id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#335-15,gpt,客观缓解率,,16,30,11,30,2.75,0.0,3640,78,3718
#335-15,deepseek,客观缓解率,,16,30,11,30,3.45,0.0,3269,144,3413
#335-15,final_consensus,客观缓解率,,16,30,11,30,6.2,0.0,6909,222,7131
#335-16,gpt,客观缓解率,,17,44,15,44,3.23,0.0,4579,141,4720
#335-16,deepseek,客观缓解率,,17,44,15,44,4.75,0.0,4157,332,4489
#335-16,final_consensus,客观缓解率,,17,44,15,44,7.98,0.0,8736,473,9209
#335-17,gpt,客观缓解率,,22,51,18,51,3.06,0.0,3849,159,4008
#335-17,deepseek,客观缓解率,,22,51,18,51,4.41,0.0,3447,308,3755
#335-17,final_consensus,客观缓解率,,22,51,18,51,7.470000000000001,0.0,7296,467,7763
#335-18,gpt,客观缓解率,,13,28,9,27,2.67,0.0,2273,119,2392
#335-18,deepseek,客观缓解率,,13,28,9,27,3.45,0.0,2073,208,2281
#335-18,final_consensus,客观缓解率,,13,28,9,27,6.12,0.0,4346,327,4673
#335-19,gpt,客观缓解率,,5,12,4,12,4.29,0.0,3827,225,4052
#335-19,deepseek,客观缓解率,,5,12,4,12,3.49,0.0,3499,244,3743
#335-19,final_consensus,客观缓解率,,5,12,4,12,7.78,0.0,7326,469,7795
#335-20,gpt,客观缓解率,,22,54,11,54,5.71,0.0,2805,245,3050
#335-20,deepseek,总有效率,,22,54,11,54,7.62,0.0,2427,538,2965
#335-20,final_consensus,客观缓解率,,22,54,11,54,13.33,0.0,5232,783,6015
#335-21,gpt,客观缓解率,,19,35,13,35,3.28,0.0,3040,113,3153
#335-21,deepseek,客观缓解率,,19,35,13,35,4.15,0.0,2710,255,2965
#335-21,final_consensus,客观缓解率,,19,35,13,35,7.43,0.0,5750,368,6118
#335-22,gpt,治疗总有效率,,15,31,10,31,3.43,0.0,4059,166,4225
#335-22,deepseek,客观缓解率,,15,31,10,31,7.37,0.0,3669,211,3880
#335-22,final_consensus,治疗总有效率,,15,31,10,31,10.8,0.0,7728,377,8105
#335-23,gpt,客观缓解率,,16,41,14,41,3.83,0.0,4537,109,4646
#335-23,deepseek,客观缓解率,,16,41,14,41,4.22,0.0,4061,296,4357
#335-23,final_consensus,客观缓解率,,16,41,14,41,8.05,0.0,8598,405,9003
#335-24,gpt,有效率,,8,38,9,40,5.68,0.0,3752,184,3936
#335-24,deepseek,客观缓解率,,8,38,9,40,5.53,0.0,3398,200,3598
#335-24,final_consensus,有效率,,8,38,9,40,11.21,0.0,7150,384,7534
#335-25,gpt,客观缓解率,,24,39,14,39,4.92,0.0,3352,155,3507
#335-25,deepseek,客观缓解率,,24,39,14,39,4.29,0.0,3052,246,3298
#335-25,final_consensus,客观缓解率,,24,39,14,39,9.21,0.0,6404,401,6805
#335-26,gpt,客观缓解率,,23,40,10,40,2.96,0.0,4373,126,4499
#335-26,deepseek,客观缓解率,,23,40,10,40,2.72,0.0,4016,172,4188
#335-26,final_consensus,客观缓解率,,23,40,10,40,5.68,0.0,8389,298,8687
#335-27,gpt,客观缓解率,,10,23,8,20,3.83,0.0,2805,187,2992
#335-27,deepseek,有效率,,10,23,8,20,9.64,0.0,2574,735,3309
#335-27,final_consensus,客观缓解率,,10,23,8,20,13.47,0.0,5379,922,6301
#335-28,gpt,总有效率(RR),,40,63,26,63,5.11,0.0,3240,204,3444
#335-28,deepseek,客观缓解率,,40,63,26,63,3.9,0.0,2960,193,3153
#335-28,final_consensus,总有效率(RR),,40,63,26,63,9.01,0.0,6200,397,6597
#335-29,gpt,客观缓解率,,15,35,12,35,3.11,0.0,3476,146,3622
#335-29,deepseek,客观缓解率,,15,35,12,35,2.61,0.0,3161,163,3324
#335-29,final_consensus,客观缓解率,,15,35,12,35,5.72,0.0,6637,309,6946
