id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#335-15,gpt,疾病控制率,,24,30,20,30,2.92,0.0,3766,85,3851
#335-15,deepseek,疾病控制率,,24,30,20,30,3.13,0.0,3392,123,3515
#335-15,final_consensus,疾病控制率,,24,30,20,30,6.05,0.0,7158,208,7366
#335-16,gpt,疾病控制率,,27,44,27,44,2.66,0.0,4705,120,4825
#335-16,deepseek,疾病控制率,,27,44,27,44,3.49,0.0,4280,266,4546
#335-16,final_consensus,疾病控制率,,27,44,27,44,6.15,0.0,8985,386,9371
#335-17,gpt,疾病控制率,,39,51,37,51,2.46,0.0,3975,115,4090
#335-17,deepseek,疾病控制率,,39,51,37,51,3.4,0.0,3570,257,3827
#335-17,final_consensus,疾病控制率,,39,51,37,51,5.859999999999999,0.0,7545,372,7917
#335-18,gpt,疾病控制率,,22,28,23,27,2.26,0.0,2399,97,2496
#335-18,deepseek,疾病控制率,,22,28,23,27,3.63,0.0,2196,289,2485
#335-18,final_consensus,疾病控制率,,22,28,23,27,5.89,0.0,4595,386,4981
#335-19,gpt,疾病控制率,,11,12,8,12,2.99,0.0,3953,132,4085
#335-19,deepseek,疾病控制率,,11,12,8,12,3.68,0.0,3622,295,3917
#335-19,final_consensus,疾病控制率,,11,12,8,12,6.67,0.0,7575,427,8002
#335-20,gpt,疾病控制率,,48,54,33,54,3.9,0.0,2931,202,3133
#335-20,deepseek,疾病控制率,,48,54,33,54,3.46,0.0,2550,242,2792
#335-20,final_consensus,疾病控制率,,48,54,33,54,7.359999999999999,0.0,5481,444,5925
#335-21,gpt,疾病控制率,,28,35,27,35,2.76,0.0,3166,113,3279
#335-21,deepseek,疾病控制率,,28,35,27,35,4.09,0.0,2833,350,3183
#335-21,final_consensus,疾病控制率,,28,35,27,35,6.85,0.0,5999,463,6462
#335-22,gpt,疾病控制率,,24,31,21,31,3.0,0.0,4185,96,4281
#335-22,deepseek,疾病控制率,,24,31,21,31,3.99,0.0,3792,331,4123
#335-22,final_consensus,疾病控制率,,24,31,21,31,6.99,0.0,7977,427,8404
#335-23,gpt,疾病控制率,,25,41,25,41,2.4,0.0,4663,94,4757
#335-23,deepseek,疾病控制率,,25,41,25,41,4.36,0.0,4184,322,4506
#335-23,final_consensus,疾病控制率,,25,41,25,41,6.76,0.0,8847,416,9263
#335-24,gpt,疾病控制率,,28,38,29,40,3.36,0.0,3878,176,4054
#335-24,deepseek,,,,,,,6.47,0.0,3521,507,4028
#335-24,final_human_override,疾病控制率,,28,38,29,40,9.83,100.86,7399,683,8082
#335-25,gpt,疾病控制率,,34,39,25,39,3.1,0.0,3478,103,3581
#335-25,deepseek,疾病控制率,,34,39,25,39,3.81,0.0,3175,227,3402
#335-25,final_consensus,疾病控制率,,34,39,25,39,6.91,0.0,6653,330,6983
#335-26,gpt,疾病控制率,,36,40,31,40,2.84,0.0,4499,138,4637
#335-26,deepseek,疾病控制率,,36,40,31,40,2.76,0.0,4139,152,4291
#335-26,final_consensus,疾病控制率,,36,40,31,40,5.6,0.0,8638,290,8928
#335-27,gpt,疾病控制率,,18,23,15,20,2.37,0.0,2931,102,3033
#335-27,deepseek,疾病控制率,,18,23,15,20,9.31,0.0,2697,824,3521
#335-27,final_consensus,疾病控制率,,18,23,15,20,11.68,0.0,5628,926,6554
#335-28,gpt,疾病控制率,,54,63,43,63,3.07,0.0,3366,87,3453
#335-28,deepseek,疾病控制率,,54,63,43,63,2.5,0.0,3083,177,3260
#335-28,final_consensus,疾病控制率,,54,63,43,63,5.57,0.0,6449,264,6713
#335-29,gpt,疾病控制率,,28,35,26,35,3.02,0.0,3602,145,3747
#335-29,deepseek,疾病控制率,,28,35,26,35,3.75,0.0,3284,287,3571
#335-29,final_consensus,疾病控制率,,28,35,26,35,6.77,0.0,6886,432,7318
#335-30,gpt,疾病控制率,,47,55,44,55,3.62,0.0,3296,163,3459
#335-30,deepseek,疾病控制率,,47,55,44,55,3.69,0.0,2996,294,3290
#335-30,final_consensus,疾病控制率,,47,55,44,55,7.3100000000000005,0.0,6292,457,6749
#335-31,gpt,疾病控制率,,36,43,28,43,2.32,0.0,3973,121,4094
#335-31,deepseek,疾病控制率,,36,43,28,43,4.12,0.0,3530,206,3736
#335-31,final_consensus,疾病控制率,,36,43,28,43,6.4399999999999995,0.0,7503,327,7830
#335-32,gpt,疾病控制率,,29,42,26,40,2.69,0.0,4702,95,4797
#335-32,deepseek,疾病控制率,,29,42,26,40,4.07,0.0,4256,290,4546
#335-32,final_consensus,疾病控制率,,29,42,26,40,6.76,0.0,8958,385,9343
#335-33,gpt,疾病控制率,,41,47,37,47,3.0,0.0,3049,142,3191
#335-33,deepseek,疾病控制率,,41,47,37,47,3.6,0.0,2786,265,3051
#335-33,final_consensus,疾病控制率,,41,47,37,47,6.6,0.0,5835,407,6242
#335-34,gpt,疾病控制率,,27,35,26,35,2.31,0.0,5048,91,5139
#335-34,deepseek,疾病控制率,,27,35,26,35,4.3,0.0,4424,333,4757
#335-34,final_consensus,疾病控制率,,27,35,26,35,6.609999999999999,0.0,9472,424,9896
#335-35,gpt,,,,,,,2.78,0.0,2814,116,2930
#335-35,deepseek,,,,,,,4.25,0.0,2521,264,2785
#335-35,final_consensus,,,,,,,7.029999999999999,0.0,5335,380,5715
#335-36,gpt,疾病控制率,,13,24,12,25,3.12,0.0,4013,129,4142
#335-36,deepseek,疾病控制率,,13,24,12,25,4.3,0.0,3605,311,3916
#335-36,final_consensus,疾病控制率,,13,24,12,25,7.42,0.0,7618,440,8058
#335-37,gpt,疾病控制率,,37,43,28,43,2.87,0.0,4297,122,4419
#335-37,deepseek,疾病控制率,,37,43,28,43,5.43,0.0,3808,425,4233
#335-37,final_consensus,疾病控制率,,37,43,28,43,8.3,0.0,8105,547,8652
#335-38,gpt,疾病控制率,,33,36,25,36,6.55,0,5353,235,5588
#335-38,deepseek,疾病控制率,,33,36,25,36,9.27,0,4962,458,5420
#335-38,final_consensus,疾病控制率,,33,36,25,36,15.82,0,10315,693,11008
#335-39,gpt,疾病控制率,,39,49,38,49,2.9,0.0,3487,122,3609
#335-39,deepseek,疾病控制率,,39,49,38,49,3.86,0.0,3101,206,3307
#335-39,final_consensus,疾病控制率,,39,49,38,49,6.76,0.0,6588,328,6916
#335-40,gpt,疾病控制率,,30,35,23,35,2.74,0.0,2665,106,2771
#335-40,deepseek,疾病控制率,,30,35,23,35,3.55,0.0,2286,254,2540
#335-40,final_consensus,疾病控制率,,30,35,23,35,6.29,0.0,4951,360,5311
#335-41,gpt,疾病控制率,,22,25,19,26,2.65,0.0,2337,134,2471
#335-41,deepseek,疾病控制率,,22,25,19,26,3.34,0.0,2122,216,2338
#335-41,final_consensus,疾病控制率,,22,25,19,26,5.99,0.0,4459,350,4809
#335-42,gpt,疾病控制率,,47,70,42,67,2.78,0.0,5540,116,5656
#335-42,deepseek,疾病控制率,,47,70,42,67,3.68,0.0,5124,235,5359
#335-42,final_consensus,疾病控制率,,47,70,42,67,6.46,0.0,10664,351,11015
#335-43,gpt,疾病控制率,,36,40,35,40,2.99,0.0,3980,107,4087
#335-43,deepseek,疾病控制率,,36,40,35,40,4.84,0.0,3606,423,4029
#335-43,final_consensus,疾病控制率,,36,40,35,40,7.83,0.0,7586,530,8116
#335-44,gpt,疾病控制率,,52,60,38,60,5.3,0.0,3960,196,4156
#335-44,deepseek,疾病控制率,,52,60,38,60,15.67,0.0,3542,1378,4920
#335-44,final_consensus,疾病控制率,,52,60,38,60,20.97,0.0,7502,1574,9076
#335-45,gpt,疾病控制率,,35,50,20,50,4.74,0.0,3642,137,3779
#335-45,deepseek,疾病控制率,,35,50,20,50,4.23,0.0,3225,329,3554
#335-45,final_consensus,疾病控制率,,35,50,20,50,8.97,0.0,6867,466,7333
