id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#18-10,gpt,CD4+,,39.33,3.57,50,35.12,3.02,50,3.49,0,3656,107,3763
#18-10,deepseek,CD4+,,39.33,3.57,50,35.12,3.02,50,4.69,0,3253,168,3421
#18-10,final_consensus,CD4+,,39.33,3.57,50,35.12,3.02,50,8.18,0,6909,275,7184
#18-11,gpt,CD4+,,39.15,4.97,43,34.27,5.01,42,2.95,0,5397,119,5516
#18-11,deepseek,CD4+,,39.15,4.97,43,34.27,5.01,42,4.95,0,4917,172,5089
#18-11,final_consensus,CD4+,,39.15,4.97,43,34.27,5.01,42,7.9,0,10314,291,10605
#18-12,gpt,CD4+,,36.7,2.52,36,25.6,2.15,36,2.96,0,2819,127,2946
#18-12,deepseek,CD4+,,36.7,2.52,36,25.6,2.15,36,4.24,0,2603,176,2779
#18-12,final_consensus,CD4+,,36.7,2.52,36,25.6,2.15,36,7.2,0,5422,303,5725
#18-13,gpt,CD4+,,0.27,0.10,38,0.16,0.08,40,3.13,0,3851,129,3980
#18-13,deepseek,CD4,,0.27,0.10,38,0.16,0.08,40,4.56,0,3512,169,3681
#18-13,final_consensus,CD4+,,0.27,0.10,38,0.16,0.08,40,7.6899999999999995,0,7363,298,7661
#18-14,gpt,CD4+,,37.10,5.09,53,29.22,6.38,53,2.71,0,5377,115,5492
#18-14,deepseek,CD4+,,37.10,5.09,53,29.22,6.38,53,5.05,0,4900,231,5131
#18-14,final_consensus,CD4+,,37.10,5.09,53,29.22,6.38,53,7.76,0,10277,346,10623
#18-15,gpt,CD4+,,50.2,60.2,39,39.3,5.8,41,8.51,0,4314,424,4738
#18-15,deepseek,CD4+,,50.2,60.2,39,39.3,5.8,41,5.38,0,4005,239,4244
#18-15,final_consensus,CD4+,,50.2,60.2,39,39.3,5.8,41,13.89,0,8319,663,8982
#18-16,gpt,CD4+,,35.11,1.53,43,30.25,2.66,43,3.58,0,4328,119,4447
#18-16,deepseek,CD4+,,35.11,1.53,43,30.25,2.66,43,5.32,0,3850,208,4058
#18-16,final_consensus,CD4+,,35.11,1.53,43,30.25,2.66,43,8.9,0,8178,327,8505
#18-17,gpt,CD4+,,39.13,4.51,42,32.85,3.12,42,3.8,0,3338,116,3454
#18-17,deepseek,CD4+,,39.13,4.51,42,32.85,3.12,42,5.84,0,3052,265,3317
#18-17,final_consensus,CD4+,,39.13,4.51,42,32.85,3.12,42,9.64,0,6390,381,6771
