id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#328-1,gpt,leukopenia,,,,,,7.87,0.0,3648,213,3861
#328-1,deepseek,leukopenia,,,,,,8.92,0.0,3325,588,3913
#328-1,final_consensus,leukopenia,,,,,,16.79,0.0,6973,801,7774
#328-11,gpt,grade 3–4 leukopenia,,6,36,20,36,5.87,0.0,2102,113,2215
#328-11,deepseek,leukopenia,,6,36,20,36,4.53,0.0,1948,207,2155
#328-11,final_consensus,grade 3–4 leukopenia,,6,36,20,36,10.4,0.0,4050,320,4370
#328-12,gpt,grade 3–4 leukopenia,,,,,,9.32,0.0,3198,384,3582
#328-12,deepseek,,,,,,,6.14,0.0,2945,338,3283
#328-12,final_consensus,grade 3–4 leukopenia,,,,,,15.46,0.0,6143,722,6865
#328-13,gpt,grade 3–4 leukopenia,,0,31,2,31,5.33,0.0,2329,173,2502
#328-13,deepseek,leukopenia,,0,31,2,31,8.37,0.0,2128,496,2624
#328-13,final_consensus,grade 3–4 leukopenia,,0,31,2,31,13.7,0.0,4457,669,5126
#328-14,gpt,grade 3-4 leukopenia,,4,39,12,41,3.88,0.0,3552,121,3673
#328-14,deepseek,leukopenia,,4,39,12,41,4.65,0.0,3298,277,3575
#328-14,final_consensus,grade 3-4 leukopenia,,4,39,12,41,8.530000000000001,0.0,6850,398,7248
#328-15,gpt,leukopenia (grade 3–4),,,,,,3.28,0.0,2626,96,2722
#328-15,deepseek,,,,,,,5.32,0.0,2386,254,2640
#328-15,final_consensus,leukopenia (grade 3–4),,,,,,8.6,0.0,5012,350,5362
#328-16,gpt,,,,,,,21.71,0.0,3298,541,3839
#328-16,deepseek,leukopenia,,2,43,9,43,7.17,0.0,2922,382,3304
#328-16,final_human_override,,,,,,,28.880000000000003,40.54,6220,923,7143
#328-17,gpt,grade 3-4 leukopenia,,1,35,2,35,4.42,0.0,2846,121,2967
#328-17,deepseek,leukopenia,,1,35,2,35,4.86,0.0,2580,222,2802
#328-17,final_consensus,grade 3-4 leukopenia,,1,35,2,35,9.280000000000001,0.0,5426,343,5769
#328-18,gpt,leukopenia,,,,,,4.18,0.0,2558,142,2700
#328-18,deepseek,leukopenia,,,,,,6.72,0.0,2275,493,2768
#328-18,final_consensus,leukopenia,,,,,,10.899999999999999,0.0,4833,635,5468
#328-19,gpt,,,,,,,11.37,0.0,1824,395,2219
#328-19,deepseek,,,,,,,5.47,0.0,1589,256,1845
#328-19,final_consensus,,,,,,,16.84,0.0,3413,651,4064
#328-2,gpt,grade 3–4 leukopenia (WBC decrease),,4,32,11,30,3.99,0.0,2451,107,2558
#328-2,deepseek,leukopenia,,4,32,11,30,3.87,0.0,2286,185,2471
