id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#347-10,gpt,胃肠道反应,,34,49,36,49,4.05,0.0,4460,119,4579
#347-10,deepseek,胃肠道反应,,34,49,36,49,8.41,0.0,3993,248,4241
#347-10,final_consensus,胃肠道反应,,34,49,36,49,12.46,0.0,8453,367,8820
#347-11,gpt,,,,,,,3.34,0.0,4843,54,4897
#347-11,deepseek,,,,,,,2.96,0.0,4377,74,4451
#347-11,final_consensus,,,,,,,6.3,0.0,9220,128,9348
#347-12,gpt,消化道反应,,14,30,15,30,5.17,0.0,3715,262,3977
#347-12,deepseek,,,,,,,21.88,0.0,3285,776,4061
#347-12,final_human_override,消化道反应,,14,30,15,30,27.049999999999997,32.55,7000,1038,8038
#347-13,gpt,胃肠不适,,20,51,28,51,7.07,0.0,3987,333,4320
#347-13,deepseek,,,,,,,14.0,0.0,3527,407,3934
#347-13,final_human_override,胃肠不适,,20,51,28,51,21.07,32.22,7514,740,8254
#347-14,gpt,,,,,,,5.09,0.0,2494,154,2648
#347-14,deepseek,,,,,,,6.19,0.0,2168,146,2314
#347-14,final_consensus,,,,,,,11.280000000000001,0.0,4662,300,4962
#347-15,gpt,,,,,,,4.47,0.0,4217,142,4359
#347-15,deepseek,,,,,,,5.59,0.0,3809,122,3931
#347-15,final_consensus,,,,,,,10.059999999999999,0.0,8026,264,8290
#347-16,gpt,胃肠道反应,,16,60,25,60,6.75,0.0,7786,310,8096
#347-16,deepseek,胃肠道反应,,16,60,25,60,11.08,0.0,7037,438,7475
#347-16,final_consensus,胃肠道反应,,16,60,25,60,17.83,0.0,14823,748,15571
#347-17,gpt,,,,,,,3.7,0.0,5604,94,5698
#347-17,deepseek,,,,,,,6.8,0.0,5003,182,5185
#347-17,final_consensus,,,,,,,10.5,0.0,10607,276,10883
#347-18,gpt,,,,,,,3.86,0.0,4102,97,4199
#347-18,deepseek,,,,,,,3.15,0.0,3699,92,3791
#347-18,final_consensus,,,,,,,7.01,0.0,7801,189,7990
#347-19,gpt,,,,,,,3.48,0.0,4735,165,4900
#347-19,deepseek,,,,,,,2.87,0.0,4183,76,4259
#347-19,final_consensus,,,,,,,6.35,0.0,8918,241,9159
