id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#31-10,gpt,leukopenia,,31,64,50,63,4.92,0.0,5946,157,6103
#31-10,deepseek,leukopenia,,31,64,50,63,6.16,0.0,5621,315,5936
#31-10,final_consensus,leukopenia,,31,64,50,63,11.08,0.0,11567,472,12039
#31-11,gpt,leukopenia,,8,16,13,18,4.2,0.0,2697,189,2886
#31-11,deepseek,leukopenia,,8,16,13,18,6.63,0.0,2484,440,2924
#31-11,final_consensus,leukopenia,,8,16,13,18,10.83,0.0,5181,629,5810
#31-12,gpt,leukopenia,,9,39,18,41,4.23,0.0,2921,109,3030
#31-12,deepseek,leukopenia,,9,39,18,41,6.04,0.0,2658,352,3010
#31-12,final_consensus,leukopenia,,9,39,18,41,10.27,0.0,5579,461,6040
#31-13,gpt,,,,,,,6.01,0.0,3254,241,3495
#31-13,deepseek,,,,,,,9.86,0.0,2778,684,3462
#31-13,final_consensus,,,,,,,15.87,0.0,6032,925,6957
#31-14,gpt,leukopenia,,7,30,14,32,3.48,0.0,2460,95,2555
#31-14,deepseek,leukopenia,,7,30,14,32,3.58,0.0,2201,174,2375
#31-14,final_consensus,leukopenia,,7,30,14,32,7.0600000000000005,0.0,4661,269,4930
#31-15,gpt,leukopenia,,25,50,38,50,3.17,0.0,2918,123,3041
#31-15,deepseek,leukopenia,,25,50,38,50,4.1,0.0,2596,256,2852
#31-15,final_consensus,leukopenia,,25,50,38,50,7.27,0.0,5514,379,5893
#31-16,gpt,leukopenia,,13,32,25,30,2.64,0.0,2158,115,2273
#31-16,deepseek,leukopenia,,13,32,25,30,5.04,0.0,1989,314,2303
#31-16,final_consensus,leukopenia,,13,32,25,30,7.68,0.0,4147,429,4576
#31-17,gpt,leukopenia,,6,28,13,30,4.2,0.0,2249,150,2399
#31-17,deepseek,leukopenia,,6,28,13,30,4.83,0.0,1966,253,2219
#31-17,final_consensus,leukopenia,,6,28,13,30,9.030000000000001,0.0,4215,403,4618
#31-4,gpt,leukopenia (white blood cell decrease grade >=1),,25,41,30,41,3.05,0.0,2406,132,2538
#31-4,deepseek,leukopenia,,25,41,30,41,8.7,0.0,2105,621,2726
#31-4,final_consensus,leukopenia (white blood cell decrease grade >=1),,25,41,30,41,11.75,0.0,4511,753,5264
#31-5,gpt,leukopenia,,22,34,28,34,9.63,0.0,3205,543,3748
#31-5,deepseek,leukopenia,,22,34,28,34,5.34,0.0,2922,201,3123
#31-5,final_consensus,leukopenia,,22,34,28,34,14.97,0.0,6127,744,6871
#31-6,gpt,leukopenia,,,48,,48,7.74,0.0,3006,416,3422
#31-6,deepseek,,,,,,,7.94,0.0,2644,494,3138
#31-6,final_human_override,,,,,,,15.68,38.03,5650,910,6560
#31-7,gpt,leukopenia,,12,50,27,50,2.93,0.0,4240,88,4328
#31-7,deepseek,leukopenia,,12,50,27,50,6.64,0.0,3968,382,4350
#31-7,final_consensus,leukopenia,,12,50,27,50,9.57,0.0,8208,470,8678
#31-8,gpt,leukopenia (grade ≥1),,19,39,29,41,4.25,0.0,3579,135,3714
#31-8,deepseek,leukopenia,,19,39,29,41,4.44,0.0,3330,301,3631
#31-8,final_consensus,leukopenia (grade ≥1),,19,39,29,41,8.690000000000001,0.0,6909,436,7345
#31-9,gpt,leukopenia,,,,,,5.59,0.0,2807,350,3157
#31-9,deepseek,,,,,,,5.58,0.0,2460,322,2782
#31-9,final_consensus,leukopenia,,,,,,11.17,0.0,5267,672,5939
