id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#41-10,gpt,客观缓解率,,20,42,14,42,4.22,0.0,4846,132,4978
#41-10,deepseek,客观缓解率,,20,42,14,42,8.34,0.0,4297,507,4804
#41-10,final_consensus,客观缓解率,,20,42,14,42,12.559999999999999,0.0,9143,639,9782
#41-11,gpt,有效率,,18,27,8,22,4.47,0.0,2468,167,2635
#41-11,deepseek,有效率,,18,27,8,22,3.26,0.0,2170,204,2374
#41-11,final_consensus,有效率,,18,27,8,22,7.7299999999999995,0.0,4638,371,5009
#41-12,gpt,客观缓解率,,22,37,17,34,3.62,0.0,5160,123,5283
#41-12,deepseek,,,,,,,6.28,0.0,4811,412,5223
#41-12,final_human_override,客观缓解率,,22,37,17,34,9.9,38.07,9971,535,10506
#41-13,gpt,客观缓解率,,26,40,16,40,4.45,0.0,4335,122,4457
#41-13,deepseek,客观缓解率,,26,40,16,40,4.41,0.0,3877,225,4102
#41-13,final_consensus,客观缓解率,,26,40,16,40,8.86,0.0,8212,347,8559
#41-14,gpt,客观缓解率,,28,54,22,50,2.81,0.0,3156,128,3284
#41-14,deepseek,客观缓解率,,28,54,22,50,4.34,0.0,2785,278,3063
#41-14,final_consensus,客观缓解率,,28,54,22,50,7.15,0.0,5941,406,6347
#41-15,gpt,客观缓解率,,12,30,11,31,3.07,0.0,3385,127,3512
#41-15,deepseek,客观缓解率,,12,30,11,31,3.45,0.0,2999,205,3204
#41-15,final_consensus,客观缓解率,,12,30,11,31,6.52,0.0,6384,332,6716
#41-16,gpt,客观缓解率,,12,22,6,20,3.49,0.0,2404,172,2576
#41-16,deepseek,客观缓解率,,12,22,6,20,2.49,0.0,2143,121,2264
#41-16,final_consensus,客观缓解率,,12,22,6,20,5.98,0.0,4547,293,4840
#41-17,gpt,,,,,,,3.59,0.0,4753,66,4819
#41-17,deepseek,,,,,,,2.96,0.0,4273,166,4439
#41-17,final_consensus,,,,,,,6.55,0.0,9026,232,9258
#41-18,gpt,客观缓解率,,47,56,38,56,3.06,0.0,3344,143,3487
#41-18,deepseek,客观缓解率,,47,56,38,56,3.48,0.0,3118,228,3346
#41-18,final_consensus,客观缓解率,,47,56,38,56,6.54,0.0,6462,371,6833
#41-19,gpt,近期疗效,,22,43,20,43,14.71,0.0,3017,551,3568
#41-19,deepseek,,,,,,,5.12,0.0,2619,283,2902
#41-19,final_human_override,,,,,,,19.830000000000002,47.07,5636,834,6470
#41-20,gpt,有效率,,14,24,13,24,5.92,0.0,3996,268,4264
#41-20,deepseek,客观缓解率,,14,24,13,24,8.04,0.0,3627,561,4188
#41-20,final_consensus,有效率,,14,24,13,24,13.959999999999999,0.0,7623,829,8452
#41-21,gpt,客观缓解率,,11,30,4,30,3.23,0.0,2661,96,2757
#41-21,deepseek,客观缓解率,,11,30,4,30,2.76,0.0,2327,125,2452
#41-21,final_consensus,客观缓解率,,11,30,4,30,5.99,0.0,4988,221,5209
#41-22,gpt,客观缓解率,,10,22,8,23,3.14,0.0,3981,119,4100
#41-22,deepseek,客观缓解率,,10,22,8,23,2.92,0.0,3554,158,3712
#41-22,final_consensus,客观缓解率,,10,22,8,23,6.0600000000000005,0.0,7535,277,7812
#41-23,gpt,客观缓解率,,19,37,12,31,3.47,0.0,2516,159,2675
#41-23,deepseek,总有效率,,19,37,12,31,3.75,0.0,2179,274,2453
#41-23,final_consensus,客观缓解率,,19,37,12,31,7.220000000000001,0.0,4695,433,5128
#41-24,gpt,客观缓解率,,49,57,39,57,2.51,0.0,2044,90,2134
#41-24,deepseek,客观缓解率,,49,57,39,57,3.91,0.0,1841,283,2124
#41-24,final_consensus,客观缓解率,,49,57,39,57,6.42,0.0,3885,373,4258
