id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#111-11,gpt,,,,,,,6.12,0,4412,289,4701
#111-11,deepseek,,,,,,,16.66,0,3979,798,4777
#111-11,final_consensus,,,,,,,22.78,0,8391,1087,9478
#111-12,gpt,恶心呕吐,,14,35,13,30,3.54,0,4184,117,4301
#111-12,deepseek,恶心呕吐,,14,35,13,30,5.61,0,3800,270,4070
#111-12,final_consensus,恶心呕吐,,14,35,13,30,9.15,0,7984,387,8371
#111-13,gpt,Nausea and vomiting,,17,35,24,35,3.75,0,3612,125,3737
#111-13,deepseek,恶心呕吐,,17,35,24,35,5.55,0,3248,291,3539
#111-13,final_consensus,Nausea and vomiting,,17,35,24,35,9.3,0,6860,416,7276
#111-14,gpt,,,,,,,5.33,0,3282,246,3528
#111-14,deepseek,,,,,,,11.62,0,2884,632,3516
#111-14,final_consensus,,,,,,,16.95,0,6166,878,7044
#111-15,gpt,Nausea/vomiting,,8,50,13,50,2.92,0,4917,111,5028
#111-15,deepseek,恶心呕吐,,8,50,13,50,4.41,0,4533,153,4686
#111-15,final_consensus,Nausea/vomiting,,8,50,13,50,7.33,0,9450,264,9714
#111-16,gpt,恶心、呕吐,,6,30,9,30,3.42,0,3497,132,3629
#111-16,deepseek,恶心呕吐,,6,30,9,30,4.93,0,3107,224,3331
#111-16,final_consensus,恶心、呕吐,,6,30,9,30,8.35,0,6604,356,6960
#111-17,gpt,,,,,,,5.43,0,4372,257,4629
#111-17,deepseek,,,,,,,8.27,0,3903,345,4248
#111-17,final_consensus,,,,,,,13.7,0,8275,602,8877
