id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#347-10,gpt,,,,,,,4.47,0.0,3753,189,3942
#347-10,deepseek,,,,,,,11.4,0.0,3427,622,4049
#347-10,final_consensus,,,,,,,15.870000000000001,0.0,7180,811,7991
#347-11,gpt,,,,,,,3.85,0.0,4136,116,4252
#347-11,deepseek,,,,,,,6.06,0.0,3811,321,4132
#347-11,final_consensus,,,,,,,9.91,0.0,7947,437,8384
#347-12,gpt,liver function impairment,,4,30,11,30,3.88,0.0,3008,116,3124
#347-12,deepseek,liver function impairment,,4,30,11,30,4.97,0.0,2719,245,2964
#347-12,final_consensus,liver function impairment,,4,30,11,30,8.85,0.0,5727,361,6088
#347-13,gpt,liver function impairment (肝损伤),,3,51,6,51,2.55,0.0,3280,116,3396
#347-13,deepseek,liver function impairment,,3,51,6,51,7.86,0.0,2961,423,3384
#347-13,final_consensus,liver function impairment (肝损伤),,3,51,6,51,10.41,0.0,6241,539,6780
#347-14,gpt,,,,,,,3.39,0.0,1787,133,1920
#347-14,deepseek,,,,,,,4.7,0.0,1602,274,1876
#347-14,final_consensus,,,,,,,8.09,0.0,3389,407,3796
#347-15,gpt,liver function impairment,,,,,,2.78,0.0,3510,116,3626
#347-15,deepseek,liver function impairment,,,,,,7.64,0.0,3243,363,3606
#347-15,final_consensus,liver function impairment,,,,,,10.42,0.0,6753,479,7232
#347-16,gpt,liver function impairment,,18,60,24,60,5.32,0.0,7079,272,7351
#347-16,deepseek,liver function impairment,,18,60,24,60,8.44,0.0,6471,403,6874
#347-16,final_consensus,liver function impairment,,18,60,24,60,13.76,0.0,13550,675,14225
#347-17,gpt,,,,,,,4.16,0.0,4897,174,5071
#347-17,deepseek,liver function impairment,,,99,,101,8.02,0.0,4437,514,4951
#347-17,final_human_override,,,,,,,12.18,35.19,9334,688,10022
#347-18,gpt,liver function impairment,,,,,,3.87,0.0,3395,122,3517
#347-18,deepseek,,,,,,,4.72,0.0,3133,216,3349
#347-18,final_consensus,liver function impairment,,,,,,8.59,0.0,6528,338,6866
#347-19,gpt,liver function impairment,,,,,,3.68,0.0,4028,164,4192
#347-19,deepseek,,,,,,,5.69,0.0,3617,313,3930
#347-19,final_consensus,liver function impairment,,,,,,9.370000000000001,0.0,7645,477,8122
#347-20,gpt,liver function impairment,,1,23,6,20,3.38,0.0,2261,110,2371
#347-20,deepseek,liver function impairment,,1,23,6,20,7.51,0.0,2096,361,2457
#347-20,final_consensus,liver function impairment,,1,23,6,20,10.89,0.0,4357,471,4828
#347-21,gpt,,,,,,,4.2,0.0,3362,154,3516
#347-21,deepseek,liver function impairment,,,43,,43,7.89,0.0,2990,374,3364
#347-21,final_human_override,,,,,,,12.09,38.89,6352,528,6880
#347-22,gpt,liver function impairment,,,,,,3.43,0.0,3932,113,4045
#347-22,deepseek,,,,,,,5.5,0.0,3643,164,3807
#347-22,final_consensus,liver function impairment,,,,,,8.93,0.0,7575,277,7852
#347-23,gpt,liver function impairment,,,,,,3.24,0.0,2671,108,2779
#347-23,deepseek,,,,,,,5.56,0.0,2457,230,2687
#347-23,final_consensus,liver function impairment,,,,,,8.8,0.0,5128,338,5466
#347-24,gpt,,,,,,,3.8,0.0,4032,163,4195
#347-24,deepseek,,,,,,,6.03,0.0,3656,243,3899
#347-24,final_consensus,,,,,,,9.83,0.0,7688,406,8094
#347-25,gpt,liver function impairment,,,,,,3.81,0.0,1704,145,1849
#347-25,deepseek,,,,,,,5.21,0.0,1523,290,1813
#347-25,final_consensus,liver function impairment,,,,,,9.02,0.0,3227,435,3662
#347-26,gpt,liver function impairment,,,,,,2.83,0.0,3476,84,3560
#347-26,deepseek,liver function impairment,,,,,,2.59,0.0,3217,66,3283
#347-26,final_consensus,liver function impairment,,,,,,5.42,0.0,6693,150,6843
#347-27,gpt,liver function impairment,,4,34,3,34,3.11,0.0,4568,138,4706
#347-27,deepseek,liver function impairment,,4,34,3,34,5.9,0.0,4243,309,4552
#347-27,final_consensus,liver function impairment,,4,34,3,34,9.01,0.0,8811,447,9258
#347-28,gpt,,,,,,,8.91,0.0,4377,437,4814
#347-28,deepseek,,,,,,,8.95,0.0,3823,443,4266
#347-28,final_consensus,,,,,,,17.86,0.0,8200,880,9080
#347-29,gpt,,,,,,,3.85,0.0,2160,121,2281
#347-29,deepseek,liver function impairment,,,66,,72,7.46,0.0,1954,443,2397
#347-29,final_human_override,,,,,,,11.31,44.61,4114,564,4678
#347-30,gpt,liver function impairment,,,,,,4.33,0.0,3947,156,4103
#347-30,deepseek,liver function impairment,,,43,,43,11.7,0.0,3517,558,4075
