id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#328-1,gpt,,,,,,,3.3,0,4365,114,4479
#328-1,deepseek,,,,,,,8.92,0,3914,493,4407
#328-1,final_consensus,,,,,,,12.219999999999999,0,8279,607,8886
#328-11,gpt,,,,,,,3.1,0,2819,73,2892
#328-11,deepseek,,,,,,,5.3,0,2537,201,2738
#328-11,final_consensus,,,,,,,8.4,0,5356,274,5630
#328-12,gpt,,,,,,,3.65,0,3915,75,3990
#328-12,deepseek,,,,,,,3.18,0,3534,101,3635
#328-12,final_consensus,,,,,,,6.83,0,7449,176,7625
#328-13,gpt,肝功能损害,,0,31,1,31,3.56,0,3046,187,3233
#328-13,deepseek,肝功能损伤,,0,31,1,31,7.17,0,2717,426,3143
#328-13,final_consensus,肝功能损害,,0,31,1,31,10.73,0,5763,613,6376
#328-14,gpt,Liver function injury,,0,39,0,41,4.89,0,4269,122,4391
#328-14,deepseek,肝功能损伤,,0,39,0,41,7.52,0,3887,396,4283
#328-14,final_consensus,Liver function injury,,0,39,0,41,12.41,0,8156,518,8674
#328-15,gpt,,,,,,,2.87,0,3343,73,3416
#328-15,deepseek,,,,,,,3.62,0,2975,116,3091
#328-15,final_consensus,,,,,,,6.49,0,6318,189,6507
#328-16,gpt,,,,,,,2.72,0,4015,106,4121
#328-16,deepseek,,,,,,,4.01,0,3511,130,3641
#328-16,final_consensus,,,,,,,6.73,0,7526,236,7762
#328-17,gpt,,,,,,,2.7,0,3563,104,3667
#328-17,deepseek,,,,,,,4.8,0,3169,269,3438
#328-17,final_consensus,,,,,,,7.5,0,6732,373,7105
#328-18,gpt,,,,,,,2.97,0,3275,79,3354
#328-18,deepseek,,,,,,,4.59,0,2864,230,3094
#328-18,final_consensus,,,,,,,7.5600000000000005,0,6139,309,6448
#328-19,gpt,,,,,,,2.3,0,2541,71,2612
#328-19,deepseek,,,,,,,3.2,0,2178,90,2268
#328-19,final_consensus,,,,,,,5.5,0,4719,161,4880
#328-2,gpt,肝功能损伤,,0,32,0,30,4.3,0,3168,215,3383
#328-2,deepseek,肝功能损伤,,0,32,0,30,8.12,0,2875,506,3381
#328-2,final_consensus,肝功能损伤,,0,32,0,30,12.419999999999998,0,6043,721,6764
#328-20,gpt,,,,,,,3.68,0,2957,63,3020
#328-20,deepseek,,,,,,,5.19,0,2638,299,2937
#328-20,final_consensus,,,,,,,8.870000000000001,0,5595,362,5957
#328-21,gpt,,,,,,,3.66,0,4588,84,4672
#328-21,deepseek,,,,,,,6.75,0,4040,331,4371
#328-21,final_consensus,,,,,,,10.41,0,8628,415,9043
#328-22,gpt,肝功能损害,,0,39,0,41,3.76,0,3708,118,3826
#328-22,deepseek,肝功能损伤,,0,39,0,41,5.7,0,3308,279,3587
#328-22,final_consensus,肝功能损害,,0,39,0,41,9.46,0,7016,397,7413
#328-23,gpt,,,,,,,3.23,0,4960,72,5032
#328-23,deepseek,,,,,,,3.62,0,4450,172,4622
#328-23,final_consensus,,,,,,,6.85,0,9410,244,9654
#328-24,gpt,,,,,,,3.06,0,5128,91,5219
#328-24,deepseek,,,,,,,4.51,0,4528,199,4727
#328-24,final_consensus,,,,,,,7.57,0,9656,290,9946
#328-25,gpt,,,,,,,1.92,0,2421,60,2481
#328-25,deepseek,,,,,,,4.51,0,2133,233,2366
#328-25,final_consensus,,,,,,,6.43,0,4554,293,4847
#328-26,gpt,,,,,,,3.93,0,3134,181,3315
#328-26,deepseek,,,,,,,2.95,0,2738,84,2822
#328-26,final_consensus,,,,,,,6.880000000000001,0,5872,265,6137
#328-27,gpt,,,,,,,2.67,0,3462,89,3551
#328-27,deepseek,,,,,,,4.45,0,3006,221,3227
#328-27,final_consensus,,,,,,,7.12,0,6468,310,6778
#328-3,gpt,,,,,,,2.59,0,4045,74,4119
#328-3,deepseek,,,,,,,4.82,0,3651,271,3922
#328-3,final_consensus,,,,,,,7.41,0,7696,345,8041
#328-4,gpt,,,,,,,5.36,0,3940,212,4152
#328-4,deepseek,,,,,,,5.21,0,3575,202,3777
#328-4,final_consensus,,,,,,,10.57,0,7515,414,7929
#328-5,gpt,,,,,,,3.66,0,5611,95,5706
#328-5,deepseek,,,,,,,5.26,0,5020,187,5207
#328-5,final_consensus,,,,,,,8.92,0,10631,282,10913
#328-6,gpt,,,,,,,2.77,0,3882,71,3953
#328-6,deepseek,,,,,,,2.4,0,3471,65,3536
#328-6,final_consensus,,,,,,,5.17,0,7353,136,7489
#328-7,gpt,,,,,,,2.34,0,3210,63,3273
#328-7,deepseek,,,,,,,3.05,0,2816,117,2933
#328-7,final_consensus,,,,,,,5.39,0,6026,180,6206
#328-8,gpt,,,,,,,2.51,0,3676,75,3751
#328-8,deepseek,,,,,,,4.38,0,3182,234,3416
#328-8,final_consensus,,,,,,,6.89,0,6858,309,7167
#328-9,gpt,,,,,,,2.21,0,2362,74,2436
#328-9,deepseek,,,,,,,3.04,0,2068,118,2186
#328-9,final_consensus,,,,,,,5.25,0,4430,192,4622
