id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#72-2,gpt,quality of life improved plus stable (KPS),,24,35,15,35,2.98,0,2926,84,3010
#72-2,deepseek,number of patients with improved plus stable quality of life,,24,35,15,35,3.99,0,2675,190,2865
#72-2,final_consensus,quality of life improved plus stable (KPS),,24,35,15,35,6.970000000000001,0,5601,274,5875
#72-3,gpt,quality of life (KPS improved + stable),,20,23,10,20,2.92,0,2248,125,2373
#72-3,deepseek,improved plus stable quality of life,,20,23,10,20,5.87,0,2083,340,2423
#72-3,final_consensus,quality of life (KPS improved + stable),,20,23,10,20,8.79,0,4331,465,4796
#72-4,gpt,quality of life improved plus stable after treatment,,29,35,14,30,3.58,0,3497,139,3636
#72-4,deepseek,Quality of life (improved+stable),,29,35,14,30,8.78,0,3230,564,3794
#72-4,final_consensus,quality of life improved plus stable after treatment,,29,35,14,30,12.36,0,6727,703,7430
#72-5,gpt,quality of life improved plus stable (KPS: significant improvement + improvement + stable),,42,49,35,49,6.86,0,3741,330,4071
#72-5,deepseek,Quality of life (KPS improved + stable),,42,49,35,49,8.14,0,3416,448,3864
#72-5,final_consensus,quality of life improved plus stable (KPS: significant improvement + improvement + stable),,42,49,35,49,15.0,0,7157,778,7935
