id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#13-10,gpt,KPS score increase ≥10 points,,,39,,41,7.42,0.0,4406,395,4801
#13-10,deepseek,,,,39,,41,6.78,0.0,3848,480,4328
#13-10,final_consensus,KPS score increase ≥10 points,,,39,,41,14.2,0.0,8254,875,9129
#13-11,gpt,KPS score increase >=10 points,,,20,,20,8.15,0.0,2157,428,2585
#13-11,deepseek,Quality of life (KPS improvement ≥10),,,20,,20,10.51,0.0,1892,843,2735
#13-11,final_consensus,KPS score increase >=10 points,,,20,,20,18.66,0.0,4049,1271,5320
#13-12,gpt,quality of life (KPS score increase ≥10 points),,,,,,4.31,0.0,3788,152,3940
#13-12,deepseek,,,,,,,4.26,0.0,3499,264,3763
#13-12,final_consensus,quality of life (KPS score increase ≥10 points),,,,,,8.57,0.0,7287,416,7703
#13-13,gpt,KPS score increase >=10 points,,21,30,15,30,4.86,0.0,3005,252,3257
#13-13,deepseek,quality of life,,21,30,20,30,4.64,0.0,2699,394,3093
#13-13,final_human_override,KPS score increase >=10 points,,21,30,15,30,9.5,23.48,5704,646,6350
#13-14,gpt,KPS score improvement ≥10 points,,20,30,11,30,3.61,0.0,3326,97,3423
#13-14,deepseek,Number of people with improved KPS score,,20,30,11,30,4.23,0.0,3064,191,3255
#13-14,final_consensus,KPS score improvement ≥10 points,,20,30,11,30,7.84,0.0,6390,288,6678
#13-15,gpt,quality of life (KPS score increase ≥10 points),,,,,,9.93,0.0,3849,545,4394
#13-15,deepseek,,,,,,,5.94,0.0,3547,386,3933
#13-15,final_consensus,quality of life (KPS score increase ≥10 points),,,,,,15.870000000000001,0.0,7396,931,8327
#13-16,gpt,KPS score increase ≥10 points,,14,22,4,20,3.96,0.0,1262,157,1419
#13-16,deepseek,quality of life,,14,22,4,20,3.45,0.0,1114,212,1326
#13-16,final_consensus,KPS score increase ≥10 points,,14,22,4,20,7.41,0.0,2376,369,2745
#13-17,gpt,,,,,,,2.87,0.0,3000,114,3114
#13-17,deepseek,,,,,,,3.13,0.0,2712,194,2906
#13-17,final_consensus,,,,,,,6.0,0.0,5712,308,6020
#13-18,gpt,,,,,,,4.77,0.0,2803,210,3013
#13-18,deepseek,,,,25,,25,8.86,0.0,2514,642,3156
#13-18,final_human_override,,,,,,,13.629999999999999,21.29,5317,852,6169
#13-19,gpt,quality of life (KPS score increase >=10 points),,,,,,3.19,0.0,2954,111,3065
#13-19,deepseek,,,,,,,6.24,0.0,2655,447,3102
#13-19,final_consensus,quality of life (KPS score increase >=10 points),,,,,,9.43,0.0,5609,558,6167
#13-20,gpt,,,,,,,7.17,0.0,5128,333,5461
#13-20,deepseek,Improved KPS score (increase >=10 points),,,34,,34,12.88,0.0,4348,1070,5418
#13-20,final_human_override,,,,,,,20.05,28.76,9476,1403,10879
#13-21,gpt,KPS score improvement (increase ≥10 points),,27,48,16,48,4.75,0.0,3009,147,3156
#13-21,deepseek,quality of life (KPS improvement),,27,48,16,48,3.82,0.0,2649,161,2810
#13-21,final_consensus,KPS score improvement (increase ≥10 points),,27,48,16,48,8.57,0.0,5658,308,5966
#13-22,gpt,Improved KPS score (increase ≥10 points),,54,64,36,63,3.45,0.0,5974,152,6126
#13-22,deepseek,"The number of people with improved KPS score, that is, the total number of people with a KPS score increase greater than or equal to 10 points.",,54,64,36,63,4.8,0.0,5644,350,5994
#13-22,final_consensus,Improved KPS score (increase ≥10 points),,54,64,36,63,8.25,0.0,11618,502,12120
#13-23,gpt,KPS score increase >=10 points,,42,60,27,60,3.69,0.0,2595,182,2777
#13-23,deepseek,quality of life,,42,60,27,60,6.86,0.0,2362,625,2987
#13-23,final_consensus,KPS score increase >=10 points,,42,60,27,60,10.55,0.0,4957,807,5764
#13-24,gpt,,,,,,,4.84,0.0,4926,202,5128
#13-24,deepseek,quality of life,,,,,,5.7,0.0,4384,438,4822
#13-24,final_consensus,,,,,,,10.54,0.0,9310,640,9950
#13-25,gpt,quality of life (KPS score increase >=10 points),,20,41,13,40,3.76,0.0,2395,113,2508
#13-25,deepseek,Number of people with improved KPS score (increase >=10 points),,20,41,13,40,5.87,0.0,2104,551,2655
#13-25,final_consensus,quality of life (KPS score increase >=10 points),,20,41,13,40,9.629999999999999,0.0,4499,664,5163
#13-7,gpt,quality of life (KPS score increase ≥10 points),,22,34,14,34,3.59,0.0,3239,102,3341
#13-7,deepseek,quality of life (KPS score increase ≥10),,22,34,14,34,5.3,0.0,2959,429,3388
#13-7,final_consensus,quality of life (KPS score increase ≥10 points),,22,34,14,34,8.89,0.0,6198,531,6729
#13-8,gpt,KPS score increase >=10 points,,,30,,32,10.24,0.0,2668,439,3107
#13-8,deepseek,KPS score increase >=10 points,,,30,,32,11.22,0.0,2361,947,3308
#13-8,final_consensus,KPS score increase >=10 points,,,30,,32,21.46,0.0,5029,1386,6415
#13-9,gpt,KPS score increase >=10 points,,12,25,4,20,4.05,0.0,2227,171,2398
#13-9,deepseek,Improved KPS score (increase ≥10 points),,12,25,4,20,7.25,0.0,2126,588,2714
#13-9,final_consensus,KPS score increase >=10 points,,12,25,4,20,11.3,0.0,4353,759,5112
