id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#13-10,gpt,疾病控制率,,32,39,26,41,3.71,0.0,5083,106,5189
#13-10,deepseek,疾病控制率,,32,39,26,41,6.72,0.0,4455,483,4938
#13-10,final_consensus,疾病控制率,,32,39,26,41,10.43,0.0,9538,589,10127
#13-11,gpt,临床获益率,,18,20,13,20,4.08,0.0,2834,174,3008
#13-11,deepseek,疾病控制率,,18,20,13,20,3.79,0.0,2499,259,2758
#13-11,final_consensus,临床获益率,,18,20,13,20,7.87,0.0,5333,433,5766
#13-12,gpt,疾病控制率,,36,40,31,40,3.83,0.0,4465,142,4607
#13-12,deepseek,疾病控制率,,36,40,31,40,2.59,0.0,4106,151,4257
#13-12,final_consensus,疾病控制率,,36,40,31,40,6.42,0.0,8571,293,8864
#13-13,gpt,疾病控制率,,29,30,28,30,2.63,0.0,3682,90,3772
#13-13,deepseek,疾病控制率,,29,30,28,30,4.0,0.0,3306,220,3526
#13-13,final_consensus,疾病控制率,,29,30,28,30,6.63,0.0,6988,310,7298
#13-14,gpt,疾病控制率,,25,30,21,30,3.38,0.0,4003,131,4134
#13-14,deepseek,疾病控制率,,25,30,21,30,6.38,0.0,3671,551,4222
#13-14,final_consensus,疾病控制率,,25,30,21,30,9.76,0.0,7674,682,8356
#13-15,gpt,疾病控制率,,43,45,41,45,3.58,0.0,4526,119,4645
#13-15,deepseek,,,,,,,5.77,0.0,4154,471,4625
#13-15,final_human_override,疾病控制率,,43,45,41,45,9.35,96.14,8680,590,9270
#13-16,gpt,疾病控制率,,19,22,20,20,10.42,0.0,1939,516,2455
#13-16,deepseek,疾病控制率,,19,22,20,20,4.36,0.0,1721,281,2002
#13-16,final_consensus,疾病控制率,,19,22,20,20,14.780000000000001,0.0,3660,797,4457
#13-17,gpt,疾病控制率,,93,100,87,100,2.93,0.0,3677,114,3791
#13-17,deepseek,疾病控制率,,93,100,87,100,5.2,0.0,3319,468,3787
#13-17,final_consensus,疾病控制率,,93,100,87,100,8.13,0.0,6996,582,7578
#13-18,gpt,疾病控制率,,23,25,20,25,22.33,0.0,3480,1069,4549
#13-18,deepseek,疾病控制率,,20,25,23,25,12.54,0.0,3121,1149,4270
#13-18,final_human_override,疾病控制率,,20,25,23,25,34.87,51.08,6601,2218,8819
#13-19,gpt,疾病控制率,,27,30,22,30,3.3,0.0,3631,106,3737
#13-19,deepseek,疾病控制率,,27,30,22,30,5.91,0.0,3262,485,3747
#13-19,final_consensus,疾病控制率,,27,30,22,30,9.21,0.0,6893,591,7484
#13-20,gpt,疾病控制率,,28,34,23,34,3.77,0.0,5805,107,5912
#13-20,deepseek,疾病控制率,,28,34,23,34,4.53,0.0,4955,358,5313
#13-20,final_consensus,疾病控制率,,28,34,23,34,8.3,0.0,10760,465,11225
#13-21,gpt,疾病控制率,,43,48,35,48,2.46,0.0,3686,88,3774
#13-21,deepseek,疾病控制率,,43,48,35,48,2.59,0.0,3256,122,3378
#13-21,final_consensus,疾病控制率,,43,48,35,48,5.05,0.0,6942,210,7152
#13-22,gpt,疾病控制率,,53,64,41,63,10.75,0.0,6651,480,7131
#13-22,deepseek,疾病控制率,,53,64,41,63,5.22,0.0,6251,349,6600
#13-22,final_consensus,疾病控制率,,53,64,41,63,15.969999999999999,0.0,12902,829,13731
#13-23,gpt,疾病控制率,,53,60,51,60,4.7,0.0,3272,124,3396
#13-23,deepseek,疾病控制率,,53,60,51,60,4.53,0.0,2969,376,3345
#13-23,final_consensus,疾病控制率,,53,60,51,60,9.23,0.0,6241,500,6741
#13-24,gpt,疾病控制率,,46,53,32,47,2.35,0.0,5603,80,5683
#13-24,deepseek,疾病控制率,,46,53,32,47,3.16,0.0,4991,229,5220
#13-24,final_consensus,疾病控制率,,46,53,32,47,5.51,0.0,10594,309,10903
#13-25,gpt,,,,,,,2.39,0.0,3072,110,3182
#13-25,deepseek,,,,,,,2.58,0.0,2711,148,2859
#13-25,final_consensus,,,,,,,4.970000000000001,0.0,5783,258,6041
#13-7,gpt,疾病控制率,,30,34,29,34,2.71,0.0,3916,107,4023
#13-7,deepseek,疾病控制率,,30,34,29,34,2.86,0.0,3566,203,3769
#13-7,final_consensus,疾病控制率,,30,34,29,34,5.57,0.0,7482,310,7792
#13-8,gpt,疾病控制率,,25,30,21,32,3.29,0.0,3345,124,3469
#13-8,deepseek,疾病控制率,,25,30,21,32,4.91,0.0,2968,409,3377
#13-8,final_consensus,疾病控制率,,25,30,21,32,8.2,0.0,6313,533,6846
#13-9,gpt,疾病控制率,,21,25,15,20,2.61,0.0,2904,103,3007
#13-9,deepseek,疾病控制率,,21,25,15,20,5.9,0.0,2733,254,2987
#13-9,final_consensus,疾病控制率,,21,25,15,20,8.51,0.0,5637,357,5994
