id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#41-10,gpt,Disease Control Rate (DCR),,28,42,18,42,3.95,0.0,4290,88,4378
#41-10,deepseek,Disease Control Rate,,28,42,18,42,3.56,0.0,3809,184,3993
#41-10,final_consensus,Disease Control Rate (DCR),,28,42,18,42,7.51,0.0,8099,272,8371
#41-11,gpt,Disease Control Rate (CR+PR+SD),,21,27,10,22,3.21,0.0,1912,118,2030
#41-11,deepseek,Disease Control Rate,,21,27,10,22,3.53,0.0,1682,197,1879
#41-11,final_consensus,Disease Control Rate (CR+PR+SD),,21,27,10,22,6.74,0.0,3594,315,3909
#41-12,gpt,Disease Control Rate (DCR),,27,37,25,34,2.69,0.0,4604,114,4718
#41-12,deepseek,DCR,,27,37,25,34,3.71,0.0,4323,292,4615
#41-12,final_consensus,Disease Control Rate (DCR),,27,37,25,34,6.4,0.0,8927,406,9333
#41-13,gpt,Disease Control Rate (CR+PR+SD),,35,40,31,40,2.97,0.0,3779,107,3886
#41-13,deepseek,Disease Control Rate (CR+PR+SD),,35,40,31,40,4.82,0.0,3389,333,3722
#41-13,final_consensus,Disease Control Rate (CR+PR+SD),,35,40,31,40,7.790000000000001,0.0,7168,440,7608
#41-14,gpt,Disease Control Rate (CR+PR+SD),,45,54,39,50,2.61,0.0,2600,110,2710
#41-14,deepseek,Disease Control Rate,,45,54,39,50,3.31,0.0,2297,190,2487
#41-14,final_consensus,Disease Control Rate (CR+PR+SD),,45,54,39,50,5.92,0.0,4897,300,5197
#41-15,gpt,Disease Control Rate (DCR),,22,30,18,31,2.46,0.0,2829,91,2920
#41-15,deepseek,Disease Control Rate,,22,30,18,31,3.27,0.0,2511,221,2732
#41-15,final_consensus,Disease Control Rate (DCR),,22,30,18,31,5.73,0.0,5340,312,5652
#41-16,gpt,Disease Control Rate,,18,22,16,20,4.99,0.0,1848,233,2081
#41-16,deepseek,DCR,,18,22,16,20,3.06,0.0,1655,188,1843
#41-16,final_consensus,Disease Control Rate,,18,22,16,20,8.05,0.0,3503,421,3924
#41-17,gpt,Disease Control Rate (DCR),,,,,,4.03,0.0,4197,165,4362
#41-17,deepseek,Disease Control Rate,,,30,,30,7.81,0.0,3785,566,4351
#41-17,final_human_override,Disease Control Rate (DCR),,,,,,11.84,20.15,7982,731,8713
#41-18,gpt,Disease Control Rate (CR+PR+SD),,54,56,47,56,3.68,0.0,2788,108,2896
#41-18,deepseek,Disease Control Rate,,54,56,47,56,4.78,0.0,2630,282,2912
#41-18,final_consensus,Disease Control Rate (CR+PR+SD),,54,56,47,56,8.46,0.0,5418,390,5808
#41-19,gpt,Disease Control Rate (DCR),,36,43,33,43,2.34,0.0,2461,79,2540
#41-19,deepseek,Disease Control Rate,,36,43,33,43,3.64,0.0,2131,191,2322
#41-19,final_consensus,Disease Control Rate (DCR),,36,43,33,43,5.98,0.0,4592,270,4862
#41-20,gpt,Disease Control Rate (DCR),,19,24,17,24,2.67,0.0,3440,102,3542
#41-20,deepseek,Disease Control Rate,,19,24,17,24,3.48,0.0,3139,118,3257
#41-20,final_consensus,Disease Control Rate (DCR),,19,24,17,24,6.15,0.0,6579,220,6799
#41-21,gpt,Disease Control Rate (CR+PR+SD),,28,30,20,30,2.58,0.0,2105,120,2225
#41-21,deepseek,Disease Control Rate,,28,30,20,30,3.75,0.0,1839,164,2003
#41-21,final_consensus,Disease Control Rate (CR+PR+SD),,28,30,20,30,6.33,0.0,3944,284,4228
#41-22,gpt,Disease Control Rate (CR+PR+SD),,20,22,19,23,2.51,0.0,3425,119,3544
#41-22,deepseek,Disease Control Rate (DCR),,20,22,19,23,3.45,0.0,3066,191,3257
#41-22,final_consensus,Disease Control Rate (CR+PR+SD),,20,22,19,23,5.96,0.0,6491,310,6801
#41-23,gpt,Disease Control Rate (CR+PR+SD),,32,37,23,31,3.59,0.0,1960,118,2078
#41-23,deepseek,Disease Control Rate,,32,37,23,31,3.97,0.0,1691,242,1933
#41-23,final_consensus,Disease Control Rate (CR+PR+SD),,32,37,23,31,7.5600000000000005,0.0,3651,360,4011
#41-24,gpt,Disease Control Rate,,,57,,57,8.1,0.0,1488,358,1846
#41-24,deepseek,Disease Control Rate,,,57,,57,8.31,0.0,1353,468,1821
#41-24,final_consensus,Disease Control Rate,,,57,,57,16.41,0.0,2841,826,3667
