id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#67-10,gpt,生活质量,,20,41,13,40,3.84,0,2783,106,2889
#67-10,deepseek,生活质量,,20,41,13,40,3.77,0,2483,197,2680
#67-10,final_consensus,生活质量,,20,41,13,40,7.609999999999999,0,5266,303,5569
#67-11,gpt,,,,,,,4.86,0,2774,205,2979
#67-11,deepseek,,,,,,,2.95,0,2449,177,2626
#67-11,final_consensus,,,,,,,7.8100000000000005,0,5223,382,5605
#67-12,gpt,生活质量,,22,34,14,34,2.56,0,3800,77,3877
#67-12,deepseek,生活质量,,22,34,14,34,2.54,0,3461,96,3557
#67-12,final_consensus,生活质量,,22,34,14,34,5.1,0,7261,173,7434
#67-13,gpt,生活质量,,54,64,36,63,3.3,0,6582,137,6719
#67-13,deepseek,生活质量,,54,64,36,63,6.02,0,6191,373,6564
#67-13,final_consensus,生活质量,,54,64,36,63,9.32,0,12773,510,13283
#67-14,gpt,,,,,,,5.43,0,3536,200,3736
#67-14,deepseek,,,,,,,5.52,0,3216,299,3515
#67-14,final_consensus,,,,,,,10.95,0,6752,499,7251
#67-15,gpt,生活质量,,12,25,4,20,4.01,0,2821,115,2936
#67-15,deepseek,生活质量,,12,25,4,20,7.47,0,2660,664,3324
#67-15,final_consensus,生活质量,,12,25,4,20,11.48,0,5481,779,6260
#67-6,gpt,生活质量,,16,30,10,31,10.34,0,2164,172,2336
#67-6,deepseek,生活质量,,16,30,10,31,3.25,0,1935,147,2082
#67-6,final_consensus,生活质量,,16,30,10,31,13.59,0,4099,319,4418
#67-7,gpt,生活质量,,20,41,13,40,3.76,0,2990,123,3113
#67-7,deepseek,生活质量,,20,41,13,40,4.7,0,2641,417,3058
#67-7,final_consensus,生活质量,,20,41,13,40,8.46,0,5631,540,6171
#67-8,gpt,,,,,,,4.6,0,3064,176,3240
#67-8,deepseek,,,,,,,3.45,0,2753,225,2978
#67-8,final_consensus,,,,,,,8.05,0,5817,401,6218
#67-9,gpt,生活质量,,14,22,4,20,4.6,0,1847,133,1980
#67-9,deepseek,生活质量,,14,22,4,20,4.83,0,1639,414,2053
#67-9,final_consensus,生活质量,,14,22,4,20,9.43,0,3486,547,4033
