id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#13-10,gpt,gastrointestinal reaction,,5,39,10,41,4.95,0.0,4401,158,4559
#13-10,deepseek,gastrointestinal reaction,,5,39,10,41,7.87,0.0,3843,359,4202
#13-10,final_consensus,gastrointestinal reaction,,5,39,10,41,12.82,0.0,8244,517,8761
#13-11,gpt,gastrointestinal reaction >= grade 1,,,20,,20,7.51,0.0,2152,287,2439
#13-11,deepseek,gastrointestinal reaction,,,20,,20,23.47,0.0,1887,1193,3080
#13-11,final_consensus,gastrointestinal reaction >= grade 1,,,20,,20,30.979999999999997,0.0,4039,1480,5519
#13-12,gpt,gastrointestinal reaction,,6,40,17,40,3.93,0.0,3783,120,3903
#13-12,deepseek,gastrointestinal reaction,,6,40,17,40,4.05,0.0,3494,194,3688
#13-12,final_consensus,gastrointestinal reaction,,6,40,17,40,7.98,0.0,7277,314,7591
#13-13,gpt,恶心、呕吐,,6,30,9,30,8.66,0.0,3000,480,3480
#13-13,deepseek,gastrointestinal reaction,,6,30,9,30,12.95,0.0,2694,615,3309
#13-13,final_consensus,恶心、呕吐,,6,30,9,30,21.61,0.0,5694,1095,6789
#13-14,gpt,gastrointestinal reaction,,11,30,19,30,3.85,0.0,3321,156,3477
#13-14,deepseek,gastrointestinal reaction,,11,30,19,30,7.78,0.0,3059,352,3411
#13-14,final_consensus,gastrointestinal reaction,,11,30,19,30,11.63,0.0,6380,508,6888
#13-15,gpt,gastrointestinal reaction (grade ≥1),,,,,,7.75,0.0,3844,422,4266
#13-15,deepseek,,,,,,,9.24,0.0,3542,423,3965
#13-15,final_consensus,gastrointestinal reaction (grade ≥1),,,,,,16.990000000000002,0.0,7386,845,8231
#13-16,gpt,gastrointestinal reaction (grade I-IV),,,22,14,20,35.61,0.0,1257,1932,3189
#13-16,deepseek,gastrointestinal reaction,,9,22,14,20,60.21,0.0,1109,3401,4510
#13-16,final_human_override,gastrointestinal reaction,,9,22,14,20,95.82,12.76,2366,5333,7699
#13-17,gpt,gastrointestinal reaction (nausea and vomiting),,5,100,18,100,5.31,0.0,2995,186,3181
#13-17,deepseek,,,,,,,18.8,0.0,2707,1005,3712
#13-17,final_human_override,,,,,,,24.11,57.63,5702,1191,6893
#13-18,gpt,gastrointestinal reaction,,7,25,10,25,4.77,0.0,2798,130,2928
#13-18,deepseek,gastrointestinal reaction,,7,25,10,25,4.12,0.0,2509,137,2646
#13-18,final_consensus,gastrointestinal reaction,,7,25,10,25,8.89,0.0,5307,267,5574
#13-19,gpt,gastrointestinal reaction,,,,,,3.46,0.0,2949,104,3053
#13-19,deepseek,,,,,,,4.81,0.0,2650,207,2857
#13-19,final_consensus,gastrointestinal reaction,,,,,,8.27,0.0,5599,311,5910
#13-20,gpt,gastrointestinal reaction >= grade 1,,7,34,15,34,4.0,0.0,5123,155,5278
#13-20,deepseek,gastrointestinal reaction,,7,34,15,34,11.22,0.0,4343,586,4929
#13-20,final_consensus,gastrointestinal reaction >= grade 1,,7,34,15,34,15.22,0.0,9466,741,10207
#13-21,gpt,gastrointestinal reaction,,12,48,21,48,4.3,0.0,3004,124,3128
#13-21,deepseek,gastrointestinal reaction,,12,48,21,48,9.89,0.0,2644,524,3168
#13-21,final_consensus,gastrointestinal reaction,,12,48,21,48,14.190000000000001,0.0,5648,648,6296
#13-22,gpt,vomiting (gastrointestinal reaction ≥ grade 1),,47,64,51,63,10.64,0.0,5969,548,6517
#13-22,deepseek,gastrointestinal reaction,,47,64,51,63,12.74,0.0,5639,641,6280
#13-22,final_consensus,vomiting (gastrointestinal reaction ≥ grade 1),,47,64,51,63,23.380000000000003,0.0,11608,1189,12797
#13-23,gpt,,,,,,,8.79,0.0,2590,438,3028
#13-23,deepseek,,,,,,,14.06,0.0,2357,780,3137
#13-23,final_consensus,,,,,,,22.85,0.0,4947,1218,6165
#13-24,gpt,gastrointestinal reaction,,,,,,4.34,0.0,4921,167,5088
#13-24,deepseek,,,,,,,6.94,0.0,4379,300,4679
#13-24,final_consensus,gastrointestinal reaction,,,,,,11.280000000000001,0.0,9300,467,9767
#13-25,gpt,gastrointestinal reaction,,,,,,4.2,0.0,2390,121,2511
#13-25,deepseek,,,,,,,7.34,0.0,2099,317,2416
#13-25,final_consensus,gastrointestinal reaction,,,,,,11.54,0.0,4489,438,4927
#13-7,gpt,gastrointestinal reaction,,13,34,15,34,3.8,0.0,3234,138,3372
#13-7,deepseek,gastrointestinal reaction,,13,34,15,34,5.64,0.0,2954,292,3246
#13-7,final_consensus,gastrointestinal reaction,,13,34,15,34,9.44,0.0,6188,430,6618
#13-8,gpt,gastrointestinal reaction,,4,30,8,32,5.6,0.0,2663,169,2832
#13-8,deepseek,gastrointestinal reaction,,4,30,8,32,8.29,0.0,2356,394,2750
#13-8,final_consensus,gastrointestinal reaction,,4,30,8,32,13.889999999999999,0.0,5019,563,5582
#13-9,gpt,gastrointestinal reaction,,,25,,20,25.28,0.0,2222,526,2748
#13-9,deepseek,,,,,,,15.25,0.0,2121,730,2851
#13-9,final_human_override,,,,,,,40.53,19.81,4343,1256,5599
