id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#16-10,gpt,leukopenia,,14,30,22,30,4.94,0.0,3720,158,3878
#16-10,deepseek,leukopenia,,14,30,22,30,5.21,0.0,3369,200,3569
#16-10,final_consensus,leukopenia,,14,30,22,30,10.15,0.0,7089,358,7447
#16-11,gpt,leukopenia,,,,,,7.94,0.0,1893,162,2055
#16-11,deepseek,,,,,,,9.22,0.0,1662,591,2253
#16-11,final_consensus,leukopenia,,,,,,17.16,0.0,3555,753,4308
#16-12,gpt,leukopenia,,16,31,21,25,3.15,0.0,2632,143,2775
#16-12,deepseek,leukopenia,,16,31,21,25,4.94,0.0,2357,303,2660
#16-12,final_consensus,leukopenia,,16,31,21,25,8.09,0.0,4989,446,5435
#16-13,gpt,leukopenia,,13,49,26,48,4.82,0.0,4025,206,4231
#16-13,deepseek,leukopenia,,13,49,26,48,7.17,0.0,3620,484,4104
#16-13,final_consensus,leukopenia,,13,49,26,48,11.99,0.0,7645,690,8335
#16-14,gpt,leukopenia,,,,,,7.31,0.0,5000,361,5361
#16-14,deepseek,,,,,,,8.59,0.0,4291,413,4704
#16-14,final_consensus,leukopenia,,,,,,15.899999999999999,0.0,9291,774,10065
#16-15,gpt,leukopenia,,,,,,3.54,0.0,1419,92,1511
#16-15,deepseek,,,,,,,2.55,0.0,1304,97,1401
#16-15,final_consensus,leukopenia,,,,,,6.09,0.0,2723,189,2912
#16-16,gpt,leukopenia,,,,,,3.28,0.0,1538,150,1688
#16-16,deepseek,,,,,,,14.15,0.0,1457,1184,2641
#16-16,final_consensus,leukopenia,,,,,,17.43,0.0,2995,1334,4329
#16-17,gpt,,,,,,,10.47,0.0,1702,490,2192
#16-17,deepseek,leukopenia,,9,50,32,50,9.7,0.0,1490,555,2045
#16-17,final_human_override,,,,,,,20.17,48.2,3192,1045,4237
#16-18,gpt,leukopenia,,11,20,12,20,16.75,0.0,10823,1070,11893
#16-18,deepseek,leukopenia,,11,20,12,20,12.66,0.0,9501,852,10353
#16-18,final_consensus,leukopenia,,11,20,12,20,29.41,0.0,20324,1922,22246
#16-19,gpt,leukopenia,,,,,,4.2,0.0,1919,153,2072
#16-19,deepseek,leukopenia,,,,,,6.58,0.0,1647,406,2053
#16-19,final_consensus,leukopenia,,,,,,10.780000000000001,0.0,3566,559,4125
#16-20,gpt,leukopenia,,,,,,3.38,0.0,2364,92,2456
#16-20,deepseek,,,,,,,4.91,0.0,2007,258,2265
#16-20,final_consensus,leukopenia,,,,,,8.29,0.0,4371,350,4721
#16-21,gpt,leukopenia,,,24,,24,6.96,0.0,2893,364,3257
#16-21,deepseek,leukopenia,,,,,,9.98,0.0,2590,726,3316
#16-21,final_human_override,leukopenia,,,,,,16.94,45.46,5483,1090,6573
#16-22,gpt,leukopenia (white blood cell decrease grade ≥1),,19,40,29,40,4.46,0.0,3937,183,4120
#16-22,deepseek,leukopenia,,19,40,29,40,5.74,0.0,3547,372,3919
#16-22,final_consensus,leukopenia (white blood cell decrease grade ≥1),,19,40,29,40,10.2,0.0,7484,555,8039
#16-23,gpt,leukopenia,,,,,,4.26,0.0,2634,126,2760
#16-23,deepseek,,,,,,,6.34,0.0,2315,352,2667
#16-23,final_consensus,leukopenia,,,,,,10.6,0.0,4949,478,5427
#16-8,gpt,,,,,,,4.54,0.0,1571,102,1673
#16-8,deepseek,,,,,,,5.55,0.0,1360,347,1707
#16-8,final_consensus,,,,,,,10.09,0.0,2931,449,3380
#16-9,gpt,leukopenia,,2,31,10,31,3.59,0.0,3122,158,3280
#16-9,deepseek,leukopenia,,2,31,10,31,5.25,0.0,2764,371,3135
#16-9,final_consensus,leukopenia,,2,31,10,31,8.84,0.0,5886,529,6415
