id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#31-10,gpt,转氨酶异常,,13,64,14,63,11.12,0.0,6630,554,7184
#31-10,deepseek,肝功能损伤,,13,63,14,63,13.95,0.0,6186,950,7136
#31-10,final_human_override,转氨酶异常,,13,64,14,63,25.07,126.82,12816,1504,14320
#31-11,gpt,肝功损害,,2,16,3,18,4.49,0.0,3381,133,3514
#31-11,deepseek,肝功能损伤,,2,16,3,18,3.7,0.0,3049,174,3223
#31-11,final_consensus,肝功损害,,2,16,3,18,8.190000000000001,0.0,6430,307,6737
#31-12,gpt,肝功能损害,,1,39,2,41,4.15,0.0,3605,107,3712
#31-12,deepseek,肝功能损伤,,1,39,2,41,6.14,0.0,3223,342,3565
#31-12,final_consensus,肝功能损害,,1,39,2,41,10.29,0.0,6828,449,7277
#31-13,gpt,,,,,,,3.75,0.0,3938,91,4029
#31-13,deepseek,,,,,,,10.99,0.0,3343,613,3956
#31-13,final_consensus,,,,,,,14.74,0.0,7281,704,7985
#31-14,gpt,肝功能损害,,1,30,2,32,4.44,0.0,3144,133,3277
#31-14,deepseek,肝功能损害,,1,30,2,32,5.88,0.0,2766,336,3102
#31-14,final_consensus,肝功能损害,,1,30,2,32,10.32,0.0,5910,469,6379
#31-15,gpt,,,,,,,4.89,0.0,3602,143,3745
#31-15,deepseek,,,,,,,4.94,0.0,3161,278,3439
#31-15,final_consensus,,,,,,,9.83,0.0,6763,421,7184
#31-16,gpt,ALT升高,,1,32,2,30,7.99,0.0,2842,370,3212
#31-16,deepseek,肝功能损伤,,1,32,2,30,9.38,0.0,2554,485,3039
#31-16,final_consensus,ALT升高,,1,32,2,30,17.37,0.0,5396,855,6251
#31-17,gpt,肝功能损伤,,1,28,2,30,4.01,0.0,2933,119,3052
#31-17,deepseek,肝功能损伤,,1,28,2,30,3.46,0.0,2531,156,2687
#31-17,final_consensus,肝功能损伤,,1,28,2,30,7.47,0.0,5464,275,5739
#31-4,gpt,肝功能异常,,6,41,7,41,4.42,0.0,3090,140,3230
#31-4,deepseek,肝功能损伤,,6,41,7,41,5.27,0.0,2670,263,2933
#31-4,final_consensus,肝功能异常,,6,41,7,41,9.69,0.0,5760,403,6163
#31-5,gpt,,,,,,,3.28,0.0,3889,72,3961
#31-5,deepseek,,,,,,,2.68,0.0,3487,81,3568
#31-5,final_consensus,,,,,,,5.96,0.0,7376,153,7529
#31-6,gpt,,,,,,,3.05,0.0,3690,83,3773
#31-6,deepseek,,,,,,,4.9,0.0,3209,225,3434
#31-6,final_consensus,,,,,,,7.95,0.0,6899,308,7207
#31-7,gpt,Impaired liver function,,21,50,30,50,2.43,0.0,4924,79,5003
#31-7,deepseek,肝功能损伤,,21,50,30,50,4.13,0.0,4533,184,4717
#31-7,final_consensus,Impaired liver function,,21,50,30,50,6.5600000000000005,0.0,9457,263,9720
#31-8,gpt,Liver function injury,,1,39,2,41,2.87,0.0,4263,120,4383
#31-8,deepseek,肝功能损伤,,1,39,2,41,4.75,0.0,3895,269,4164
#31-8,final_consensus,Liver function injury,,1,39,2,41,7.62,0.0,8158,389,8547
#31-9,gpt,肝功能损害,,3,36,2,36,4.32,0.0,3491,151,3642
#31-9,deepseek,肝功能损伤,,3,36,2,36,7.78,0.0,3025,405,3430
#31-9,final_consensus,肝功能损害,,3,36,2,36,12.100000000000001,0.0,6516,556,7072
