id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#27-15,gpt,血小板减少,,20,35,22,35,4.44,0,3583,116,3699
#27-15,deepseek,血小板减少,,20,35,22,35,7.66,0,3227,528,3755
#27-15,final_consensus,血小板减少,,20,35,22,35,12.100000000000001,0,6810,644,7454
#27-16,gpt,,,,,,,3.48,0,3342,66,3408
#27-16,deepseek,,,,,,,3.07,0,3023,87,3110
#27-16,final_consensus,,,,,,,6.55,0,6365,153,6518
#27-17,gpt,血小板减少,,41,70,52,67,4.89,0,5514,126,5640
#27-17,deepseek,血小板减少,,41,70,52,67,5.89,0,5063,356,5419
#27-17,final_consensus,血小板减少,,41,70,52,67,10.78,0,10577,482,11059
#27-18,gpt,,,,,,,3.87,0,4003,82,4085
#27-18,deepseek,,,,,,,2.98,0,3595,131,3726
#27-18,final_consensus,,,,,,,6.85,0,7598,213,7811
#27-19,gpt,血小板减少,,38,43,41,42,22.01,0,5332,949,6281
#27-19,deepseek,血小板减少,,38,43,41,42,17.89,0,4805,1444,6249
#27-19,final_consensus,血小板减少,,38,43,41,42,39.900000000000006,0,10137,2393,12530
#27-20,gpt,,,,,,,5.35,0,7723,93,7816
#27-20,deepseek,,,,,,,5.36,0,7010,286,7296
#27-20,final_consensus,,,,,,,10.71,0,14733,379,15112
#27-21,gpt,,,,,,,3.15,0,4140,59,4199
#27-21,deepseek,,,,,,,3.09,0,3740,113,3853
#27-21,final_consensus,,,,,,,6.24,0,7880,172,8052
#27-22,gpt,血小板减少,,25,39,25,39,4.37,0,4887,150,5037
#27-22,deepseek,血小板减少,,25,39,25,39,5.32,0,4403,387,4790
#27-22,final_consensus,血小板减少,,25,39,25,39,9.690000000000001,0,9290,537,9827
#27-23,gpt,Thrombocytopenia,,23,50,29,50,4.14,0,4947,112,5059
#27-23,deepseek,血小板减少,,23,50,29,50,5.48,0,4577,404,4981
#27-23,final_consensus,Thrombocytopenia,,23,50,29,50,9.620000000000001,0,9524,516,10040
#27-24,gpt,血小板减少,,9,99,26,101,5.38,0,5570,147,5717
#27-24,deepseek,血小板减少,,9,99,26,101,4.96,0,5004,154,5158
#27-24,final_consensus,血小板减少,,9,99,26,101,10.34,0,10574,301,10875
#27-25,gpt,,,,,,,3.75,0,3141,81,3222
#27-25,deepseek,,,,,,,3.83,0,2773,203,2976
#27-25,final_consensus,,,,,,,7.58,0,5914,284,6198
#27-26,gpt,,,,,,,4.4,0,5127,149,5276
#27-26,deepseek,,,,,,,4.48,0,4505,315,4820
#27-26,final_consensus,,,,,,,8.88,0,9632,464,10096
#27-27,gpt,血小板降低,,3,48,11,48,7.26,0,3451,224,3675
#27-27,deepseek,血小板减少,,3,48,11,48,3.56,0,3013,136,3149
#27-27,final_consensus,血小板降低,,3,48,11,48,10.82,0,6464,360,6824
#27-28,gpt,,,,,,,3.28,0,3051,111,3162
#27-28,deepseek,,,,,,,3.06,0,2738,146,2884
#27-28,final_consensus,,,,,,,6.34,0,5789,257,6046
