id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#347-10,gpt,,"The article reports short-term tumor response, KPS improvement, pathological type distribution, and adverse reactions after Kanglaite injection plus GP versus GP alone. I found no reported CD4+/CD8+ T-cell ratio outcome, either in text or tables. Because the requested outcome is absent, no post-intervention means, SDs, or outcome-specific sample sizes can be extracted.",,,,,,,12.84,0,3977,455,4432
#347-10,deepseek,,"The article reports outcomes of response rates (CR, PR, SD, PD), KPS scores, and adverse events in a trial of Kanglaite injection plus GP vs GP alone for NSCLC. No CD4+/CD8+ T-cell ratio or any lymphocyte subset ratio is mentioned. Therefore, the requested outcome is not reported.",,,,,,,16.11,0,3655,1062,4717
#347-10,final_consensus,,"The article reports short-term tumor response, KPS improvement, pathological type distribution, and adverse reactions after Kanglaite injection plus GP versus GP alone. I found no reported CD4+/CD8+ T-cell ratio outcome, either in text or tables. Because the requested outcome is absent, no post-intervention means, SDs, or outcome-specific sample sizes can be extracted.",,,,,,,28.95,0,7632,1517,9149
#347-11,gpt,,"The article reports immune outcomes as peripheral blood T-lymphocyte activities: CD3+, CD4+, and CD8+ percentages before and after treatment. It does not report the CD4+/CD8+ T-cell ratio as a distinct outcome. Although CD4+ and CD8+ post-treatment means and SDs are provided separately, the requested CD4+/CD8+ ratio is not strictly reported, so no eligible outcome data should be extracted.",,,,,,,15.5,0,4360,671,5031
#347-11,deepseek,,"The requested outcome is CD4+/CD8+ T-cell ratio. The article reports CD3+, CD4+, and CD8+ T-cell percentages as separate outcomes in Table 4, but does not report the CD4+/CD8+ ratio. No mean or SD for the ratio is provided. Therefore, the outcome does not match the definition.",,,,,,,5.43,0,4039,242,4281
#347-11,final_consensus,,"The article reports immune outcomes as peripheral blood T-lymphocyte activities: CD3+, CD4+, and CD8+ percentages before and after treatment. It does not report the CD4+/CD8+ T-cell ratio as a distinct outcome. Although CD4+ and CD8+ post-treatment means and SDs are provided separately, the requested CD4+/CD8+ ratio is not strictly reported, so no eligible outcome data should be extracted.",,,,,,,20.93,0,8399,913,9312
#347-12,gpt,,"The article reports clinical efficacy outcomes (RR, DCR), adverse reactions (myelosuppression, gastrointestinal reaction, liver function damage), and baseline demographics. I checked for immune indicators and specifically for CD4+/CD8+ T-cell ratio after intervention, but no CD4+/CD8+ ratio or related T-cell subset outcome is reported. Therefore, there are no matched post-intervention means, SDs, or outcome-specific sample sizes to extract.",,,,,,,12.22,0,3232,402,3634
#347-12,deepseek,,"The study does not report CD4+/CD8+ T-cell ratio. The outcomes reported are tumor response (CR, PR, SD, PD, RR, DCR) and adverse events (myelosuppression, digestive reactions, liver function impairment). Therefore, no data can be extracted.",,,,,,,11.61,0,2947,854,3801
#347-12,final_consensus,,"The article reports clinical efficacy outcomes (RR, DCR), adverse reactions (myelosuppression, gastrointestinal reaction, liver function damage), and baseline demographics. I checked for immune indicators and specifically for CD4+/CD8+ T-cell ratio after intervention, but no CD4+/CD8+ ratio or related T-cell subset outcome is reported. Therefore, there are no matched post-intervention means, SDs, or outcome-specific sample sizes to extract.",,,,,,,23.83,0,6179,1256,7435
#347-13,gpt,,"The requested outcome is the CD4+/CD8+ T-cell ratio after intervention. The article reports treatment response, cancer pain improvement, QLQ-C30 quality-of-life scores, and adverse reactions, but does not report CD4+/CD8+ T-cell ratio or any T-cell subset outcome. Therefore, there are no matched post-intervention means, SDs, or outcome-specific sample sizes to extract.",,,,,,,12.33,0,3504,429,3933
