id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#321-10,gpt,Objective Response Rate,,25,41,17,41,3.07,0.0,1759,101,1860
#321-10,deepseek,Objective Response Rate,,25,41,17,41,4.93,0.0,1574,228,1802
#321-10,final_consensus,Objective Response Rate,,25,41,17,41,8.0,0.0,3333,329,3662
#321-11,gpt,Objective Response Rate,,38,60,31,60,2.74,0.0,7051,92,7143
#321-11,deepseek,Objective Response Rate,,38,60,31,60,3.24,0.0,6443,170,6613
#321-11,final_consensus,Objective Response Rate,,38,60,31,60,5.98,0.0,13494,262,13756
#321-12,gpt,Objective Response Rate,,19,35,13,35,2.3,0.0,2574,97,2671
#321-12,deepseek,Objective Response Rate,,19,35,13,35,4.27,0.0,2292,204,2496
#321-12,final_consensus,Objective Response Rate,,19,35,13,35,6.569999999999999,0.0,4866,301,5167
#321-13,gpt,Objective Response Rate (CR+PR),,25,30,13,30,3.47,0.0,2554,177,2731
#321-13,deepseek,Objective Response Rate,,29,30,23,30,5.01,0.0,2303,136,2439
#321-13,final_human_override,Objective Response Rate (CR+PR),,25,30,13,30,8.48,87.46,4857,313,5170
#321-14,gpt,Objective Response Rate,,10,23,8,20,4.22,0.0,2234,112,2346
#321-14,deepseek,Objective Response Rate,,10,23,8,20,8.29,0.0,2069,450,2519
#321-14,final_consensus,Objective Response Rate,,10,23,8,20,12.509999999999998,0.0,4303,562,4865
#321-15,gpt,Objective Response Rate,,15,35,12,35,3.38,0.0,5093,110,5203
#321-15,deepseek,Objective Response Rate,,15,35,12,35,5.53,0.0,4539,320,4859
#321-15,final_consensus,Objective Response Rate,,15,35,12,35,8.91,0.0,9632,430,10062
#321-16,gpt,Objective Response Rate (CR+PR),,18,43,14,43,3.09,0.0,3307,96,3403
#321-16,deepseek,Objective Response Rate,,18,43,14,43,3.82,0.0,2937,216,3153
#321-16,final_consensus,Objective Response Rate (CR+PR),,18,43,14,43,6.91,0.0,6244,312,6556
#321-17,gpt,Objective Response Rate,,17,42,15,40,2.53,0.0,4005,95,4100
