id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#27-15,gpt,,"The requested outcome is CD4+ level after intervention. The article reports clinical response rate, KPS quality-of-life categories, and adverse reactions such as leukopenia, thrombocytopenia, nausea/vomiting, and liver/renal impairment, but it does not report CD4+ levels or any post-intervention CD4+ mean/SD data. Although the trial randomized 35 patients to the Kanglaite plus GP group and 35 to the GP control group, these sample sizes are not linked to a CD4+ outcome. Therefore, no matching CD4+ level outcome data can be extracted.",,,,,,,9.63,0.0,3143,515,3658
#27-15,deepseek,,"The study evaluates Kanglaite combined with GP chemotherapy in non-small cell lung cancer. Outcomes reported include clinical response (RECIST), KPS quality of life scores, and adverse events (myelosuppression, gastrointestinal, hepatic/renal). CD4+ level is not mentioned anywhere in the text; no immunological markers are reported. Therefore, the requested outcome is not available.",,,,,,,5.54,0.0,2896,251,3147
#27-15,final_consensus,,"The requested outcome is CD4+ level after intervention. The article reports clinical response rate, KPS quality-of-life categories, and adverse reactions such as leukopenia, thrombocytopenia, nausea/vomiting, and liver/renal impairment, but it does not report CD4+ levels or any post-intervention CD4+ mean/SD data. Although the trial randomized 35 patients to the Kanglaite plus GP group and 35 to the GP control group, these sample sizes are not linked to a CD4+ outcome. Therefore, no matching CD4+ level outcome data can be extracted.",,,,,,,15.170000000000002,0.0,6039,766,6805
#27-16,gpt,,"The requested outcome is CD4+ level after intervention. The article reports clinical efficacy (CR/PR/SD/PD, RR, DCR), quality of life by KPS improvement/stability/decline, and 1-year event-free survival/median survival time. No CD4+ level outcome or other T-cell subset measurements are reported. Therefore there are no matched post-intervention means, SDs, or sample sizes to extract for CD4+ level.",,,,,,,6.32,0.0,2902,393,3295
#27-16,deepseek,,"The article reports on a trial of Kanglaite combined with GP chemotherapy for advanced non-small cell lung cancer. The outcomes include clinical efficacy, KPS-based quality of life, and survival. There is no mention of CD4+ level or any immune cell counts. CD4+ data are not reported anywhere in the text. Thus, no matching outcome is available.",,,,,,,8.94,0.0,2692,534,3226
#27-16,final_consensus,,"The requested outcome is CD4+ level after intervention. The article reports clinical efficacy (CR/PR/SD/PD, RR, DCR), quality of life by KPS improvement/stability/decline, and 1-year event-free survival/median survival time. No CD4+ level outcome or other T-cell subset measurements are reported. Therefore there are no matched post-intervention means, SDs, or sample sizes to extract for CD4+ level.",,,,,,,15.26,0.0,5594,927,6521
#27-17,gpt,CD4+ T cell percentage after treatment (%),"The article reports immune outcomes including CD3+ T cells, CD4+ T cells, CD8+ T cells, and CD4+/CD8+ ratio before and after chemotherapy; the requested CD4+ level strictly matches the CD4+ T cell percentage outcome. The randomized groups were observation/intervention group n=70 and control group n=67. In Table 3, after treatment, CD4+ T cells were reported as 35.8±8.4 for the observation group and 30.1±7.2 for the control group. These values are mean ± SD percentages after intervention.",35.8,8.4,70,30.1,7.2,67,7.57,0.0,5074,435,5509
#27-17,deepseek,CD4+ T cell percentage,"The article reports CD4+ T cell percentage after chemotherapy as a measure of CD4+ level. In Table 3, the post-treatment values are provided: observation group (intervention) mean 35.8 (SD 8.4) with n=70; control group mean 30.1 (SD 7.2) with n=67. This strictly matches the CD4+ level outcome definition.",35.8,8.4,70,30.1,7.2,67,9.6,0.0,4732,582,5314
#27-17,final_consensus,CD4+ T cell percentage after treatment (%),"The article reports immune outcomes including CD3+ T cells, CD4+ T cells, CD8+ T cells, and CD4+/CD8+ ratio before and after chemotherapy; the requested CD4+ level strictly matches the CD4+ T cell percentage outcome. The randomized groups were observation/intervention group n=70 and control group n=67. In Table 3, after treatment, CD4+ T cells were reported as 35.8±8.4 for the observation group and 30.1±7.2 for the control group. These values are mean ± SD percentages after intervention.",35.8,8.4,70,30.1,7.2,67,17.17,0.0,9806,1017,10823
#27-18,gpt,CD4+ level after treatment,"The article reports T lymphocyte subgroup outcomes including CD3, CD4, and CD8 before and after treatment; CD4 strictly matches the requested CD4+ level outcome. The randomized groups were control n=36 and treatment/intervention n=33. Table 3 provides after-treatment CD4 values for both groups. The intervention group after-treatment CD4 was 37.65 ± 8.36, and the control group after-treatment CD4 was 29.87 ± 6.98.",37.65,8.36,33,29.87,6.98,36,5.84,0.0,3563,343,3906
#27-18,deepseek,CD4+ level (T lymphocyte subset CD4),,37.65,8.36,33,29.87,6.98,36,9.87,0.0,3264,582,3846
#27-18,final_consensus,CD4+ level after treatment,"The article reports T lymphocyte subgroup outcomes including CD3, CD4, and CD8 before and after treatment; CD4 strictly matches the requested CD4+ level outcome. The randomized groups were control n=36 and treatment/intervention n=33. Table 3 provides after-treatment CD4 values for both groups. The intervention group after-treatment CD4 was 37.65 ± 8.36, and the control group after-treatment CD4 was 29.87 ± 6.98.",37.65,8.36,33,29.87,6.98,36,15.709999999999999,0.0,6827,925,7752
#27-19,gpt,CD4+ level (%) after treatment,"The article reports several immune outcomes, including immunoglobulins IgA/IgG/IgM and T-cell subsets CD3+, CD4+, CD8+, and CD4+/CD8+; the strictly matching outcome is CD4+ level, reported as CD4+/% in Table 2 after treatment. The intervention arm is the observation group receiving Kanglaite injection plus GP chemotherapy, and the control arm received GP chemotherapy alone. Table 2 gives the sample sizes as 43 for the observation group and 42 for the control group. The post-treatment CD4+/% mean and SD are 39.15 ± 4.97 for the intervention arm and 34.58 ± 4.64 for the control arm.",39.15,4.97,43,34.58,4.64,42,90.58,0.0,4892,9834,14726
