id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#13-10,gpt,hemoglobinemia,,,,,,5.2,0.0,4412,169,4581
#13-10,deepseek,,,,,,,8.55,0.0,3848,334,4182
#13-10,final_consensus,hemoglobinemia,,,,,,13.75,0.0,8260,503,8763
#13-11,gpt,hemoglobinemia,,,,,,12.02,0.0,2163,426,2589
#13-11,deepseek,hemoglobinemia,,,,,,19.44,0.0,1892,1330,3222
#13-11,final_consensus,hemoglobinemia,,,,,,31.46,0.0,4055,1756,5811
#13-12,gpt,hemoglobinemia,,,,,,8.16,0.0,3794,367,4161
#13-12,deepseek,,,,,,,6.93,0.0,3499,320,3819
#13-12,final_consensus,hemoglobinemia,,,,,,15.09,0.0,7293,687,7980
#13-13,gpt,hemoglobinemia,,,,,,4.49,0.0,3011,166,3177
#13-13,deepseek,,,,,,,6.39,0.0,2699,334,3033
#13-13,final_consensus,hemoglobinemia,,,,,,10.879999999999999,0.0,5710,500,6210
#13-14,gpt,hemoglobinemia,,,,,,4.08,0.0,3332,143,3475
#13-14,deepseek,hemoglobinemia,,,,,,9.64,0.0,3064,511,3575
#13-14,final_consensus,hemoglobinemia,,,,,,13.72,0.0,6396,654,7050
#13-15,gpt,hemoglobinemia,,,,,,10.71,0.0,3855,546,4401
#13-15,deepseek,,,,,,,14.62,0.0,3547,777,4324
#13-15,final_consensus,hemoglobinemia,,,,,,25.33,0.0,7402,1323,8725
#13-16,gpt,hemoglobinemia,,,22,,20,7.1,0.0,1268,280,1548
#13-16,deepseek,,,,,,,6.72,0.0,1114,230,1344
#13-16,final_human_override,,,,,,,13.82,25.89,2382,510,2892
#13-17,gpt,hemoglobinemia,,,,,,4.58,0.0,3006,157,3163
#13-17,deepseek,,,,,,,7.9,0.0,2712,343,3055
#13-17,final_consensus,hemoglobinemia,,,,,,12.48,0.0,5718,500,6218
#13-18,gpt,hemoglobinemia,,9,25,11,25,8.34,0.0,2809,389,3198
#13-18,deepseek,hemoglobinemia,,9,25,11,25,5.63,0.0,2514,256,2770
#13-18,final_consensus,hemoglobinemia,,9,25,11,25,13.969999999999999,0.0,5323,645,5968
#13-19,gpt,hemoglobinemia,,,,,,5.62,0.0,2960,227,3187
#13-19,deepseek,hemoglobinemia,,,,,,5.62,0.0,2655,293,2948
#13-19,final_consensus,hemoglobinemia,,,,,,11.24,0.0,5615,520,6135
#13-20,gpt,hemoglobinemia (grade >=1),,12,34,16,34,16.53,0.0,5134,557,5691
#13-20,deepseek,,,,,,,11.93,0.0,4348,604,4952
#13-20,final_human_override,hemoglobinemia (grade >=1),,12,34,16,34,28.46,25.32,9482,1161,10643
#13-21,gpt,hemoglobinemia,,,,,,4.14,0.0,3015,121,3136
#13-21,deepseek,,,,,,,7.75,0.0,2649,268,2917
#13-21,final_consensus,hemoglobinemia,,,,,,11.89,0.0,5664,389,6053
#13-22,gpt,hemoglobinemia,,,,,,10.85,0.0,5980,321,6301
#13-22,deepseek,hemoglobinemia,,,,,,7.05,0.0,5644,343,5987
#13-22,final_consensus,hemoglobinemia,,,,,,17.9,0.0,11624,664,12288
#13-23,gpt,,,,,,,10.32,0.0,2601,541,3142
#13-23,deepseek,,,,,,,10.51,0.0,2362,545,2907
#13-23,final_consensus,,,,,,,20.83,0.0,4963,1086,6049
#13-24,gpt,hemoglobinemia,,,,,,5.15,0.0,4932,167,5099
#13-24,deepseek,,,,,,,6.91,0.0,4384,308,4692
#13-24,final_consensus,hemoglobinemia,,,,,,12.06,0.0,9316,475,9791
#13-25,gpt,hemoglobinemia,,,,,,6.21,0.0,2401,155,2556
#13-25,deepseek,hemoglobinemia,,,,,,7.74,0.0,2104,313,2417
#13-25,final_consensus,hemoglobinemia,,,,,,13.95,0.0,4505,468,4973
#13-7,gpt,hemoglobinemia,,,,,,4.49,0.0,3245,105,3350
#13-7,deepseek,hemoglobinemia,,,,,,11.33,0.0,2959,682,3641
#13-7,final_consensus,hemoglobinemia,,,,,,15.82,0.0,6204,787,6991
#13-8,gpt,hemoglobinemia,,,,,,7.54,0.0,2674,257,2931
#13-8,deepseek,,,,,,,7.14,0.0,2361,284,2645
#13-8,final_consensus,hemoglobinemia,,,,,,14.68,0.0,5035,541,5576
#13-9,gpt,hemoglobinemia,,,,,,15.17,0.0,2233,854,3087
#13-9,deepseek,hemoglobinemia,,0,25,0,20,7.95,0.0,2126,409,2535
#13-9,final_human_override,hemoglobinemia,,8,25,6,20,23.12,57.48,4359,1263,5622
