id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#347-10,gpt,,"The article reports short-term tumor response, KPS improvement, and adverse reactions after Kanglaite injection plus GP versus GP alone. I checked for CD3+ level or T-cell subset outcomes and found none reported. Immunoglobulin outcomes are also not reported, and no immune marker strictly matching CD3+ level is available. Although total randomized sample sizes were 49 per arm, there is no CD3+ outcome-specific sample size, mean, or SD. Therefore the requested CD3+ level outcome cannot be extracted.",,,,,,,13.34,0.0,3957,465,4422
#347-10,deepseek,,"The article reports outcomes such as response rate, KPS improvement, and adverse reactions, but does not measure or report CD3+ levels or any immunoglobulin-related markers. Therefore, no data matching the outcome definition is present.",,,,,,,16.6,0.0,3635,718,4353
#347-10,final_consensus,,"The article reports short-term tumor response, KPS improvement, and adverse reactions after Kanglaite injection plus GP versus GP alone. I checked for CD3+ level or T-cell subset outcomes and found none reported. Immunoglobulin outcomes are also not reported, and no immune marker strictly matching CD3+ level is available. Although total randomized sample sizes were 49 per arm, there is no CD3+ outcome-specific sample size, mean, or SD. Therefore the requested CD3+ level outcome cannot be extracted.",,,,,,,29.94,0.0,7592,1183,8775
#347-11,gpt,CD3+ level (%) after intervention,"The article reports peripheral blood T lymphocyte activity including CD3+, CD4+, and CD8+, and CD3+ strictly matches the requested outcome. Table 4 provides post-treatment CD3+ values for both randomized arms. Sample size was 44 in the study/intervention group and 44 in the control group. After intervention, CD3+ was 59.12 ± 8.08 in the intervention group and 53.53 ± 7.93 in the control group.",59.12,8.08,44,53.53,7.93,44,11.0,0.0,4340,319,4659
#347-11,deepseek,CD3+ level,"The article reports CD3+ cell activity as a percentage in peripheral blood T lymphocyte subsets. Table 4 provides post-treatment means and SDs for CD3+ in both groups: study group (intervention) 59.12 ± 8.08, control group 53.53 ± 7.93, with n=44 each. This matches the CD3+ level outcome definition.",59.12,8.08,44,53.53,7.93,44,8.72,0.0,4019,686,4705
#347-11,final_consensus,CD3+ level (%) after intervention,"The article reports peripheral blood T lymphocyte activity including CD3+, CD4+, and CD8+, and CD3+ strictly matches the requested outcome. Table 4 provides post-treatment CD3+ values for both randomized arms. Sample size was 44 in the study/intervention group and 44 in the control group. After intervention, CD3+ was 59.12 ± 8.08 in the intervention group and 53.53 ± 7.93 in the control group.",59.12,8.08,44,53.53,7.93,44,19.72,0.0,8359,1005,9364
#347-12,gpt,,"The article reports clinical efficacy outcomes (CR, PR, SD, PD, RR, DCR), adverse reactions, and baseline demographics. I found no CD3+ level outcome reported after intervention, and no T-cell subset data are presented. The sample sizes are 30 per arm overall, but not for any CD3+ measurement. No post-intervention CD3+ means or SDs are provided. Therefore the requested outcome is not extractable.",,,,,,,14.96,0.0,3212,670,3882
#347-12,deepseek,,"The article reports outcomes such as efficacy (RR, DCR) and adverse events (myelosuppression, digestive reaction, liver function damage). No CD3+ level or any immune cell subset measurements are reported. Therefore, the outcome CD3+ level is not present.",,,,,,,7.98,0.0,2927,650,3577
#347-12,final_consensus,,"The article reports clinical efficacy outcomes (CR, PR, SD, PD, RR, DCR), adverse reactions, and baseline demographics. I found no CD3+ level outcome reported after intervention, and no T-cell subset data are presented. The sample sizes are 30 per arm overall, but not for any CD3+ measurement. No post-intervention CD3+ means or SDs are provided. Therefore the requested outcome is not extractable.",,,,,,,22.94,0.0,6139,1320,7459
#347-13,gpt,,"The article reports treatment response, cancer pain improvement, QLQ-C30 quality-of-life scores, and adverse reactions. It does not report CD3+ level or any T-lymphocyte subset outcome after intervention. Therefore, no matched CD3+ mean, SD, or outcome-specific sample size can be extracted.",,,,,,,15.28,0.0,3484,606,4090
#347-13,deepseek,,"The article reports on GP regimen plus Kanglaite for advanced NSCLC, with outcomes including response rate, pain improvement, QLQ-C30 scores, and adverse events. No CD3+ level or any immune cell counts are reported. Thus the defined outcome is not available.",,,,,,,3.67,0.0,3169,178,3347
#347-13,final_consensus,,"The article reports treatment response, cancer pain improvement, QLQ-C30 quality-of-life scores, and adverse reactions. It does not report CD3+ level or any T-lymphocyte subset outcome after intervention. Therefore, no matched CD3+ mean, SD, or outcome-specific sample size can be extracted.",,,,,,,18.95,0.0,6653,784,7437
#347-14,gpt,,"The article reports clinical efficacy outcomes (complete response, partial response, stable disease, progression, total effective rate) and adverse reactions, but it does not report CD3+ levels. No immune marker data such as CD3+ after intervention are presented in the methods, results, or tables. Therefore, the requested CD3+ outcome cannot be extracted.",,,,,,,8.62,0.0,1991,580,2571
#347-14,deepseek,,"The study reports clinical response rates and adverse reactions, but does not measure or report CD3+ levels. The outcome of interest, CD3+ level, is not available in the text. Therefore, no data can be extracted.",,,,,,,7.55,0.0,1810,601,2411
#347-14,final_consensus,,"The article reports clinical efficacy outcomes (complete response, partial response, stable disease, progression, total effective rate) and adverse reactions, but it does not report CD3+ levels. No immune marker data such as CD3+ after intervention are presented in the methods, results, or tables. Therefore, the requested CD3+ outcome cannot be extracted.",,,,,,,16.169999999999998,0.0,3801,1181,4982
#347-15,gpt,CD3+ level,"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, and CD4+/CD8+, and CD3+ strictly matches the requested outcome. The randomized groups were treatment/intervention group (KLT combined with GP) with 35 patients and control group (GP alone) with 30 patients. Table 6 reports immune function before and after treatment as mean ± SD. For the post-intervention CD3+ level, the treatment group value is 64.02±4.58 and the control group value is 52.58±5.69. Therefore, the extracted post-intervention means and SDs are 64.02/4.58 for intervention and 52.58/5.69 for control.",64.02,4.58,35,52.58,5.69,30,12.79,0.0,3714,336,4050
#347-15,deepseek,CD3+ level,"The article reports T cell subsets including CD3+ level. Table 6 provides post-treatment CD3+ values with mean and SD for both groups. The treatment group (KLT+GP) is the intervention arm with n=35, mean=64.02, SD=4.58. The control group (GP) has n=30, mean=52.58, SD=5.69. These match the outcome definition exactly.",64.02,4.58,35,52.58,5.69,30,9.67,0.0,3451,677,4128
#347-15,final_consensus,CD3+ level,"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, and CD4+/CD8+, and CD3+ strictly matches the requested outcome. The randomized groups were treatment/intervention group (KLT combined with GP) with 35 patients and control group (GP alone) with 30 patients. Table 6 reports immune function before and after treatment as mean ± SD. For the post-intervention CD3+ level, the treatment group value is 64.02±4.58 and the control group value is 52.58±5.69. Therefore, the extracted post-intervention means and SDs are 64.02/4.58 for intervention and 52.58/5.69 for control.",64.02,4.58,35,52.58,5.69,30,22.46,0.0,7165,1013,8178
#347-16,gpt,CD3+ level after intervention,"The article reports immune function indicators including CD3+, CD4+, NK, and CD4+/CD8+, and CD3+ strictly matches the requested outcome. Table 2 provides CD3+ levels before and after treatment for the treatment group and control group. Both groups have outcome sample sizes of 60. The post-intervention CD3+ mean for the treatment group is 54.58 and for the control group is 49.74. The corresponding post-intervention SDs are 9.56 and 9.04, respectively.",54.58,9.56,60,49.74,9.04,60,11.84,0.0,7283,341,7624
#347-16,deepseek,CD3+ level,"The article reports CD3+ level as an outcome, matching the definition. Table 2 provides post-treatment means and SDs for CD3+ for both the treatment group (Kanglaite + chemotherapy) and the control group (chemotherapy only). The sample size for each group is 60. I extracted the post-treatment values: control group mean=49.74, SD=9.04; treatment group mean=54.58, SD=9.56.",54.58,9.56,60,49.74,9.04,60,8.13,0.0,6679,505,7184
#347-16,final_consensus,CD3+ level after intervention,"The article reports immune function indicators including CD3+, CD4+, NK, and CD4+/CD8+, and CD3+ strictly matches the requested outcome. Table 2 provides CD3+ levels before and after treatment for the treatment group and control group. Both groups have outcome sample sizes of 60. The post-intervention CD3+ mean for the treatment group is 54.58 and for the control group is 49.74. The corresponding post-intervention SDs are 9.56 and 9.04, respectively.",54.58,9.56,60,49.74,9.04,60,19.97,0.0,13962,846,14808
#347-17,gpt,CD3+ level after intervention,"The article reports T-cell immune function outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD3+ strictly matches the requested outcome. Table 3 provides the after-treatment CD3+ values for the observation group and control group. The observation/intervention group was Kanglaite Injection combined with GP chemotherapy with n=99, and the control group received GP chemotherapy alone with n=101. After treatment, CD3+ was 60.13±10.32 in the intervention group and 52.07±10.13 in the control group.",60.13,10.32,99,52.07,10.13,101,12.46,0.0,5101,350,5451
#347-17,deepseek,CD3+ level,"The article reports CD3+ level after treatment. In Table 3, the observation group (Kanglaite + GP, n=99) has mean CD3+ 60.13 with SD 10.32. The control group (GP alone, n=101) has mean CD3+ 52.07 with SD 10.13. These values match the outcome definition.",60.13,10.32,99,52.07,10.13,101,5.22,0.0,4645,308,4953
#347-17,final_consensus,CD3+ level after intervention,"The article reports T-cell immune function outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD3+ strictly matches the requested outcome. Table 3 provides the after-treatment CD3+ values for the observation group and control group. The observation/intervention group was Kanglaite Injection combined with GP chemotherapy with n=99, and the control group received GP chemotherapy alone with n=101. After treatment, CD3+ was 60.13±10.32 in the intervention group and 52.07±10.13 in the control group.",60.13,10.32,99,52.07,10.13,101,17.68,0.0,9746,658,10404
#347-18,gpt,CD3+ T cells (%) after treatment,"The article reports T-cell subset outcomes including CD3+ T cells, CD4+ T cells, CD8+ T cells, and CD4+/CD8+ ratio; CD3+ T cell percentage strictly matches the requested CD3+ level. Table 3 provides post-treatment values under “治疗后”. The intervention arm is the observation group receiving GP plus Kanglaite injection, with n=70 from the group allocation and tables. The control arm received GP alone, with n=67. Post-treatment CD3+ values are 65.9±12.6 for the intervention group and 53.3±10.2 for the control group.",65.9,12.6,70,53.3,10.2,67,13.3,0.0,3599,382,3981
#347-18,deepseek,CD3+ T cell percentage,,65.9,12.6,70,53.3,10.2,67,7.28,0.0,3341,427,3768
#347-18,final_consensus,CD3+ T cells (%) after treatment,"The article reports T-cell subset outcomes including CD3+ T cells, CD4+ T cells, CD8+ T cells, and CD4+/CD8+ ratio; CD3+ T cell percentage strictly matches the requested CD3+ level. Table 3 provides post-treatment values under “治疗后”. The intervention arm is the observation group receiving GP plus Kanglaite injection, with n=70 from the group allocation and tables. The control arm received GP alone, with n=67. Post-treatment CD3+ values are 65.9±12.6 for the intervention group and 53.3±10.2 for the control group.",65.9,12.6,70,53.3,10.2,67,20.580000000000002,0.0,6940,809,7749
#347-19,gpt,,"The article reports immune outcomes as peripheral blood CD4+ cell percentage and CD25+ cell percentage before and after treatment. I checked the tables and text for CD3+ level but no CD3+ outcome is reported. Because CD4+ and CD25+ do not strictly match the requested CD3+ level definition, no outcome data should be extracted. Sample sizes were 41 per arm for reported immune outcomes, but they do not apply to CD3+.",,,,,,,10.17,0.0,4232,231,4463
#347-19,deepseek,,"The article reports immune markers such as CD4+ cell percentage and CD25+ cell percentage, but does not report CD3+ level. Therefore, there is no matching outcome for CD3+ level.",,,,,,,3.84,0.0,3825,140,3965
#347-19,final_consensus,,"The article reports immune outcomes as peripheral blood CD4+ cell percentage and CD25+ cell percentage before and after treatment. I checked the tables and text for CD3+ level but no CD3+ outcome is reported. Because CD4+ and CD25+ do not strictly match the requested CD3+ level definition, no outcome data should be extracted. Sample sizes were 41 per arm for reported immune outcomes, but they do not apply to CD3+.",,,,,,,14.01,0.0,8057,371,8428
#347-20,gpt,,"The article reports short-term tumor response, KPS score categories, and adverse reactions for Kanglaite plus GP versus GP alone. I checked the outcomes and found no CD3+ level reported after intervention. Other immune-related markers such as immunoglobulins are also not reported, and the available data are categorical efficacy/toxicity outcomes rather than CD3+ means and SDs. Therefore, there is no outcome strictly matching the requested CD3+ level definition to extract.",,,,,,,4.79,0.0,2465,220,2685
#347-20,deepseek,,"The study reports outcomes of efficacy (CR, PR, SD, PD), KPS score, and adverse reactions. No CD3+ level or any T-lymphocyte subset data are measured or reported. Therefore, the target outcome is not available.",,,,,,,11.71,0.0,2304,961,3265
#347-20,final_consensus,,"The article reports short-term tumor response, KPS score categories, and adverse reactions for Kanglaite plus GP versus GP alone. I checked the outcomes and found no CD3+ level reported after intervention. Other immune-related markers such as immunoglobulins are also not reported, and the available data are categorical efficacy/toxicity outcomes rather than CD3+ means and SDs. Therefore, there is no outcome strictly matching the requested CD3+ level definition to extract.",,,,,,,16.5,0.0,4769,1181,5950
#347-21,gpt,,"The article reports clinical efficacy (CR/PR/SD/PD, RR, DCR), KPS quality-of-life improvement, and adverse reactions such as bone marrow suppression and gastrointestinal reactions. I checked for immune markers and specifically CD3+ level after intervention, but no CD3+ outcome is reported anywhere in the text or tables. The available sample sizes are 43 per group overall, but they are not tied to a CD3+ level outcome. No post-intervention CD3+ means or SDs are provided. Therefore, the requested outcome does not strictly match any reported outcome and should not be extracted.",,,,,,,10.97,0.0,3566,249,3815
#347-21,deepseek,,"The article reports outcomes including clinical response, quality of life improvement, and adverse events. No immune markers such as CD3+ levels are reported. Therefore, the specified outcome CD3+ level is not available for extraction.",,,,,,,6.13,0.0,3198,297,3495
#347-21,final_consensus,,"The article reports clinical efficacy (CR/PR/SD/PD, RR, DCR), KPS quality-of-life improvement, and adverse reactions such as bone marrow suppression and gastrointestinal reactions. I checked for immune markers and specifically CD3+ level after intervention, but no CD3+ outcome is reported anywhere in the text or tables. The available sample sizes are 43 per group overall, but they are not tied to a CD3+ level outcome. No post-intervention CD3+ means or SDs are provided. Therefore, the requested outcome does not strictly match any reported outcome and should not be extracted.",,,,,,,17.1,0.0,6764,546,7310
#347-22,gpt,CD3+ level after intervention (%),"The article reports T lymphocyte subset outcomes including CD3, CD4, CD8, and CD4/CD8, and CD3 strictly matches the requested CD3+ level outcome. The matched post-intervention values are in Table 3 under CD3 ‘治疗后’ (after treatment). The intervention arm is the Kanglaite plus GP chemotherapy group with n=34, and the control arm is the GP chemotherapy group with n=35. Post-treatment CD3 was 60.10 ± 10.43 in the intervention group and 50.60 ± 10.21 in the control group.",60.10,10.43,34,50.60,10.21,35,11.99,0.0,4136,384,4520
#347-22,deepseek,CD3+ level,,60.1,10.43,34,50.6,10.21,35,6.99,0.0,3851,401,4252
#347-22,final_human_override,CD3+ level after intervention (%),"The article reports T lymphocyte subset outcomes including CD3, CD4, CD8, and CD4/CD8, and CD3 strictly matches the requested CD3+ level outcome. The matched post-intervention values are in Table 3 under CD3 ‘治疗后’ (after treatment). The intervention arm is the Kanglaite plus GP chemotherapy group with n=34, and the control arm is the GP chemotherapy group with n=35. Post-treatment CD3 was 60.10 ± 10.43 in the intervention group and 50.60 ± 10.21 in the control group.",60.10,10.43,34,50.60,10.21,35,18.98,118.7,7987,785,8772
#347-23,gpt,,"The article reports outcomes including clinical response (CR/PR/SD/PD, RR, DCR), quality of life/KPS improvement, 1-year event-free survival, median survival time, death, and disease progression. No CD3+ level outcome is reported after intervention, and no table or text provides CD3+ means or SDs. Although total randomized sample sizes were 63 per group, they are not sample sizes for a CD3+ outcome. Therefore, the requested CD3+ level data cannot be extracted.",,,,,,,14.07,0.0,2875,469,3344
#347-23,deepseek,,"The article reports outcomes of clinical efficacy, quality of life, and survival. No CD3+ level or any immune cell subset data (e.g., CD3, CD4, CD8) are reported. Therefore, the requested outcome is not present.",,,,,,,9.23,0.0,2665,620,3285
#347-23,final_consensus,,"The article reports outcomes including clinical response (CR/PR/SD/PD, RR, DCR), quality of life/KPS improvement, 1-year event-free survival, median survival time, death, and disease progression. No CD3+ level outcome is reported after intervention, and no table or text provides CD3+ means or SDs. Although total randomized sample sizes were 63 per group, they are not sample sizes for a CD3+ outcome. Therefore, the requested CD3+ level data cannot be extracted.",,,,,,,23.3,0.0,5540,1089,6629
#347-24,gpt,CD3+ level,"The article reports immune function indicators including CD3, CD4, and CD4/CD8, and CD3 matches the requested CD3+ level outcome. The matched outcome is reported in the immune function table after treatment. The intervention arm is the observation group receiving Kanglaite plus GP, with n=42; the control arm receives GP alone, with n=40. After intervention, CD3 was 0.53 ± 0.04 in the intervention group and 0.48 ± 0.04 in the control group.",0.53,0.04,42,0.48,0.04,40,10.25,0.0,4236,310,4546
#347-24,deepseek,CD3+ level,"The article reports CD3 levels as one of the immune function indicators. Table 2 provides post-treatment CD3 values for both groups, with the observation group (intervention) having a mean of 0.53 and SD 0.04, n=42, and the control group having mean 0.48 and SD 0.04, n=40. This directly matches the required CD3+ level outcome.",0.53,0.04,42,0.48,0.04,40,8.12,0.0,3864,511,4375
#347-24,final_consensus,CD3+ level,"The article reports immune function indicators including CD3, CD4, and CD4/CD8, and CD3 matches the requested CD3+ level outcome. The matched outcome is reported in the immune function table after treatment. The intervention arm is the observation group receiving Kanglaite plus GP, with n=42; the control arm receives GP alone, with n=40. After intervention, CD3 was 0.53 ± 0.04 in the intervention group and 0.48 ± 0.04 in the control group.",0.53,0.04,42,0.48,0.04,40,18.369999999999997,0.0,8100,821,8921
#347-25,gpt,,"The article reports clinical efficacy (CR/PR/SD/PD), quality of life by KPS categories, 1-year survival, and disease-free survival time. I checked the outcomes and found no CD3+ level reported after intervention. Immunologic indicators such as CD3+, CD4+, CD8+, IgA, IgG, or IgE are not presented. Therefore, there are no extractable sample sizes, means, or SDs for the requested CD3+ outcome.",,,,,,,11.72,0.0,1908,287,2195
#347-25,deepseek,,"The article evaluates clinical outcomes for non-small cell lung cancer patients, including response rates, quality of life (KPS), and survival. No CD3+ level or any immune marker is reported. The outcome definition does not match any reported outcome. Thus, I return null for all fields.",,,,,,,3.99,0.0,1731,188,1919
#347-25,final_consensus,,"The article reports clinical efficacy (CR/PR/SD/PD), quality of life by KPS categories, 1-year survival, and disease-free survival time. I checked the outcomes and found no CD3+ level reported after intervention. Immunologic indicators such as CD3+, CD4+, CD8+, IgA, IgG, or IgE are not presented. Therefore, there are no extractable sample sizes, means, or SDs for the requested CD3+ outcome.",,,,,,,15.71,0.0,3639,475,4114
#347-26,gpt,,"The article reports outcomes including tumor response (CR/PR/SD/PD/RR), 1-year and 2-year survival rates, Kaplan-Meier survival, mean survival time, and median survival time. No CD3+ level outcome is reported after intervention, and no immune cell subset data matching CD3+ is present. Therefore there are no extractable sample sizes, means, or SDs for the requested CD3+ level outcome.",,,,,,,5.12,0.0,3680,280,3960
#347-26,deepseek,,"The article is about Kanglaite adjuvant chemotherapy in non-small cell lung cancer. It reports outcomes such as response rate, 1-year survival, 2-year survival, average survival time, and median survival time. No CD3+ level or any immune cell subset data are presented. Therefore, no matching outcome is available.",,,,,,,4.99,0.0,3425,312,3737
#347-26,final_consensus,,"The article reports outcomes including tumor response (CR/PR/SD/PD/RR), 1-year and 2-year survival rates, Kaplan-Meier survival, mean survival time, and median survival time. No CD3+ level outcome is reported after intervention, and no immune cell subset data matching CD3+ is present. Therefore there are no extractable sample sizes, means, or SDs for the requested CD3+ level outcome.",,,,,,,10.11,0.0,7105,592,7697
#347-27,gpt,CD3+ level (%) after intervention,"The article reports T lymphocyte subset outcomes including CD3, CD4, CD8, and CD4/CD8; CD3 corresponds to the requested CD3+ level, while inflammatory cytokines and quality-of-life outcomes are not relevant. Table 2 provides CD3 (%) values before and after treatment for both groups. The sample sizes for the matched outcome are observation/intervention group n=34 and control group n=34. After intervention, the observation group CD3 value is 60.11±10.44 and the control group CD3 value is 50.59±10.20. Thus the post-treatment means and SDs are extracted from the CD3 treatment-after column.",60.11,10.44,34,50.59,10.20,34,5.61,0.0,4772,334,5106
#347-27,deepseek,CD3+ level,"The outcome is CD3+ level, which matches the definition. Table 2 reports CD3(%) after treatment. The intervention group (observation, n=34) has mean 60.11 and SD 10.44. The control group (n=34) has mean 50.59 and SD 10.20. These values are extracted directly.",60.11,10.44,34,50.59,10.20,34,7.44,0.0,4451,504,4955
#347-27,final_consensus,CD3+ level (%) after intervention,"The article reports T lymphocyte subset outcomes including CD3, CD4, CD8, and CD4/CD8; CD3 corresponds to the requested CD3+ level, while inflammatory cytokines and quality-of-life outcomes are not relevant. Table 2 provides CD3 (%) values before and after treatment for both groups. The sample sizes for the matched outcome are observation/intervention group n=34 and control group n=34. After intervention, the observation group CD3 value is 60.11±10.44 and the control group CD3 value is 50.59±10.20. Thus the post-treatment means and SDs are extracted from the CD3 treatment-after column.",60.11,10.44,34,50.59,10.20,34,13.05,0.0,9223,838,10061
#347-28,gpt,,"The article reports outcomes including tumor response, adverse reactions, fatigue improvement (BFI), and quality of life scores (EORTC QLQ-C30). I checked for immune indicators and specifically for CD3+ level after intervention, but no CD3+ outcome is reported. Therefore there are no matched post-intervention CD3+ means, SDs, or outcome-specific sample sizes to extract.",,,,,,,13.65,0.0,4581,427,5008
