id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#328-1,gpt,,,,,,,8.61,0.0,3651,358,4009
#328-1,deepseek,,,,,,,7.83,0.0,3331,354,3685
#328-1,final_consensus,,,,,,,16.439999999999998,0.0,6982,712,7694
#328-11,gpt,liver function impairment (grade >=3),,,,,,5.25,0.0,2105,143,2248
#328-11,deepseek,liver function impairment,,,,,,9.05,0.0,1954,493,2447
#328-11,final_consensus,liver function impairment (grade >=3),,,,,,14.3,0.0,4059,636,4695
#328-12,gpt,liver function impairment >= grade 3,,,,,,4.58,0.0,3201,103,3304
#328-12,deepseek,,,,,,,8.43,0.0,2951,358,3309
#328-12,final_consensus,liver function impairment >= grade 3,,,,,,13.01,0.0,6152,461,6613
#328-13,gpt,liver function impairment (grade ≥3),,0,31,1,31,4.44,0.0,2332,179,2511
#328-13,deepseek,liver function impairment,,0,31,1,31,6.79,0.0,2134,381,2515
#328-13,final_consensus,liver function impairment (grade ≥3),,0,31,1,31,11.23,0.0,4466,560,5026
#328-14,gpt,Liver function impairment grade ≥3,,0,39,0,41,4.61,0.0,3555,120,3675
#328-14,deepseek,liver function impairment,,0,39,0,41,7.56,0.0,3304,481,3785
#328-14,final_consensus,Liver function impairment grade ≥3,,0,39,0,41,12.17,0.0,6859,601,7460
#328-15,gpt,liver function impairment >= grade 3,,,,,,3.64,0.0,2629,114,2743
#328-15,deepseek,,,,,,,5.83,0.0,2392,252,2644
#328-15,final_consensus,liver function impairment >= grade 3,,,,,,9.47,0.0,5021,366,5387
#328-16,gpt,liver function impairment >= grade 3,,,,,,4.11,0.0,3301,121,3422
#328-16,deepseek,,,,,,,5.47,0.0,2928,170,3098
#328-16,final_consensus,liver function impairment >= grade 3,,,,,,9.58,0.0,6229,291,6520
#328-17,gpt,liver function impairment >= grade 3,,,,,,5.79,0.0,2849,196,3045
#328-17,deepseek,,,,,,,8.33,0.0,2586,502,3088
#328-17,final_consensus,liver function impairment >= grade 3,,,,,,14.120000000000001,0.0,5435,698,6133
#328-18,gpt,,,,,,,6.29,0.0,2561,316,2877
#328-18,deepseek,,,,,,,4.5,0.0,2281,139,2420
#328-18,final_consensus,,,,,,,10.79,0.0,4842,455,5297
#328-19,gpt,liver function impairment ≥ grade 3,,,,,,3.29,0.0,1827,135,1962
#328-19,deepseek,liver function impairment,,,,,,4.81,0.0,1595,311,1906
#328-19,final_consensus,liver function impairment ≥ grade 3,,,,,,8.1,0.0,3422,446,3868
#328-2,gpt,liver function impairment (ALT increase grade III/IV),,0,32,0,30,3.66,0.0,2454,160,2614
#328-2,deepseek,liver function impairment,,0,32,0,30,7.06,0.0,2292,374,2666
#328-2,final_consensus,liver function impairment (ALT increase grade III/IV),,0,32,0,30,10.719999999999999,0.0,4746,534,5280
#328-20,gpt,liver function impairment grade ≥3,,,,,,3.62,0.0,2243,83,2326
#328-20,deepseek,,,,,,,4.37,0.0,2055,110,2165
#328-20,final_consensus,liver function impairment grade ≥3,,,,,,7.99,0.0,4298,193,4491
#328-21,gpt,,,,,,,5.4,0.0,3874,270,4144
#328-21,deepseek,liver function impairment,,,43,,43,14.57,0.0,3457,865,4322
#328-21,final_human_override,,,,,,,19.97,23.06,7331,1135,8466
#328-22,gpt,liver function impairment grade ≥3,,0,39,0,41,4.58,0.0,2994,137,3131
#328-22,deepseek,liver function impairment >= grade 3,,0,39,0,41,6.13,0.0,2725,291,3016
#328-22,final_consensus,liver function impairment grade ≥3,,0,39,0,41,10.71,0.0,5719,428,6147
#328-23,gpt,,,,,,,5.02,0.0,4246,122,4368
#328-23,deepseek,,,,,,,6.47,0.0,3867,277,4144
#328-23,final_consensus,,,,,,,11.489999999999998,0.0,8113,399,8512
#328-24,gpt,liver function impairment grade ≥3,,,,,,6.19,0.0,4414,155,4569
#328-24,deepseek,,,,,,,5.37,0.0,3945,253,4198
#328-24,final_consensus,liver function impairment grade ≥3,,,,,,11.56,0.0,8359,408,8767
#328-25,gpt,liver function impairment ≥ grade 3,,,,,,3.72,0.0,1707,121,1828
#328-25,deepseek,,,,,,,6.43,0.0,1550,206,1756
#328-25,final_consensus,liver function impairment ≥ grade 3,,,,,,10.15,0.0,3257,327,3584
#328-26,gpt,liver function impairment >= grade 3,,,,,,4.79,0.0,2420,203,2623
#328-26,deepseek,,,,,,,7.89,0.0,2155,418,2573
#328-26,final_consensus,liver function impairment >= grade 3,,,,,,12.68,0.0,4575,621,5196
#328-27,gpt,liver function impairment grade >=3,,,,,,3.69,0.0,2748,119,2867
#328-27,deepseek,liver function impairment,,,50,,50,5.42,0.0,2423,274,2697
#328-27,final_human_override,liver function impairment grade >=3,,,,,,9.11,26.58,5171,393,5564
#328-3,gpt,liver function impairment ≥ grade 3,,,,,,4.21,0.0,3331,152,3483
#328-3,deepseek,,,,,,,7.35,0.0,3068,342,3410
#328-3,final_consensus,liver function impairment ≥ grade 3,,,,,,11.559999999999999,0.0,6399,494,6893
#328-4,gpt,liver function impairment grade ≥3,,,,,,6.35,0.0,3226,299,3525
#328-4,deepseek,liver function impairment,,,40,,32,12.04,0.0,2992,504,3496
#328-4,final_human_override,liver function impairment grade ≥3,,,,,,18.39,22.52,6218,803,7021
#328-5,gpt,liver function impairment >= grade 3,,,,,,3.85,0.0,4897,149,5046
#328-5,deepseek,,,,,,,6.83,0.0,4437,261,4698
#328-5,final_consensus,liver function impairment >= grade 3,,,,,,10.68,0.0,9334,410,9744
#328-6,gpt,liver function impairment >= grade 3,,,,,,4.04,0.0,3168,117,3285
#328-6,deepseek,,,,,,,4.96,0.0,2888,246,3134
#328-6,final_consensus,liver function impairment >= grade 3,,,,,,9.0,0.0,6056,363,6419
#328-7,gpt,liver function impairment grade >=3,,,,,,3.57,0.0,2496,96,2592
#328-7,deepseek,liver function impairment,,,,,,5.39,0.0,2233,276,2509
#328-7,final_consensus,liver function impairment grade >=3,,,,,,8.959999999999999,0.0,4729,372,5101
#328-8,gpt,,,,,,,6.3,0.0,2962,262,3224
#328-8,deepseek,,,,,,,6.68,0.0,2599,327,2926
#328-8,final_consensus,,,,,,,12.98,0.0,5561,589,6150
#328-9,gpt,liver function impairment ≥ grade 3,,,,,,3.7,0.0,1648,81,1729
#328-9,deepseek,liver function impairment,,,,,,9.6,0.0,1485,438,1923
#328-9,final_consensus,liver function impairment ≥ grade 3,,,,,,13.3,0.0,3133,519,3652
