id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#41-10,gpt,疾病控制率,,28,42,18,42,3.29,0,4972,77,5049
#41-10,deepseek,疾病控制率,,28,42,18,42,4.46,0,4420,191,4611
#41-10,final_consensus,疾病控制率,,28,42,18,42,7.75,0,9392,268,9660
#41-11,gpt,疾病控制率,,21,27,10,22,2.59,0,2594,100,2694
#41-11,deepseek,疾病控制率,,21,27,10,22,2.71,0,2293,186,2479
#41-11,final_consensus,疾病控制率,,21,27,10,22,5.3,0,4887,286,5173
#41-12,gpt,疾病控制率,,27,37,25,34,2.82,0,5286,109,5395
#41-12,deepseek,疾病控制率,,27,37,25,34,4.19,0,4934,329,5263
#41-12,final_consensus,疾病控制率,,27,37,25,34,7.01,0,10220,438,10658
#41-13,gpt,疾病控制率,,35,40,31,40,2.67,0,4461,119,4580
#41-13,deepseek,疾病控制率,,35,40,31,40,6.03,0,4000,527,4527
#41-13,final_consensus,疾病控制率,,35,40,31,40,8.7,0,8461,646,9107
#41-14,gpt,疾病控制率,,45,54,39,50,4.0,0,3282,96,3378
#41-14,deepseek,疾病控制率,,45,54,39,50,4.3,0,2908,328,3236
#41-14,final_consensus,疾病控制率,,45,54,39,50,8.3,0,6190,424,6614
#41-15,gpt,疾病控制率,,22,30,18,31,2.83,0,3511,109,3620
#41-15,deepseek,疾病控制率,,22,30,18,31,2.95,0,3122,206,3328
#41-15,final_consensus,疾病控制率,,22,30,18,31,5.78,0,6633,315,6948
#41-16,gpt,疾病控制率,,18,22,16,20,4.67,0,2530,231,2761
#41-16,deepseek,疾病控制率,,18,22,16,20,4.3,0,2266,355,2621
#41-16,final_consensus,疾病控制率,,18,22,16,20,8.969999999999999,0,4796,586,5382
#41-17,gpt,,,,,,,1.84,0,4879,66,4945
#41-17,deepseek,,,,,,,3.03,0,4396,152,4548
#41-17,final_consensus,,,,,,,4.87,0,9275,218,9493
#41-18,gpt,疾病控制率,,54,56,47,56,3.78,0,3470,139,3609
#41-18,deepseek,疾病控制率,,54,56,47,56,3.28,0,3241,211,3452
#41-18,final_consensus,疾病控制率,,54,56,47,56,7.06,0,6711,350,7061
#41-19,gpt,疾病控制率,,36,43,33,43,3.5,0,3143,106,3249
#41-19,deepseek,疾病控制率,,36,43,33,43,5.74,0,2742,493,3235
#41-19,final_consensus,疾病控制率,,36,43,33,43,9.24,0,5885,599,6484
#41-20,gpt,疾病控制率,,19,24,17,24,3.09,0,4122,88,4210
#41-20,deepseek,疾病控制率,,19,24,17,24,4.3,0,3750,341,4091
#41-20,final_consensus,疾病控制率,,19,24,17,24,7.39,0,7872,429,8301
#41-21,gpt,疾病控制率,,28,30,20,30,3.93,0,2787,156,2943
#41-21,deepseek,疾病控制率,,28,30,20,30,2.46,0,2450,161,2611
#41-21,final_consensus,疾病控制率,,28,30,20,30,6.390000000000001,0,5237,317,5554
#41-22,gpt,疾病控制率,,20,22,19,23,2.85,0,4107,95,4202
#41-22,deepseek,疾病控制率,,20,22,19,23,6.35,0,3677,620,4297
#41-22,final_consensus,疾病控制率,,20,22,19,23,9.2,0,7784,715,8499
#41-23,gpt,疾病控制率,,32,37,23,31,3.77,0,2642,119,2761
#41-23,deepseek,疾病控制率,,32,37,23,31,4.91,0,2302,394,2696
#41-23,final_consensus,疾病控制率,,32,37,23,31,8.68,0,4944,513,5457
#41-24,gpt,,,,,,,2.77,0,2170,80,2250
#41-24,deepseek,,,,,,,2.22,0,1964,116,2080
#41-24,final_consensus,,,,,,,4.99,0,4134,196,4330
