id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#321-10,gpt,疾病控制率,,36,41,32,41,4.56,0.0,2457,126,2583
#321-10,deepseek,疾病控制率,,36,41,32,41,4.16,0.0,2202,237,2439
#321-10,final_consensus,疾病控制率,,36,41,32,41,8.719999999999999,0.0,4659,363,5022
#321-11,gpt,疾病控制率,,51,60,43,60,10.74,0.0,7749,551,8300
#321-11,deepseek,疾病控制率,,51,60,43,60,7.72,0.0,7071,550,7621
#321-11,final_consensus,疾病控制率,,51,60,43,60,18.46,0.0,14820,1101,15921
#321-12,gpt,疾病控制率,,28,35,27,35,4.07,0.0,3272,138,3410
#321-12,deepseek,疾病控制率,,28,35,27,35,4.08,0.0,2920,338,3258
#321-12,final_consensus,疾病控制率,,28,35,27,35,8.15,0.0,6192,476,6668
#321-13,gpt,疾病控制率,,29,30,23,30,3.39,0.0,3252,140,3392
#321-13,deepseek,疾病控制率,,29,30,23,30,4.8,0.0,2931,331,3262
#321-13,final_consensus,疾病控制率,,29,30,23,30,8.19,0.0,6183,471,6654
#321-14,gpt,疾病控制率,,18,23,15,20,3.24,0.0,2932,125,3057
#321-14,deepseek,疾病控制率,,18,23,15,20,5.46,0.0,2697,428,3125
#321-14,final_consensus,疾病控制率,,18,23,15,20,8.7,0.0,5629,553,6182
#321-15,gpt,疾病控制率,,28,35,26,35,4.46,0.0,5791,155,5946
#321-15,deepseek,疾病控制率,,28,35,26,35,5.04,0.0,5167,419,5586
#321-15,final_consensus,疾病控制率,,28,35,26,35,9.5,0.0,10958,574,11532
#321-16,gpt,疾病控制率,,36,43,28,43,3.2,0.0,4005,111,4116
#321-16,deepseek,疾病控制率,,36,43,28,43,3.64,0.0,3565,264,3829
#321-16,final_consensus,疾病控制率,,36,43,28,43,6.84,0.0,7570,375,7945
#321-17,gpt,疾病控制率,,29,42,26,40,3.63,0.0,4703,164,4867
#321-17,deepseek,疾病控制率,,29,42,26,40,3.14,0.0,4258,201,4459
#321-17,final_consensus,疾病控制率,,29,42,26,40,6.77,0.0,8961,365,9326
#321-18,gpt,,,,,,,3.02,0.0,5238,115,5353
#321-18,deepseek,,,,,,,2.85,0.0,4843,148,4991
#321-18,final_consensus,,,,,,,5.87,0.0,10081,263,10344
#321-19,gpt,疾病控制率,,29,39,24,39,5.66,0,2638,157,2795
#321-19,deepseek,疾病控制率,,29,39,24,39,6.69,0,2419,238,2657
#321-19,final_consensus,疾病控制率,,29,39,24,39,12.350000000000001,0,5057,395,5452
#321-20,gpt,疾病控制率,,37,43,28,43,4.44,0.0,4304,152,4456
#321-20,deepseek,疾病控制率,,37,43,28,43,6.48,0.0,3814,569,4383
#321-20,final_consensus,疾病控制率,,37,43,28,43,10.920000000000002,0.0,8118,721,8839
#321-21,gpt,疾病控制率,,34,40,28,40,4.25,0.0,3394,149,3543
#321-21,deepseek,疾病控制率,,34,40,28,40,5.59,0.0,3062,510,3572
#321-21,final_consensus,疾病控制率,,34,40,28,40,9.84,0.0,6456,659,7115
#321-22,gpt,疾病控制率,,32,39,28,39,3.71,0.0,4916,115,5031
#321-22,deepseek,疾病控制率,,32,39,28,39,8.2,0.0,4465,748,5213
#321-22,final_consensus,疾病控制率,,32,39,28,39,11.91,0.0,9381,863,10244
#321-23,gpt,疾病控制率,,46,58,37,57,3.53,0.0,2866,152,3018
#321-23,deepseek,疾病控制率,,46,58,37,57,2.58,0.0,2582,162,2744
#321-23,final_consensus,疾病控制率,,46,58,37,57,6.109999999999999,0.0,5448,314,5762
#321-24,gpt,疾病控制率,,39,49,38,49,2.2,0.0,3487,101,3588
#321-24,deepseek,疾病控制率,,39,49,38,49,2.94,0.0,3101,184,3285
#321-24,final_consensus,疾病控制率,,39,49,38,49,5.140000000000001,0.0,6588,285,6873
#321-25,gpt,疾病控制率,,22,33,22,36,3.52,0.0,3804,99,3903
#321-25,deepseek,疾病控制率,,22,33,22,36,5.28,0.0,3495,376,3871
#321-25,final_consensus,疾病控制率,,22,33,22,36,8.8,0.0,7299,475,7774
#321-26,gpt,疾病控制率,,36,40,35,40,4.01,0.0,3963,131,4094
#321-26,deepseek,疾病控制率,,36,40,35,40,2.7,0.0,3589,161,3750
#321-26,final_consensus,疾病控制率,,36,40,35,40,6.71,0.0,7552,292,7844
#321-27,gpt,疾病控制率,,20,24,13,23,2.43,0.0,2339,74,2413
#321-27,deepseek,疾病控制率,,20,24,13,23,2.89,0.0,2077,192,2269
#321-27,final_consensus,疾病控制率,,20,24,13,23,5.32,0.0,4416,266,4682
#321-28,gpt,疾病控制率,,19,32,14,30,3.35,0.0,3908,160,4068
#321-28,deepseek,疾病控制率,,19,32,14,30,4.65,0.0,3565,349,3914
#321-28,final_consensus,疾病控制率,,19,32,14,30,8.0,0.0,7473,509,7982
#321-29,gpt,疾病控制率,,35,43,29,42,9.19,0.0,5369,349,5718
#321-29,deepseek,疾病控制率,,36,43,29,42,16.52,0.0,4877,1490,6367
#321-29,final_human_override,疾病控制率,,36,43,29,42,25.71,128.32,10246,1839,12085
#321-3,gpt,疾病控制率,,82,99,70,101,3.68,0.0,5596,76,5672
#321-3,deepseek,疾病控制率,,82,99,70,101,3.8,0.0,5065,176,5241
#321-3,final_consensus,疾病控制率,,82,99,70,101,7.48,0.0,10661,252,10913
#321-5,gpt,疾病控制率,,47,70,42,67,2.6,0.0,5540,96,5636
#321-5,deepseek,疾病控制率,,47,70,42,67,4.43,0.0,5124,213,5337
#321-5,final_consensus,疾病控制率,,47,70,42,67,7.029999999999999,0.0,10664,309,10973
#321-7,gpt,疾病控制率,,34,49,27,49,2.73,0.0,4422,111,4533
#321-7,deepseek,疾病控制率,,34,49,27,49,3.64,0.0,4027,300,4327
#321-7,final_consensus,疾病控制率,,34,49,27,49,6.37,0.0,8449,411,8860
#321-8,gpt,疾病控制率,,24,30,20,30,3.28,0.0,3268,68,3336
#321-8,deepseek,疾病控制率,,24,30,20,30,2.93,0.0,2904,198,3102
#321-8,final_consensus,疾病控制率,,24,30,20,30,6.21,0.0,6172,266,6438
#321-9,gpt,疾病控制率,,39,51,37,51,2.91,0.0,3949,118,4067
#321-9,deepseek,疾病控制率,,39,51,37,51,2.73,0.0,3553,168,3721
#321-9,final_consensus,疾病控制率,,39,51,37,51,5.640000000000001,0.0,7502,286,7788
