id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#111-11,gpt,chemotherapy-induced nausea and vomiting >= grade 1,,34,49,36,49,10.95,0.0,3733,558,4291
#111-11,deepseek,,,,,,,11.35,0.0,3416,798,4214
#111-11,final_human_override,,,,,,,22.299999999999997,34.86,7149,1356,8505
#111-12,gpt,chemotherapy-induced nausea and vomiting (grade ≥1),,14,35,13,30,4.24,0.0,3505,119,3624
#111-12,deepseek,chemotherapy-induced nausea and vomiting,,14,35,13,30,5.53,0.0,3237,294,3531
#111-12,final_consensus,chemotherapy-induced nausea and vomiting (grade ≥1),,14,35,13,30,9.77,0.0,6742,413,7155
#111-13,gpt,chemotherapy-induced nausea and vomiting (grade >=1),,17,35,24,35,5.64,0.0,2933,106,3039
#111-13,deepseek,chemotherapy-induced nausea and vomiting,,17,35,24,35,5.12,0.0,2685,319,3004
#111-13,final_consensus,chemotherapy-induced nausea and vomiting (grade >=1),,17,35,24,35,10.76,0.0,5618,425,6043
#111-14,gpt,chemotherapy-induced nausea and vomiting >= grade 1,,14,35,26,35,10.13,0.0,2603,558,3161
#111-14,deepseek,chemotherapy-induced nausea and vomiting,,14,35,26,35,14.34,0.0,2321,1035,3356
#111-14,final_consensus,chemotherapy-induced nausea and vomiting >= grade 1,,14,35,26,35,24.47,0.0,4924,1593,6517
#111-15,gpt,chemotherapy-induced nausea and vomiting (grade ≥1),,8,50,13,50,3.57,0.0,4238,95,4333
#111-15,deepseek,chemotherapy-induced nausea and vomiting,,8,50,13,50,4.92,0.0,3970,355,4325
#111-15,final_consensus,chemotherapy-induced nausea and vomiting (grade ≥1),,8,50,13,50,8.49,0.0,8208,450,8658
#111-16,gpt,chemotherapy-induced nausea and vomiting >= grade 1,,6,30,9,30,3.15,0.0,2818,116,2934
#111-16,deepseek,chemotherapy-induced nausea and vomiting,,6,30,9,30,6.52,0.0,2544,514,3058
#111-16,final_consensus,chemotherapy-induced nausea and vomiting >= grade 1,,6,30,9,30,9.67,0.0,5362,630,5992
#111-17,gpt,,,,,,,8.57,0.0,3693,504,4197
#111-17,deepseek,chemotherapy-induced nausea and vomiting,,3,21,11,22,6.26,0.0,3340,391,3731
#111-17,final_human_override,,,,,,,14.83,53.91,7033,895,7928
