id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#67-10,gpt,KPS score increase ≥10 points,,20,41,13,40,3.88,0.0,2188,123,2311
#67-10,deepseek,number of people with improved KPS score increase >=10 points,,20,41,13,40,5.64,0.0,1947,375,2322
#67-10,final_consensus,KPS score increase ≥10 points,,20,41,13,40,9.52,0.0,4135,498,4633
#67-11,gpt,KPS score increase ≥10 points,,,20,,20,8.32,0.0,2179,440,2619
#67-11,deepseek,,,,,,,12.83,0.0,1913,999,2912
#67-11,final_human_override,,,,,,,21.15,43.98,4092,1439,5531
#67-12,gpt,KPS score improvement (increase >=10 points),,22,34,14,34,3.13,0.0,3205,107,3312
#67-12,deepseek,quality of life,,22,34,14,34,4.49,0.0,2925,263,3188
#67-12,final_consensus,KPS score improvement (increase >=10 points),,22,34,14,34,7.62,0.0,6130,370,6500
#67-13,gpt,KPS score increase greater than or equal to 10 points,,54,64,36,63,3.13,0.0,5987,130,6117
#67-13,deepseek,Number of people with improved KPS score (increase ≥10 points),,54,64,36,63,5.04,0.0,5655,348,6003
#67-13,final_consensus,KPS score increase greater than or equal to 10 points,,54,64,36,63,8.17,0.0,11642,478,12120
#67-14,gpt,,,,,,,3.31,0.0,2941,134,3075
#67-14,deepseek,,,,,,,7.45,0.0,2680,597,3277
#67-14,final_consensus,,,,,,,10.76,0.0,5621,731,6352
#67-15,gpt,Improved KPS score (increase >=10 points),,12,25,4,20,3.4,0.0,2226,100,2326
#67-15,deepseek,quality of life,,12,25,4,20,3.58,0.0,2124,227,2351
#67-15,final_consensus,Improved KPS score (increase >=10 points),,12,25,4,20,6.98,0.0,4350,327,4677
#67-6,gpt,people with KPS score increase ≥10 points,,16,30,10,31,4.81,0.0,1569,292,1861
#67-6,deepseek,quality of life,,16,30,10,31,3.48,0.0,1399,184,1583
#67-6,final_consensus,people with KPS score increase ≥10 points,,16,30,10,31,8.29,0.0,2968,476,3444
#67-7,gpt,KPS score increase >=10 points,,20,41,13,40,2.54,0.0,2395,94,2489
#67-7,deepseek,quality of life,,20,41,13,40,4.14,0.0,2105,278,2383
#67-7,final_consensus,KPS score increase >=10 points,,20,41,13,40,6.68,0.0,4500,372,4872
#67-8,gpt,KPS score increase >=10 points,,,30,,32,6.73,0.0,2469,410,2879
#67-8,deepseek,quality of life: KPS increase >=10 points,,,30,,32,10.86,0.0,2217,795,3012
#67-8,final_consensus,KPS score increase >=10 points,,,30,,32,17.59,0.0,4686,1205,5891
#67-9,gpt,Number of people with improved KPS score (increase ≥10 points),,14,22,4,20,4.44,0.0,1252,172,1424
#67-9,deepseek,quality of life,,14,22,4,20,4.53,0.0,1103,239,1342
#67-9,final_consensus,Number of people with improved KPS score (increase ≥10 points),,14,22,4,20,8.97,0.0,2355,411,2766
