id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#323-14,gpt,,,,,,,11.37,0,4821,54,4875
#323-14,deepseek,,,,,,,4.32,0,4383,122,4505
#323-14,final_consensus,,,,,,,15.69,0,9204,176,9380
#323-15,gpt,白细胞减少,,15,51,18,51,3.97,0,3919,164,4083
#323-15,deepseek,白细胞减少,,15,51,18,51,8.74,0,3492,472,3964
#323-15,final_consensus,白细胞减少,,15,51,18,51,12.71,0,7411,636,8047
#323-16,gpt,,,,,,,3.23,0,4844,58,4902
#323-16,deepseek,,,,,,,4.01,0,4324,204,4528
#323-16,final_consensus,,,,,,,7.24,0,9168,262,9430
#323-17,gpt,,,,,,,4.59,0,3107,167,3274
#323-17,deepseek,,,,,,,3.28,0,2698,141,2839
#323-17,final_consensus,,,,,,,7.869999999999999,0,5805,308,6113
#323-18,gpt,,,,,,,3.27,0,3845,137,3982
#323-18,deepseek,,,,,,,7.31,0,3503,472,3975
#323-18,final_consensus,,,,,,,10.58,0,7348,609,7957
#323-19,gpt,,,,,,,2.58,0,2266,59,2325
#323-19,deepseek,,,,,,,3.16,0,1962,183,2145
#323-19,final_consensus,,,,,,,5.74,0,4228,242,4470
#323-20,gpt,,,,,,,2.11,0,2132,46,2178
#323-20,deepseek,,,,,,,3.36,0,1856,117,1973
#323-20,final_consensus,,,,,,,5.47,0,3988,163,4151
#323-21,gpt,,,,,,,2.3,0,2920,57,2977
#323-21,deepseek,,,,,,,2.63,0,2630,82,2712
#323-21,final_consensus,,,,,,,4.93,0,5550,139,5689
#323-22,gpt,白细胞下降,,21,34,24,32,4.29,0,2990,206,3196
#323-22,deepseek,白细胞减少,,21,34,24,32,5.58,0,2643,309,2952
#323-22,final_consensus,白细胞下降,,21,34,24,32,9.870000000000001,0,5633,515,6148
#323-23,gpt,白细胞减少,,2,53,3,53,7.45,0,4074,313,4387
#323-23,deepseek,白细胞减少,,2,53,3,53,7.97,0,3600,396,3996
#323-23,final_consensus,白细胞减少,,2,53,3,53,15.42,0,7674,709,8383
#323-24,gpt,白细胞下降,,17,31,19,26,3.68,0,3009,139,3148
#323-24,deepseek,白细胞减少,,17,31,19,26,4.61,0,2690,220,2910
#323-24,final_consensus,白细胞下降,,17,31,19,26,8.290000000000001,0,5699,359,6058
#323-25,gpt,,,,,,,2.05,0,3095,62,3157
#323-25,deepseek,,,,,,,2.87,0,2836,84,2920
#323-25,final_consensus,,,,,,,4.92,0,5931,146,6077
#323-26,gpt,白细胞减少,,3,30,10,30,3.9,0,6746,129,6875
#323-26,deepseek,白细胞减少,,3,30,10,30,4.68,0,6011,204,6215
#323-26,final_consensus,白细胞减少,,3,30,10,30,8.58,0,12757,333,13090
#323-27,gpt,,,,,,,3.75,0,3049,77,3126
#323-27,deepseek,,,,,,,3.79,0,2655,129,2784
#323-27,final_consensus,,,,,,,7.54,0,5704,206,5910
#323-28,gpt,,,,,,,2.97,0,3269,125,3394
#323-28,deepseek,,,,,,,3.31,0,2908,141,3049
#323-28,final_consensus,,,,,,,6.28,0,6177,266,6443
#323-29,gpt,,,,,,,2.57,0,3957,65,4022
#323-29,deepseek,,,,,,,4.94,0,3550,275,3825
#323-29,final_consensus,,,,,,,7.51,0,7507,340,7847
#323-30,gpt,,,,,,,2.04,0,3788,61,3849
#323-30,deepseek,,,,,,,3.39,0,3394,152,3546
#323-30,final_consensus,,,,,,,5.43,0,7182,213,7395
#323-31,gpt,,,,,,,2.66,0,3382,92,3474
#323-31,deepseek,,,,,,,2.87,0,3070,111,3181
#323-31,final_consensus,,,,,,,5.53,0,6452,203,6655
