id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#16-10,gpt,2年生存率,,16,30,10,30,3.89,0.0,4280,91,4371
#16-10,deepseek,2年生存率,,16,30,10,30,4.14,0.0,3857,138,3995
#16-10,final_consensus,2年生存率,,16,30,10,30,8.03,0.0,8137,229,8366
#16-11,gpt,,,,,,,2.75,0.0,2453,85,2538
#16-11,deepseek,,,,,,,3.05,0.0,2150,129,2279
#16-11,final_consensus,,,,,,,5.8,0.0,4603,214,4817
#16-12,gpt,,,,,,,1.82,0.0,3192,46,3238
#16-12,deepseek,,,,,,,2.47,0.0,2845,90,2935
#16-12,final_consensus,,,,,,,4.29,0.0,6037,136,6173
#16-13,gpt,,,,,,,3.02,0.0,4585,76,4661
#16-13,deepseek,,,,,,,4.03,0.0,4108,184,4292
#16-13,final_consensus,,,,,,,7.050000000000001,0.0,8693,260,8953
#16-14,gpt,,,,,,,2.77,0.0,5560,97,5657
#16-14,deepseek,,,,,,,5.53,0.0,4779,371,5150
#16-14,final_consensus,,,,,,,8.3,0.0,10339,468,10807
#16-15,gpt,,,,,,,2.42,0.0,1979,46,2025
#16-15,deepseek,,,,,,,3.72,0.0,1792,139,1931
#16-15,final_consensus,,,,,,,6.140000000000001,0.0,3771,185,3956
#16-16,gpt,2年生存率,,8,28,7,24,23.02,0.0,2098,1512,3610
#16-16,deepseek,,,,,,,11.96,0.0,1945,847,2792
#16-16,final_human_override,2年生存率,,8,28,7,24,34.980000000000004,40.97,4043,2359,6402
#16-17,gpt,,,,,,,3.25,0.0,2262,56,2318
#16-17,deepseek,,,,,,,2.84,0.0,1978,74,2052
#16-17,final_consensus,,,,,,,6.09,0.0,4240,130,4370
#16-18,gpt,,,,,,,2.47,0.0,11383,68,11451
#16-18,deepseek,,,,,,,4.55,0.0,9989,89,10078
#16-18,final_consensus,,,,,,,7.02,0.0,21372,157,21529
#16-19,gpt,,,,,,,2.02,0.0,2479,56,2535
#16-19,deepseek,,,,,,,2.52,0.0,2135,85,2220
#16-19,final_consensus,,,,,,,4.54,0.0,4614,141,4755
#16-20,gpt,,,,,,,3.26,0.0,2924,66,2990
#16-20,deepseek,,,,,,,2.38,0.0,2495,92,2587
#16-20,final_consensus,,,,,,,5.64,0.0,5419,158,5577
#16-21,gpt,2年生存率,,4,24,0,24,3.33,0.0,3453,112,3565
#16-21,deepseek,2年生存率,,4,24,0,24,4.88,0.0,3078,211,3289
#16-21,final_consensus,2年生存率,,4,24,0,24,8.21,0.0,6531,323,6854
#16-22,gpt,,,,,,,3.12,0.0,4497,79,4576
#16-22,deepseek,,,,,,,6.78,0.0,4035,367,4402
#16-22,final_consensus,,,,,,,9.9,0.0,8532,446,8978
#16-23,gpt,,,,,,,4.09,0.0,3194,47,3241
#16-23,deepseek,,,,,,,2.63,0.0,2803,100,2903
#16-23,final_consensus,,,,,,,6.72,0.0,5997,147,6144
#16-8,gpt,,,,,,,1.88,0.0,2131,46,2177
#16-8,deepseek,,,,,,,3.54,0.0,1848,173,2021
#16-8,final_consensus,,,,,,,5.42,0.0,3979,219,4198
#16-9,gpt,,,,,,,2.28,0.0,3682,67,3749
#16-9,deepseek,,,,,,,2.45,0.0,3252,77,3329
#16-9,final_consensus,,,,,,,4.73,0.0,6934,144,7078
