id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#13-10,gpt,,,,,,,7.27,0.0,5074,157,5231
#13-10,deepseek,,,,,,,4.05,0.0,4400,86,4486
#13-10,final_consensus,,,,,,,11.32,0.0,9474,243,9717
#13-11,gpt,,,,,,,7.16,0.0,2825,412,3237
#13-11,deepseek,,,,,,,5.72,0.0,2444,258,2702
#13-11,final_consensus,,,,,,,12.879999999999999,0.0,5269,670,5939
#13-12,gpt,,,,,,,5.74,0.0,4456,181,4637
#13-12,deepseek,血红蛋白减少,,3,40,11,40,6.37,0.0,4051,280,4331
#13-12,final_human_override,,,,,,,12.11,66.13,8507,461,8968
#13-13,gpt,,,,,,,6.51,0.0,3673,113,3786
#13-13,deepseek,,,,,,,6.42,0.0,3251,371,3622
#13-13,final_consensus,,,,,,,12.93,0.0,6924,484,7408
#13-14,gpt,,,,,,,3.91,0.0,3994,109,4103
#13-14,deepseek,,,,,,,4.77,0.0,3616,190,3806
#13-14,final_consensus,,,,,,,8.68,0.0,7610,299,7909
#13-15,gpt,,,,,,,6.14,0.0,4517,94,4611
#13-15,deepseek,,,,,,,9.43,0.0,4099,219,4318
#13-15,final_consensus,,,,,,,15.57,0.0,8616,313,8929
#13-16,gpt,,,,,,,3.99,0.0,1930,90,2020
#13-16,deepseek,,,,,,,5.54,0.0,1666,251,1917
#13-16,final_consensus,,,,,,,9.530000000000001,0.0,3596,341,3937
#13-17,gpt,,,,,,,3.91,0.0,3668,105,3773
#13-17,deepseek,,,,,,,8.98,0.0,3264,412,3676
#13-17,final_consensus,,,,,,,12.89,0.0,6932,517,7449
#13-18,gpt,血红蛋白下降,,9,25,11,25,4.24,0.0,3471,146,3617
#13-18,deepseek,血红蛋白下降,,9,25,11,25,9.18,0.0,3066,668,3734
#13-18,final_consensus,血红蛋白下降,,9,25,11,25,13.42,0.0,6537,814,7351
#13-19,gpt,,,,,,,6.42,0.0,3622,163,3785
#13-19,deepseek,,,,,,,7.14,0.0,3207,450,3657
#13-19,final_consensus,,,,,,,13.559999999999999,0.0,6829,613,7442
#13-20,gpt,血红蛋白下降,,12,34,16,34,5.79,0.0,5796,184,5980
#13-20,deepseek,血红蛋白减少,,12,34,16,34,9.7,0.0,4900,543,5443
#13-20,final_consensus,血红蛋白下降,,12,34,16,34,15.489999999999998,0.0,10696,727,11423
#13-21,gpt,,,,,,,4.03,0.0,3677,74,3751
#13-21,deepseek,,,,,,,4.55,0.0,3201,206,3407
#13-21,final_consensus,,,,,,,8.58,0.0,6878,280,7158
#13-22,gpt,,,,,,,7.16,0.0,6642,412,7054
#13-22,deepseek,,,,,,,11.51,0.0,6196,707,6903
#13-22,final_consensus,,,,,,,18.67,0.0,12838,1119,13957
#13-23,gpt,血红蛋白下降,,28,60,25,60,4.65,0.0,3263,159,3422
#13-23,deepseek,血红蛋白减少,,28,60,25,60,5.99,0.0,2914,331,3245
#13-23,final_consensus,血红蛋白下降,,28,60,25,60,10.64,0.0,6177,490,6667
#13-24,gpt,,,,,,,3.8,0.0,5594,83,5677
#13-24,deepseek,,,,,,,3.39,0.0,4936,101,5037
#13-24,final_consensus,,,,,,,7.1899999999999995,0.0,10530,184,10714
#13-25,gpt,,,,,,,2.7,0.0,3063,70,3133
#13-25,deepseek,,,,,,,4.47,0.0,2656,247,2903
#13-25,final_consensus,,,,,,,7.17,0.0,5719,317,6036
#13-7,gpt,,,,,,,3.16,0.0,3907,102,4009
#13-7,deepseek,,,,,,,6.35,0.0,3511,386,3897
#13-7,final_consensus,,,,,,,9.51,0.0,7418,488,7906
#13-8,gpt,,,,,,,4.45,0.0,3336,118,3454
#13-8,deepseek,,,,,,,4.97,0.0,2913,260,3173
#13-8,final_consensus,,,,,,,9.42,0.0,6249,378,6627
#13-9,gpt,血红蛋白减少,,8,25,6,20,4.13,0.0,2895,153,3048
#13-9,deepseek,血红蛋白减少,,8,25,6,20,5.53,0.0,2678,320,2998
#13-9,final_consensus,血红蛋白减少,,8,25,6,20,9.66,0.0,5573,473,6046
