id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#13-10,gpt,thrombocytopenia,,3,39,8,41,3.76,0.0,4408,116,4524
#13-10,deepseek,thrombocytopenia,,3,39,8,41,4.64,0.0,3844,263,4107
#13-10,final_consensus,thrombocytopenia,,3,39,8,41,8.399999999999999,0.0,8252,379,8631
#13-11,gpt,thrombocytopenia,,,20,,20,11.18,0.0,2159,551,2710
#13-11,deepseek,thrombocytopenia,,,20,,20,13.5,0.0,1888,1060,2948
#13-11,final_consensus,thrombocytopenia,,,20,,20,24.68,0.0,4047,1611,5658
#13-12,gpt,thrombocytopenia,,2,40,8,40,3.58,0.0,3790,91,3881
#13-12,deepseek,thrombocytopenia,,2,40,8,40,4.73,0.0,3495,228,3723
#13-12,final_consensus,thrombocytopenia,,2,40,8,40,8.31,0.0,7285,319,7604
#13-13,gpt,thrombocytopenia,,,,,,6.02,0.0,3007,235,3242
#13-13,deepseek,,,,,,,6.15,0.0,2695,393,3088
#13-13,final_consensus,thrombocytopenia,,,,,,12.17,0.0,5702,628,6330
#13-14,gpt,thrombocytopenia,,,,,,5.54,0.0,3328,204,3532
#13-14,deepseek,thrombocytopenia,,,,,,5.64,0.0,3060,329,3389
#13-14,final_consensus,thrombocytopenia,,,,,,11.18,0.0,6388,533,6921
#13-15,gpt,,,,,,,8.8,0.0,3851,402,4253
#13-15,deepseek,,,,,,,7.58,0.0,3543,429,3972
#13-15,final_consensus,,,,,,,16.380000000000003,0.0,7394,831,8225
#13-16,gpt,thrombocytopenia,,,22,,20,4.81,0.0,1264,178,1442
#13-16,deepseek,,,,,,,4.91,0.0,1110,269,1379
#13-16,final_human_override,,,,,,,9.719999999999999,61.8,2374,447,2821
#13-17,gpt,thrombocytopenia,,,,,,3.64,0.0,3002,107,3109
#13-17,deepseek,,,,,,,5.37,0.0,2708,294,3002
#13-17,final_consensus,thrombocytopenia,,,,,,9.01,0.0,5710,401,6111
#13-18,gpt,thrombocytopenia,,22,25,25,25,8.66,0.0,2805,328,3133
#13-18,deepseek,thrombocytopenia,,22,25,25,25,6.36,0.0,2510,316,2826
#13-18,final_consensus,thrombocytopenia,,22,25,25,25,15.02,0.0,5315,644,5959
#13-19,gpt,thrombocytopenia,,2,30,8,30,4.26,0.0,2956,144,3100
#13-19,deepseek,thrombocytopenia,,2,30,8,30,4.74,0.0,2651,233,2884
#13-19,final_consensus,thrombocytopenia,,2,30,8,30,9.0,0.0,5607,377,5984
#13-20,gpt,thrombocytopenia,,27,34,34,34,9.32,0.0,5130,211,5341
#13-20,deepseek,thrombocytopenia,,27,34,34,34,10.78,0.0,4344,741,5085
#13-20,final_consensus,thrombocytopenia,,27,34,34,34,20.1,0.0,9474,952,10426
#13-21,gpt,thrombocytopenia,,,,,,32.12,0.0,3011,80,3091
#13-21,deepseek,thrombocytopenia,,,,,,7.35,0.0,2645,331,2976
#13-21,final_consensus,thrombocytopenia,,,,,,39.47,0.0,5656,411,6067
#13-22,gpt,thrombocytopenia,,19,64,29,63,7.2,0.0,5976,290,6266
#13-22,deepseek,thrombocytopenia,,19,64,29,63,14.85,0.0,5640,1214,6854
#13-22,final_consensus,thrombocytopenia,,19,64,29,63,22.05,0.0,11616,1504,13120
#13-23,gpt,thrombocytopenia (platelet decrease grade ≥1),,27,60,33,60,5.73,0.0,2597,138,2735
#13-23,deepseek,thrombocytopenia,,27,60,33,60,6.04,0.0,2358,369,2727
#13-23,final_consensus,thrombocytopenia (platelet decrease grade ≥1),,27,60,33,60,11.77,0.0,4955,507,5462
#13-24,gpt,thrombocytopenia,,,,,,5.61,0.0,4928,153,5081
#13-24,deepseek,,,,,,,5.34,0.0,4380,176,4556
#13-24,final_consensus,thrombocytopenia,,,,,,10.95,0.0,9308,329,9637
#13-25,gpt,thrombocytopenia,,,,,,5.91,0.0,2397,193,2590
#13-25,deepseek,,,,,,,5.72,0.0,2100,278,2378
#13-25,final_consensus,thrombocytopenia,,,,,,11.629999999999999,0.0,4497,471,4968
#13-7,gpt,thrombocytopenia,,,,,,4.55,0.0,3241,96,3337
#13-7,deepseek,thrombocytopenia,,,,,,5.22,0.0,2955,272,3227
#13-7,final_consensus,thrombocytopenia,,,,,,9.77,0.0,6196,368,6564
#13-8,gpt,thrombocytopenia,,2,30,6,32,6.33,0.0,2670,155,2825
#13-8,deepseek,thrombocytopenia,,2,30,6,32,6.43,0.0,2357,225,2582
#13-8,final_consensus,thrombocytopenia,,2,30,6,32,12.76,0.0,5027,380,5407
#13-9,gpt,thrombocytopenia,,5,25,4,20,6.08,0.0,2229,146,2375
#13-9,deepseek,thrombocytopenia,,5,25,4,20,8.57,0.0,2122,418,2540
#13-9,final_consensus,thrombocytopenia,,5,25,4,20,14.65,0.0,4351,564,4915
