id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#27-15,gpt,thrombocytopenia,,20,35,22,35,5.22,0.0,2934,128,3062
#27-15,deepseek,thrombocytopenia,,20,35,22,35,6.24,0.0,2677,333,3010
#27-15,final_consensus,thrombocytopenia,,20,35,22,35,11.46,0.0,5611,461,6072
#27-16,gpt,thrombocytopenia,,,,,,4.13,0.0,2693,105,2798
#27-16,deepseek,,,,,,,5.39,0.0,2473,276,2749
#27-16,final_consensus,thrombocytopenia,,,,,,9.52,0.0,5166,381,5547
#27-17,gpt,thrombocytopenia (grade ≥1),,41,70,52,67,5.38,0.0,4865,162,5027
#27-17,deepseek,thrombocytopenia,,41,70,52,67,5.83,0.0,4513,285,4798
#27-17,final_consensus,thrombocytopenia (grade ≥1),,41,70,52,67,11.21,0.0,9378,447,9825
#27-18,gpt,thrombocytopenia,,,33,,36,14.42,0.0,3354,545,3899
#27-18,deepseek,thrombocytopenia,,,33,,36,8.52,0.0,3045,568,3613
#27-18,final_consensus,thrombocytopenia,,,33,,36,22.939999999999998,0.0,6399,1113,7512
#27-19,gpt,thrombocytopenia (grade >=1),,38,43,41,42,20.58,0.0,4683,847,5530
#27-19,deepseek,thrombocytopenia,,4,43,11,42,9.66,0.0,4255,368,4623
#27-19,final_human_override,thrombocytopenia (grade >=1),,38,43,41,42,30.24,61.9,8938,1215,10153
#27-20,gpt,thrombocytopenia,,,,,,14.35,0.0,7074,287,7361
#27-20,deepseek,,,,,,,5.43,0.0,6460,274,6734
#27-20,final_consensus,thrombocytopenia,,,,,,19.78,0.0,13534,561,14095
#27-21,gpt,thrombocytopenia,,,,,,5.06,0.0,3491,108,3599
#27-21,deepseek,thrombocytopenia,,,,,,4.97,0.0,3190,236,3426
#27-21,final_consensus,thrombocytopenia,,,,,,10.03,0.0,6681,344,7025
#27-22,gpt,thrombocytopenia,,25,39,25,39,4.66,0.0,4238,168,4406
#27-22,deepseek,thrombocytopenia,,25,39,25,39,5.51,0.0,3853,341,4194
#27-22,final_consensus,thrombocytopenia,,25,39,25,39,10.17,0.0,8091,509,8600
#27-23,gpt,thrombocytopenia,,23,50,29,50,4.13,0.0,4298,105,4403
#27-23,deepseek,thrombocytopenia,,23,50,29,50,4.42,0.0,4027,258,4285
#27-23,final_consensus,thrombocytopenia,,23,50,29,50,8.55,0.0,8325,363,8688
#27-24,gpt,thrombocytopenia,,9,99,26,101,2.66,0.0,4921,89,5010
#27-24,deepseek,thrombocytopenia,,9,99,26,101,5.08,0.0,4454,191,4645
#27-24,final_consensus,thrombocytopenia,,9,99,26,101,7.74,0.0,9375,280,9655
#27-25,gpt,thrombocytopenia,,,,,,4.57,0.0,2492,112,2604
#27-25,deepseek,thrombocytopenia,,,,,,5.55,0.0,2223,351,2574
#27-25,final_consensus,thrombocytopenia,,,,,,10.120000000000001,0.0,4715,463,5178
#27-26,gpt,thrombocytopenia,,,,,,7.36,0.0,4478,265,4743
#27-26,deepseek,,,,,,,6.0,0.0,3955,301,4256
#27-26,final_consensus,thrombocytopenia,,,,,,13.36,0.0,8433,566,8999
#27-27,gpt,thrombocytopenia,,3,48,11,48,7.79,0.0,2802,253,3055
#27-27,deepseek,thrombocytopenia,,3,48,11,48,5.15,0.0,2463,218,2681
#27-27,final_consensus,thrombocytopenia,,3,48,11,48,12.940000000000001,0.0,5265,471,5736
#27-28,gpt,thrombocytopenia,,,,,,10.26,0.0,2402,427,2829
#27-28,deepseek,,,,,,,6.06,0.0,2188,331,2519
#27-28,final_consensus,thrombocytopenia,,,,,,16.32,0.0,4590,758,5348
