id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#347-10,gpt,,"The article reports outcomes for short-term tumor response (CR/PR/SD/PD), KPS improvement, and adverse reactions such as bone marrow suppression, alopecia, gastrointestinal reactions, liver/renal dysfunction, and neurologic toxicity. No CD4+ level outcome is reported after intervention, and no immunoglobulin or other immune marker data matching CD4+ are provided. Although total randomized sample sizes were 49 in the treatment group and 49 in the control group, there are no CD4+ means or SDs to extract. Therefore, the requested outcome does not strictly match any reported outcome in the article.",,,,,,,6.27,0.0,3957,254,4211
#347-10,deepseek,,"The article reports outcomes such as recent efficacy (CR, PR, SD, PD, total effective rate), KPS score improvement rate, and adverse reactions. No CD4+ level or any immune cell count outcome is mentioned. Therefore, the required CD4+ level outcome is not available in this study.",,,,,,,10.17,0.0,3635,683,4318
#347-10,final_consensus,,"The article reports outcomes for short-term tumor response (CR/PR/SD/PD), KPS improvement, and adverse reactions such as bone marrow suppression, alopecia, gastrointestinal reactions, liver/renal dysfunction, and neurologic toxicity. No CD4+ level outcome is reported after intervention, and no immunoglobulin or other immune marker data matching CD4+ are provided. Although total randomized sample sizes were 49 in the treatment group and 49 in the control group, there are no CD4+ means or SDs to extract. Therefore, the requested outcome does not strictly match any reported outcome in the article.",,,,,,,16.439999999999998,0.0,7592,937,8529
#347-11,gpt,CD4+ level after intervention,"The article reports peripheral blood T lymphocyte activity outcomes including CD3+, CD4+, and CD8+ before and after treatment; CD4+ level strictly matches the requested outcome. The randomized arms were the study/intervention group receiving Kanglaite injection plus GP and the control group receiving GP alone, with 44 patients in each group. In Table 4, the post-treatment CD4+ value for the intervention group is 36.02 ± 5.34. The post-treatment CD4+ value for the control group is 27.78 ± 4.94. Therefore, the matched outcome is post-intervention CD4+ level.",36.02,5.34,44,27.78,4.94,44,6.14,0.0,4340,362,4702
#347-11,deepseek,CD4+,"The article reports CD4+ cell activity (percentage of T lymphocytes) in peripheral blood as an outcome after treatment. Table 4 provides post-treatment mean ± SD for CD4+ in the study group (intervention: Kanglaite + GP) as 36.02 ± 5.34, n=44, and in the control group (GP alone) as 27.78 ± 4.94, n=44. This directly matches the CD4+ level outcome after intervention.",36.02,5.34,44,27.78,4.94,44,11.27,0.0,4019,753,4772
#347-11,final_consensus,CD4+ level after intervention,"The article reports peripheral blood T lymphocyte activity outcomes including CD3+, CD4+, and CD8+ before and after treatment; CD4+ level strictly matches the requested outcome. The randomized arms were the study/intervention group receiving Kanglaite injection plus GP and the control group receiving GP alone, with 44 patients in each group. In Table 4, the post-treatment CD4+ value for the intervention group is 36.02 ± 5.34. The post-treatment CD4+ value for the control group is 27.78 ± 4.94. Therefore, the matched outcome is post-intervention CD4+ level.",36.02,5.34,44,27.78,4.94,44,17.41,0.0,8359,1115,9474
#347-12,gpt,,"The article reports outcomes including clinical efficacy (CR, PR, SD, PD, RR, DCR), adverse reactions (myelosuppression, gastrointestinal reaction, liver function damage), and baseline demographics. I checked for CD4+ level after intervention and found no CD4+ outcome reported. No immunoglobulin-related or CD4+ immune marker data are provided. Therefore, the requested CD4+ level outcome cannot be extracted.",,,,,,,4.59,0.0,3212,209,3421
#347-12,deepseek,,"The article focuses on non-small cell lung cancer treatment and reports outcomes like clinical symptoms, myelosuppression, digestive tract reactions, and liver function. There is no mention of CD4+ level measurement in the text. The abstract, methods, or results do not contain any CD4+ data. Therefore, no matching outcome is available.",,,,,,,3.87,0.0,2927,220,3147
#347-12,final_consensus,,"The article reports outcomes including clinical efficacy (CR, PR, SD, PD, RR, DCR), adverse reactions (myelosuppression, gastrointestinal reaction, liver function damage), and baseline demographics. I checked for CD4+ level after intervention and found no CD4+ outcome reported. No immunoglobulin-related or CD4+ immune marker data are provided. Therefore, the requested CD4+ level outcome cannot be extracted.",,,,,,,8.46,0.0,6139,429,6568
#347-13,gpt,,"The requested outcome is CD4+ level after intervention. The article reports treatment response, cancer pain improvement, QLQ-C30 quality-of-life scores, and adverse reactions, but does not report CD4+ levels or any CD4-related immune indicator. Therefore there is no strictly matching CD4+ outcome with post-intervention means or SDs to extract. Although each arm had 51 participants overall, these sample sizes are not tied to a CD4+ outcome.",,,,,,,4.55,0.0,3484,279,3763
