id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#16-10,gpt,血小板减少,,4,30,13,30,5.4,0,4371,133,4504
#16-10,deepseek,血小板减少,,4,30,13,30,5.0,0,3918,260,4178
#16-10,final_consensus,血小板减少,,4,30,13,30,10.4,0,8289,393,8682
#16-11,gpt,,,,,,,4.51,0,2544,104,2648
#16-11,deepseek,,,,,,,3.58,0,2211,181,2392
#16-11,final_consensus,,,,,,,8.09,0,4755,285,5040
#16-12,gpt,血小板减少,,7,31,17,25,3.83,0,3283,123,3406
#16-12,deepseek,血小板减少,,7,31,17,25,3.87,0,2906,264,3170
#16-12,final_consensus,血小板减少,,7,31,17,25,7.7,0,6189,387,6576
#16-13,gpt,,,,,,,3.38,0,4676,63,4739
#16-13,deepseek,,,,,,,2.55,0,4169,102,4271
#16-13,final_consensus,,,,,,,5.93,0,8845,165,9010
#16-14,gpt,,,,,,,3.77,0,5651,93,5744
#16-14,deepseek,,,,,,,4.21,0,4840,139,4979
#16-14,final_consensus,,,,,,,7.98,0,10491,232,10723
#16-15,gpt,,,,,,,2.56,0,2070,64,2134
#16-15,deepseek,,,,,,,3.1,0,1853,128,1981
#16-15,final_consensus,,,,,,,5.66,0,3923,192,4115
#16-16,gpt,,,,,,,2.93,0,2189,82,2271
#16-16,deepseek,,,,,,,2.74,0,2006,108,2114
#16-16,final_consensus,,,,,,,5.67,0,4195,190,4385
#16-17,gpt,,,,,,,3.01,0,2353,69,2422
#16-17,deepseek,,,,,,,2.57,0,2039,126,2165
#16-17,final_consensus,,,,,,,5.58,0,4392,195,4587
#16-18,gpt,血小板减少,,13,20,14,20,50.7,0,11474,2020,13494
#16-18,deepseek,血小板减少,,13,20,14,20,12.99,0,10050,789,10839
#16-18,final_consensus,血小板减少,,13,20,14,20,63.690000000000005,0,21524,2809,24333
#16-19,gpt,,,,,,,3.03,0,2570,62,2632
#16-19,deepseek,,,,,,,4.19,0,2196,230,2426
#16-19,final_consensus,,,,,,,7.220000000000001,0,4766,292,5058
#16-20,gpt,,,,,,,2.72,0,3015,70,3085
#16-20,deepseek,,,,,,,3.99,0,2556,217,2773
#16-20,final_consensus,,,,,,,6.710000000000001,0,5571,287,5858
#16-21,gpt,,,,,,,2.82,0,3544,65,3609
#16-21,deepseek,,,,,,,3.58,0,3139,220,3359
#16-21,final_consensus,,,,,,,6.4,0,6683,285,6968
#16-22,gpt,血小板减少,,6,40,18,40,4.66,0,4588,166,4754
#16-22,deepseek,血小板减少,,6,40,18,40,7.68,0,4096,640,4736
#16-22,final_consensus,血小板减少,,6,40,18,40,12.34,0,8684,806,9490
#16-23,gpt,,,,,,,4.61,0,3285,107,3392
#16-23,deepseek,,,,,,,2.35,0,2864,64,2928
#16-23,final_consensus,,,,,,,6.960000000000001,0,6149,171,6320
#16-8,gpt,,,,,,,2.27,0,2222,61,2283
#16-8,deepseek,,,,,,,3.87,0,1909,228,2137
#16-8,final_consensus,,,,,,,6.140000000000001,0,4131,289,4420
#16-9,gpt,,,,,,,3.07,0,3773,69,3842
#16-9,deepseek,,,,,,,8.76,0,3313,706,4019
#16-9,final_consensus,,,,,,,11.83,0,7086,775,7861
