id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#328-1,gpt,thrombocytopenia,,,,,,6.67,0.0,3647,162,3809
#328-1,deepseek,thrombocytopenia,,,49,,49,7.97,0.0,3322,561,3883
#328-1,final_human_override,thrombocytopenia,,,,,,14.64,31.88,6969,723,7692
#328-11,gpt,thrombocytopenia,,,,,,5.04,0.0,2101,97,2198
#328-11,deepseek,,,,,,,5.9,0.0,1945,331,2276
#328-11,final_consensus,thrombocytopenia,,,,,,10.940000000000001,0.0,4046,428,4474
#328-12,gpt,thrombocytopenia,,,,,,4.54,0.0,3197,107,3304
#328-12,deepseek,thrombocytopenia,,,41,,41,8.35,0.0,2942,598,3540
#328-12,final_human_override,thrombocytopenia,,,,,,12.89,35.98,6139,705,6844
#328-13,gpt,thrombocytopenia,,,,,,7.38,0.0,2328,155,2483
#328-13,deepseek,thrombocytopenia,,,,,,9.27,0.0,2125,617,2742
#328-13,final_consensus,thrombocytopenia,,,,,,16.65,0.0,4453,772,5225
#328-14,gpt,grade 3–4 thrombocytopenia,,1,39,6,41,4.41,0.0,3551,109,3660
#328-14,deepseek,thrombocytopenia,,1,39,6,41,4.62,0.0,3295,248,3543
#328-14,final_consensus,grade 3–4 thrombocytopenia,,1,39,6,41,9.030000000000001,0.0,6846,357,7203
#328-15,gpt,thrombocytopenia,,,,,,5.95,0.0,2625,164,2789
#328-15,deepseek,,,,,,,6.11,0.0,2383,342,2725
#328-15,final_consensus,thrombocytopenia,,,,,,12.06,0.0,5008,506,5514
#328-16,gpt,thrombocytopenia,,,,,,8.39,0.0,3297,248,3545
#328-16,deepseek,thrombocytopenia,,,,,,7.03,0.0,2919,380,3299
#328-16,final_consensus,thrombocytopenia,,,,,,15.420000000000002,0.0,6216,628,6844
#328-17,gpt,grade 3–4 thrombocytopenia,,3,35,5,35,5.84,0.0,2845,138,2983
#328-17,deepseek,thrombocytopenia,,3,35,5,35,4.99,0.0,2577,307,2884
#328-17,final_consensus,grade 3–4 thrombocytopenia,,3,35,5,35,10.83,0.0,5422,445,5867
#328-18,gpt,thrombocytopenia,,,,,,4.86,0.0,2557,142,2699
#328-18,deepseek,,,,,,,6.36,0.0,2272,419,2691
#328-18,final_consensus,thrombocytopenia,,,,,,11.22,0.0,4829,561,5390
#328-19,gpt,thrombocytopenia,,,,,,9.71,0.0,1823,336,2159
#328-19,deepseek,thrombocytopenia,,,,,,8.94,0.0,1586,318,1904
#328-19,final_consensus,thrombocytopenia,,,,,,18.65,0.0,3409,654,4063
#328-2,gpt,grade 3–4 thrombocytopenia,,0,32,0,30,4.82,0.0,2450,128,2578
#328-2,deepseek,thrombocytopenia,,0,32,0,30,7.02,0.0,2283,440,2723
#328-2,final_consensus,grade 3–4 thrombocytopenia,,0,32,0,30,11.84,0.0,4733,568,5301
#328-20,gpt,thrombocytopenia,,,,,,4.31,0.0,2239,118,2357
#328-20,deepseek,,,,,,,4.89,0.0,2046,284,2330
#328-20,final_consensus,thrombocytopenia,,,,,,9.2,0.0,4285,402,4687
#328-21,gpt,grade 3–4 thrombocytopenia,,0,43,1,43,4.61,0.0,3870,146,4016
#328-21,deepseek,thrombocytopenia,,0,43,1,43,5.73,0.0,3448,384,3832
#328-21,final_consensus,grade 3–4 thrombocytopenia,,0,43,1,43,10.34,0.0,7318,530,7848
#328-22,gpt,grade 3–4 thrombocytopenia,,0,39,2,41,4.38,0.0,2990,122,3112
#328-22,deepseek,thrombocytopenia,,0,39,2,41,6.75,0.0,2716,476,3192
#328-22,final_consensus,grade 3–4 thrombocytopenia,,0,39,2,41,11.129999999999999,0.0,5706,598,6304
#328-23,gpt,grade 3–4 thrombocytopenia,,6,39,5,39,6.21,0.0,4242,108,4350
#328-23,deepseek,thrombocytopenia,,6,39,5,39,6.21,0.0,3858,326,4184
#328-23,final_consensus,grade 3–4 thrombocytopenia,,6,39,5,39,12.42,0.0,8100,434,8534
