id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#13-10,gpt,,,,,,,4.17,0,5001,135,5136
#13-10,deepseek,,,,,,,3.67,0,4384,132,4516
#13-10,final_consensus,,,,,,,7.84,0,9385,267,9652
#13-11,gpt,,,,,,,4.51,0,2752,202,2954
#13-11,deepseek,,,,,,,4.99,0,2428,347,2775
#13-11,final_consensus,,,,,,,9.5,0,5180,549,5729
#13-12,gpt,,,,,,,2.03,0,4383,74,4457
#13-12,deepseek,,,,,,,2.92,0,4035,183,4218
#13-12,final_consensus,,,,,,,4.949999999999999,0,8418,257,8675
#13-13,gpt,生活质量,,21,30,15,30,7.73,0,3600,381,3981
#13-13,deepseek,生活质量,,21,30,15,30,9.11,0,3235,744,3979
#13-13,final_consensus,生活质量,,21,30,15,30,16.84,0,6835,1125,7960
#13-14,gpt,生活质量,,20,30,11,30,3.22,0,3921,82,4003
#13-14,deepseek,生活质量,,20,30,11,30,4.61,0,3600,387,3987
#13-14,final_consensus,生活质量,,20,30,11,30,7.83,0,7521,469,7990
#13-15,gpt,,,,,,,2.5,0,4444,74,4518
#13-15,deepseek,,,,,,,3.06,0,4083,171,4254
#13-15,final_consensus,,,,,,,5.5600000000000005,0,8527,245,8772
#13-16,gpt,生活质量,,14,22,4,20,4.38,0,1857,183,2040
#13-16,deepseek,生活质量,,14,22,4,20,2.97,0,1650,185,1835
#13-16,final_consensus,生活质量,,14,22,4,20,7.35,0,3507,368,3875
#13-17,gpt,,,,,,,2.12,0,3595,67,3662
#13-17,deepseek,,,,,,,3.21,0,3248,182,3430
#13-17,final_consensus,,,,,,,5.33,0,6843,249,7092
#13-18,gpt,,,,,,,2.56,0,3398,88,3486
#13-18,deepseek,,,,,,,2.62,0,3050,111,3161
#13-18,final_consensus,,,,,,,5.18,0,6448,199,6647
#13-19,gpt,,,,,,,1.92,0,3549,67,3616
#13-19,deepseek,,,,,,,2.53,0,3191,109,3300
#13-19,final_consensus,,,,,,,4.449999999999999,0,6740,176,6916
#13-20,gpt,,,,,,,2.41,0,5723,69,5792
#13-20,deepseek,,,,,,,5.01,0,4884,389,5273
#13-20,final_consensus,,,,,,,7.42,0,10607,458,11065
#13-21,gpt,生活质量,,27,48,16,48,3.84,0,3604,107,3711
#13-21,deepseek,生活质量,,27,48,16,48,2.66,0,3185,96,3281
#13-21,final_consensus,生活质量,,27,48,16,48,6.5,0,6789,203,6992
#13-22,gpt,生活质量,,54,64,36,63,3.33,0,6569,151,6720
#13-22,deepseek,生活质量,,54,64,36,63,5.59,0,6180,534,6714
#13-22,final_consensus,生活质量,,54,64,36,63,8.92,0,12749,685,13434
#13-23,gpt,生活质量,,42,60,27,60,5.1,0,3190,209,3399
#13-23,deepseek,生活质量,,42,60,27,60,8.4,0,2898,731,3629
#13-23,final_consensus,生活质量,,42,60,27,60,13.5,0,6088,940,7028
#13-24,gpt,,,,,,,3.89,0,5521,109,5630
#13-24,deepseek,,,,,,,2.48,0,4920,101,5021
#13-24,final_consensus,,,,,,,6.37,0,10441,210,10651
#13-25,gpt,生活质量,,20,41,13,40,3.15,0,2990,122,3112
#13-25,deepseek,生活质量,,20,41,13,40,2.6,0,2640,146,2786
#13-25,final_consensus,生活质量,,20,41,13,40,5.75,0,5630,268,5898
#13-7,gpt,生活质量,,22,34,14,34,2.62,0,3834,88,3922
#13-7,deepseek,生活质量,,22,34,14,34,2.66,0,3495,149,3644
#13-7,final_consensus,生活质量,,22,34,14,34,5.28,0,7329,237,7566
#13-8,gpt,,,,,,,4.2,0,3263,152,3415
#13-8,deepseek,,,,,,,4.94,0,2897,398,3295
#13-8,final_consensus,,,,,,,9.14,0,6160,550,6710
#13-9,gpt,生活质量,,12,25,4,20,3.56,0,2822,122,2944
#13-9,deepseek,生活质量,,12,25,4,20,3.04,0,2662,177,2839
#13-9,final_consensus,生活质量,,12,25,4,20,6.6,0,5484,299,5783
