id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#13-10,gpt,胃肠道反应,,5,39,10,41,9.44,0.0,5120,554,5674
#13-10,deepseek,,,,,,,16.84,0.0,4421,1134,5555
#13-10,final_human_override,,,,,,,26.28,42.87,9541,1688,11229
#13-11,gpt,,,,,,,3.15,0.0,2871,89,2960
#13-11,deepseek,,,,,,,4.46,0.0,2465,137,2602
#13-11,final_consensus,,,,,,,7.609999999999999,0.0,5336,226,5562
#13-12,gpt,消化道反应,,6,40,17,40,4.28,0.0,4502,200,4702
#13-12,deepseek,胃肠道反应,,6,40,17,40,5.65,0.0,4072,338,4410
#13-12,final_consensus,消化道反应,,6,40,17,40,9.93,0.0,8574,538,9112
#13-13,gpt,,,,,,,3.61,0.0,3719,134,3853
#13-13,deepseek,,,,,,,2.68,0.0,3272,105,3377
#13-13,final_consensus,,,,,,,6.29,0.0,6991,239,7230
#13-14,gpt,,,,,,,3.57,0.0,4040,122,4162
#13-14,deepseek,,,,,,,2.94,0.0,3637,111,3748
#13-14,final_consensus,,,,,,,6.51,0.0,7677,233,7910
#13-15,gpt,,,,,,,2.71,0.0,4563,123,4686
#13-15,deepseek,,,,,,,4.61,0.0,4120,216,4336
#13-15,final_consensus,,,,,,,7.32,0.0,8683,339,9022
#13-16,gpt,,,,,,,8.3,0.0,1976,541,2517
#13-16,deepseek,胃肠道反应,,9,22,14,20,35.76,0.0,1687,2305,3992
#13-16,final_human_override,胃肠道反应,,9,22,14,20,44.06,55.5,3663,2846,6509
#13-17,gpt,,,,,,,4.89,0.0,3714,105,3819
#13-17,deepseek,,,,,,,3.5,0.0,3285,107,3392
#13-17,final_consensus,,,,,,,8.39,0.0,6999,212,7211
#13-18,gpt,胃肠道反应,,7,25,10,25,3.26,0.0,3517,157,3674
#13-18,deepseek,胃肠道反应,,7,25,10,25,4.34,0.0,3087,263,3350
#13-18,final_consensus,胃肠道反应,,7,25,10,25,7.6,0.0,6604,420,7024
#13-19,gpt,,,,,,,4.57,0.0,3668,65,3733
#13-19,deepseek,,,,,,,3.07,0.0,3228,104,3332
#13-19,final_consensus,,,,,,,7.640000000000001,0.0,6896,169,7065
#13-20,gpt,胃肠道反应,,7,34,15,34,3.91,0.0,5842,136,5978
#13-20,deepseek,胃肠道反应,,7,34,15,34,4.69,0.0,4921,293,5214
#13-20,final_consensus,胃肠道反应,,7,34,15,34,8.600000000000001,0.0,10763,429,11192
#13-21,gpt,胃肠道反应,,12,48,21,48,7.88,0.0,3723,148,3871
#13-21,deepseek,胃肠道反应,,12,48,21,48,4.1,0.0,3222,181,3403
#13-21,final_consensus,胃肠道反应,,12,48,21,48,11.98,0.0,6945,329,7274
#13-22,gpt,,,,,,,5.17,0.0,6688,84,6772
#13-22,deepseek,,,,,,,5.89,0.0,6217,256,6473
#13-22,final_consensus,,,,,,,11.059999999999999,0.0,12905,340,13245
#13-23,gpt,,,,,,,3.67,0.0,3309,113,3422
#13-23,deepseek,,,,,,,4.58,0.0,2935,281,3216
#13-23,final_consensus,,,,,,,8.25,0.0,6244,394,6638
#13-24,gpt,,,,,,,2.19,0.0,5640,71,5711
#13-24,deepseek,,,,,,,2.15,0.0,4957,58,5015
#13-24,final_consensus,,,,,,,4.34,0.0,10597,129,10726
#13-25,gpt,,,,,,,2.15,0.0,3109,59,3168
#13-25,deepseek,,,,,,,2.46,0.0,2677,112,2789
#13-25,final_consensus,,,,,,,4.609999999999999,0.0,5786,171,5957
#13-7,gpt,,,,,,,4.78,0.0,3953,143,4096
#13-7,deepseek,,,,,,,5.29,0.0,3532,300,3832
#13-7,final_consensus,,,,,,,10.07,0.0,7485,443,7928
#13-8,gpt,消化道不良反应,,4,30,8,32,10.51,0.0,3382,516,3898
#13-8,deepseek,,,,,,,12.9,0.0,2934,816,3750
#13-8,final_human_override,,,,,,,23.41,45.23,6316,1332,7648
#13-9,gpt,,,,,,,3.31,0.0,2941,99,3040
#13-9,deepseek,,,,,,,7.56,0.0,2699,415,3114
#13-9,final_consensus,,,,,,,10.87,0.0,5640,514,6154
