id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#335-15,gpt,,,,,,,7.7,0,3776,364,4140
#335-15,deepseek,,,,,,,8.7,0,3356,307,3663
#335-15,final_consensus,,,,,,,16.4,0,7132,671,7803
#335-16,gpt,,,,,,,3.09,0,4715,59,4774
#335-16,deepseek,,,,,,,6.86,0,4244,179,4423
#335-16,final_consensus,,,,,,,9.95,0,8959,238,9197
#335-17,gpt,,,,,,,3.86,0,3985,103,4088
#335-17,deepseek,,,,,,,7.18,0,3534,288,3822
#335-17,final_consensus,,,,,,,11.04,0,7519,391,7910
#335-18,gpt,,,,,,,2.89,0,2409,61,2470
#335-18,deepseek,,,,,,,6.93,0,2160,325,2485
#335-18,final_consensus,,,,,,,9.82,0,4569,386,4955
#335-19,gpt,恶心呕吐,,6,12,10,12,4.29,0,3963,124,4087
#335-19,deepseek,恶心呕吐,,6,12,10,12,5.9,0,3586,281,3867
#335-19,final_consensus,恶心呕吐,,6,12,10,12,10.190000000000001,0,7549,405,7954
#335-20,gpt,,,,,,,3.51,0,2941,79,3020
#335-20,deepseek,,,,,,,4.64,0,2514,141,2655
#335-20,final_consensus,,,,,,,8.149999999999999,0,5455,220,5675
#335-21,gpt,,,,,,,3.98,0,3176,210,3386
#335-21,deepseek,,,,,,,6.92,0,2797,226,3023
#335-21,final_consensus,,,,,,,10.9,0,5973,436,6409
#335-22,gpt,恶心、呕吐,,13,31,27,31,3.77,0,4195,100,4295
#335-22,deepseek,恶心、呕吐,,13,31,27,31,5.08,0,3756,185,3941
#335-22,final_consensus,恶心、呕吐,,13,31,27,31,8.85,0,7951,285,8236
#335-23,gpt,,,,,,,4.59,0,4673,118,4791
#335-23,deepseek,,,,,,,3.55,0,4148,111,4259
#335-23,final_consensus,,,,,,,8.14,0,8821,229,9050
#335-24,gpt,,,,,,,2.26,0,3888,66,3954
#335-24,deepseek,,,,,,,3.96,0,3485,129,3614
#335-24,final_consensus,,,,,,,6.22,0,7373,195,7568
#335-25,gpt,,,,,,,2.09,0,3488,76,3564
#335-25,deepseek,,,,,,,5.92,0,3139,225,3364
#335-25,final_consensus,,,,,,,8.01,0,6627,301,6928
#335-26,gpt,,,,,,,5.1,0,4509,223,4732
#335-26,deepseek,,,,,,,4.81,0,4103,134,4237
#335-26,final_consensus,,,,,,,9.91,0,8612,357,8969
#335-27,gpt,,,,,,,3.64,0,2941,111,3052
#335-27,deepseek,,,,,,,10.56,0,2661,486,3147
#335-27,final_consensus,,,,,,,14.200000000000001,0,5602,597,6199
#335-28,gpt,,,,,,,2.65,0,3376,70,3446
#335-28,deepseek,,,,,,,4.22,0,3047,124,3171
#335-28,final_consensus,,,,,,,6.869999999999999,0,6423,194,6617
#335-29,gpt,Nausea and vomiting,,17,35,24,35,2.66,0,3612,120,3732
#335-29,deepseek,恶心呕吐,,17,35,24,35,5.3,0,3248,247,3495
#335-29,final_consensus,Nausea and vomiting,,17,35,24,35,7.96,0,6860,367,7227
#335-30,gpt,,,,,,,2.91,0,3306,58,3364
#335-30,deepseek,,,,,,,3.68,0,2960,102,3062
#335-30,final_consensus,,,,,,,6.59,0,6266,160,6426
#335-31,gpt,,,,,,,5.99,0,3983,311,4294
#335-31,deepseek,,,,,,,31.71,0,3494,1443,4937
#335-31,final_consensus,,,,,,,37.7,0,7477,1754,9231
#335-32,gpt,,,,,,,6.26,0,4712,272,4984
