id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#328-1,gpt,,,,,,,6.34,0,4370,252,4622
#328-1,deepseek,,,,,,,25.71,0,3925,1244,5169
#328-1,final_consensus,,,,,,,32.05,0,8295,1496,9791
#328-11,gpt,,,,,,,3.46,0,2824,100,2924
#328-11,deepseek,,,,,,,6.56,0,2548,248,2796
#328-11,final_consensus,,,,,,,10.02,0,5372,348,5720
#328-12,gpt,,,,,,,3.49,0,3920,91,4011
#328-12,deepseek,,,,,,,5.53,0,3545,176,3721
#328-12,final_consensus,,,,,,,9.02,0,7465,267,7732
#328-13,gpt,恶心、呕吐,,1,31,2,31,4.1,0,3051,170,3221
#328-13,deepseek,恶心、呕吐,,1,31,2,31,8.51,0,2728,480,3208
#328-13,final_consensus,恶心、呕吐,,1,31,2,31,12.61,0,5779,650,6429
#328-14,gpt,Nausea and vomiting,,1,39,4,41,3.57,0,4274,117,4391
#328-14,deepseek,恶心呕吐,,1,39,4,41,6.67,0,3898,266,4164
#328-14,final_consensus,Nausea and vomiting,,1,39,4,41,10.24,0,8172,383,8555
#328-15,gpt,,,,,,,2.77,0,3348,58,3406
#328-15,deepseek,,,,,,,5.42,0,2986,211,3197
#328-15,final_consensus,,,,,,,8.19,0,6334,269,6603
#328-16,gpt,,,,,,,4.09,0,4020,191,4211
#328-16,deepseek,,,,,,,8.95,0,3522,310,3832
#328-16,final_consensus,,,,,,,13.04,0,7542,501,8043
#328-17,gpt,Nausea and vomiting,,0,35,2,35,3.34,0,3568,103,3671
#328-17,deepseek,恶心呕吐,,0,35,2,35,8.21,0,3180,370,3550
#328-17,final_consensus,Nausea and vomiting,,0,35,2,35,11.55,0,6748,473,7221
#328-18,gpt,,,,,,,3.05,0,3280,71,3351
#328-18,deepseek,,,,,,,6.45,0,2875,200,3075
#328-18,final_consensus,,,,,,,9.5,0,6155,271,6426
#328-19,gpt,,,,,,,3.61,0,2546,69,2615
#328-19,deepseek,,,,,,,7.15,0,2189,325,2514
#328-19,final_consensus,,,,,,,10.76,0,4735,394,5129
#328-2,gpt,恶心呕吐,,0,32,0,30,4.1,0,3173,127,3300
#328-2,deepseek,恶心呕吐,,0,32,0,30,10.53,0,2886,571,3457
#328-2,final_consensus,恶心呕吐,,0,32,0,30,14.629999999999999,0,6059,698,6757
#328-20,gpt,,,,,,,2.97,0,2962,58,3020
#328-20,deepseek,,,,,,,5.27,0,2649,202,2851
#328-20,final_consensus,,,,,,,8.24,0,5611,260,5871
#328-21,gpt,恶心呕吐,,0,43,2,43,3.73,0,4593,124,4717
#328-21,deepseek,恶心呕吐,,0,43,2,43,6.3,0,4051,312,4363
#328-21,final_consensus,恶心呕吐,,0,43,2,43,10.03,0,8644,436,9080
#328-22,gpt,恶心呕吐,,1,39,2,41,3.23,0,3713,105,3818
#328-22,deepseek,恶心呕吐,,1,39,2,41,9.11,0,3319,437,3756
#328-22,final_consensus,恶心呕吐,,1,39,2,41,12.34,0,7032,542,7574
#328-23,gpt,恶心、呕吐,,0,39,6,39,3.69,0,4965,136,5101
#328-23,deepseek,恶心呕吐,,0,39,6,39,6.35,0,4461,244,4705
#328-23,final_consensus,恶心、呕吐,,0,39,6,39,10.04,0,9426,380,9806
#328-24,gpt,,,,,,,3.89,0,5133,125,5258
#328-24,deepseek,,,,,,,12.84,0,4539,582,5121
#328-24,final_consensus,,,,,,,16.73,0,9672,707,10379
#328-25,gpt,,,,,,,2.58,0,2426,65,2491
#328-25,deepseek,,,,,,,3.88,0,2144,144,2288
#328-25,final_consensus,,,,,,,6.46,0,4570,209,4779
#328-26,gpt,,,,,,,2.43,0,3139,93,3232
#328-26,deepseek,,,,,,,4.28,0,2749,125,2874
#328-26,final_consensus,,,,,,,6.710000000000001,0,5888,218,6106
#328-27,gpt,,,,,,,2.74,0,3467,99,3566
#328-27,deepseek,,,,,,,6.32,0,3017,266,3283
#328-27,final_consensus,,,,,,,9.06,0,6484,365,6849
#328-3,gpt,恶心呕吐,,0,30,1,30,4.56,0,4050,133,4183
#328-3,deepseek,恶心呕吐,,0,30,1,30,10.03,0,3662,501,4163
#328-3,final_consensus,恶心呕吐,,0,30,1,30,14.59,0,7712,634,8346
#328-4,gpt,,,,,,,3.99,0,3945,89,4034
#328-4,deepseek,,,,,,,4.3,0,3586,138,3724
#328-4,final_consensus,,,,,,,8.29,0,7531,227,7758
#328-5,gpt,,,,,,,3.35,0,5616,93,5709
#328-5,deepseek,,,,,,,4.97,0,5031,146,5177
#328-5,final_consensus,,,,,,,8.32,0,10647,239,10886
#328-6,gpt,恶心呕吐,,0,34,1,34,2.97,0,3887,98,3985
#328-6,deepseek,恶心呕吐,,0,34,1,34,8.58,0,3482,378,3860
#328-6,final_consensus,恶心呕吐,,0,34,1,34,11.55,0,7369,476,7845
#328-7,gpt,,,,,,,5.06,0,3215,235,3450
#328-7,deepseek,,,,,,,11.64,0,2827,416,3243
#328-7,final_consensus,,,,,,,16.7,0,6042,651,6693
#328-8,gpt,,,,,,,3.31,0,3681,113,3794
#328-8,deepseek,,,,,,,7.53,0,3193,365,3558
#328-8,final_consensus,,,,,,,10.84,0,6874,478,7352
#328-9,gpt,,,,,,,3.18,0,2367,62,2429
#328-9,deepseek,,,,,,,3.32,0,2079,115,2194
#328-9,final_consensus,,,,,,,6.5,0,4446,177,4623
