id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#34-10,gpt,,,,,,,5.57,0,2939,71,3010
#34-10,deepseek,,,,,,,3.28,0,2546,75,2621
#34-10,final_consensus,,,,,,,8.85,0,5485,146,5631
#34-2,gpt,,,,,,,3.67,0,3956,133,4089
#34-2,deepseek,,,,,,,9.57,0,3524,541,4065
#34-2,final_consensus,,,,,,,13.24,0,7480,674,8154
#34-3,gpt,,,,,,,5.92,0,4076,130,4206
#34-3,deepseek,,,,,,,4.4,0,3661,145,3806
#34-3,final_consensus,,,,,,,10.32,0,7737,275,8012
#34-4,gpt,胃肠道反应,,0,35,0,35,3.94,0,5122,109,5231
#34-4,deepseek,胃肠道反应,,0,35,0,35,5.73,0,4417,314,4731
#34-4,final_consensus,胃肠道反应,,0,35,0,35,9.67,0,9539,423,9962
#34-5,gpt,,,,,,,3.49,0,2418,62,2480
#34-5,deepseek,,,,,,,2.52,0,2120,100,2220
#34-5,final_consensus,,,,,,,6.01,0,4538,162,4700
#34-6,gpt,,,,,,,3.21,0,4990,137,5127
#34-6,deepseek,,,,,,,6.4,0,4459,256,4715
#34-6,final_consensus,,,,,,,9.61,0,9449,393,9842
#34-7,gpt,,,,,,,5.87,0,3006,147,3153
#34-7,deepseek,,,,,,,14.94,0,2691,683,3374
#34-7,final_consensus,,,,,,,20.81,0,5697,830,6527
#34-8,gpt,,,,,,,4.93,0,4244,57,4301
#34-8,deepseek,,,,,,,2.7,0,3796,72,3868
#34-8,final_consensus,,,,,,,7.63,0,8040,129,8169
#34-9,gpt,,,,,,,2.5,0,3146,76,3222
#34-9,deepseek,,,,,,,3.25,0,2703,130,2833
#34-9,final_consensus,,,,,,,5.75,0,5849,206,6055
