id,model,outcome,cot,intervention_event,intervention_n,control_event,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#266-10,gpt,leukopenia,,,,,,4.66,0.0,2399,164,2563
#266-10,deepseek,leukopenia,,,,,,11.04,0.0,2105,601,2706
#266-10,final_consensus,leukopenia,,,,,,15.7,0.0,4504,765,5269
#266-11,gpt,leukopenia (grade 3–4),,,,,,6.31,0.0,2216,135,2351
#266-11,deepseek,,,,,,,6.05,0.0,1970,217,2187
#266-11,final_consensus,leukopenia (grade 3–4),,,,,,12.36,0.0,4186,352,4538
#266-12,gpt,grade 3–4 leukopenia,,,,,,5.23,0.0,2253,205,2458
#266-12,deepseek,,,,,,,12.12,0.0,1970,837,2807
#266-12,final_consensus,grade 3–4 leukopenia,,,,,,17.35,0.0,4223,1042,5265
#266-13,gpt,leukopenia,,,,,,6.24,0.0,3751,292,4043
#266-13,deepseek,,,,,,,8.03,0.0,3423,430,3853
#266-13,final_consensus,leukopenia,,,,,,14.27,0.0,7174,722,7896
#266-14,gpt,grade 3-4 leukopenia,,,50,,50,10.3,0.0,2930,501,3431
#266-14,deepseek,leukopenia,,,,,,6.82,0.0,2609,388,2997
#266-14,final_human_override,leukopenia,,,,,,17.12,47.13,5539,889,6428
#266-15,gpt,grade 3–4 leukopenia,,6,64,11,63,5.59,0.0,5950,141,6091
#266-15,deepseek,leukopenia,,6,64,11,63,6.69,0.0,5624,278,5902
#266-15,final_consensus,grade 3–4 leukopenia,,6,64,11,63,12.280000000000001,0.0,11574,419,11993
#266-16,gpt,leukopenia,,,,,,4.35,0.0,4691,127,4818
#266-16,deepseek,leukopenia,,,,,,9.74,0.0,4208,591,4799
#266-16,final_consensus,leukopenia,,,,,,14.09,0.0,8899,718,9617
#266-17,gpt,,,,,,,8.77,0.0,2777,334,3111
#266-17,deepseek,,,,,,,11.16,0.0,2541,693,3234
#266-17,final_consensus,,,,,,,19.93,0.0,5318,1027,6345
#266-3,gpt,grade 3–4 leukopenia,,3,34,8,34,3.73,0.0,3172,106,3278
#266-3,deepseek,leukopenia,,3,34,8,34,6.38,0.0,2888,325,3213
#266-3,final_consensus,grade 3–4 leukopenia,,3,34,8,34,10.11,0.0,6060,431,6491
#266-4,gpt,grade 3–4 leukopenia,,2,30,5,30,4.8,0.0,3330,189,3519
#266-4,deepseek,leukopenia,,2,30,5,30,10.22,0.0,3064,743,3807
#266-4,final_consensus,grade 3–4 leukopenia,,2,30,5,30,15.02,0.0,6394,932,7326
#266-5,gpt,grade 3–4 leukopenia,,,35,,35,11.78,0.0,4374,554,4928
#266-5,deepseek,,,,,,,6.56,0.0,3817,297,4114
#266-5,final_human_override,,,,,,,18.34,38.23,8191,851,9042
#266-6,gpt,leukopenia,,,,,,4.43,0.0,1676,126,1802
#266-6,deepseek,,,,,,,5.37,0.0,1521,215,1736
#266-6,final_consensus,leukopenia,,,,,,9.8,0.0,3197,341,3538
#266-7,gpt,grade 3–4 leukopenia,,5,39,13,39,3.4,0.0,4243,109,4352
#266-7,deepseek,leukopenia,,5,39,13,39,4.09,0.0,3861,215,4076
#266-7,final_consensus,grade 3–4 leukopenia,,5,39,13,39,7.49,0.0,8104,324,8428
#266-8,gpt,grade 3–4 leukopenia,,3,23,8,20,3.07,0.0,2259,99,2358
#266-8,deepseek,leukopenia,,3,23,8,20,4.85,0.0,2091,312,2403
#266-8,final_consensus,grade 3–4 leukopenia,,3,23,8,20,7.92,0.0,4350,411,4761
#266-9,gpt,grade 3–4 leukopenia,,,,,,3.6,0.0,4272,121,4393
#266-9,deepseek,,,,,,,6.38,0.0,3764,324,4088
#266-9,final_consensus,grade 3–4 leukopenia,,,,,,9.98,0.0,8036,445,8481
