id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#13-10,gpt,,"The article reports tumor response, adverse reactions, KPS/body weight scores, and toxicity indicators such as leukocyte reduction, platelet reduction, liver/kidney function damage, nausea/vomiting, cardiac toxicity, and phlebitis. It mentions immune function generally in the discussion, but no CD3+ level outcome is reported. There are no post-intervention CD3+ means, SDs, or outcome-specific sample sizes for either arm. Therefore, the requested CD3+ level outcome cannot be extracted.",,,,,,,14.61,0.0,4617,558,5175
#13-10,deepseek,,"The article reports outcomes of tumor response, adverse events, KPS score, and body weight. There is no mention of CD3+ levels or any immune cell counts. Therefore, the requested outcome CD3+ level is not available.",,,,,,,6.08,0.0,4063,401,4464
#13-10,final_consensus,,"The article reports tumor response, adverse reactions, KPS/body weight scores, and toxicity indicators such as leukocyte reduction, platelet reduction, liver/kidney function damage, nausea/vomiting, cardiac toxicity, and phlebitis. It mentions immune function generally in the discussion, but no CD3+ level outcome is reported. There are no post-intervention CD3+ means, SDs, or outcome-specific sample sizes for either arm. Therefore, the requested CD3+ level outcome cannot be extracted.",,,,,,,20.689999999999998,0.0,8680,959,9639
#13-11,gpt,,"The article reports outcomes including tumor response, clinical benefit rate, KPS quality of life, and toxicities such as nausea/vomiting, leukopenia, thrombocytopenia, anemia, fatigue, and anorexia. I checked for immune-cell outcomes and specifically for CD3+ level after intervention, but no CD3+ level is reported anywhere in the text. The sample sizes are 20 in the Kanglaite plus NP group and 20 in the NP-only control group, but these do not correspond to a CD3+ outcome. No post-intervention CD3+ means or standard deviations are provided. Therefore, the requested outcome cannot be extracted.",,,,,,,13.46,0.0,2368,532,2900
#13-11,deepseek,,"The article reports outcomes such as response rate, clinical benefit rate, KPS, and toxicity. There is no mention of CD3+ level or any other immunological marker. Therefore, no outcome matches the requested definition.",,,,,,,4.28,0.0,2107,243,2350
#13-11,final_consensus,,"The article reports outcomes including tumor response, clinical benefit rate, KPS quality of life, and toxicities such as nausea/vomiting, leukopenia, thrombocytopenia, anemia, fatigue, and anorexia. I checked for immune-cell outcomes and specifically for CD3+ level after intervention, but no CD3+ level is reported anywhere in the text. The sample sizes are 20 in the Kanglaite plus NP group and 20 in the NP-only control group, but these do not correspond to a CD3+ outcome. No post-intervention CD3+ means or standard deviations are provided. Therefore, the requested outcome cannot be extracted.",,,,,,,17.740000000000002,0.0,4475,775,5250
#13-12,gpt,,"The requested outcome is CD3+ level after intervention. The article reports serum tumor markers CEA, CYFRA21-1, and SCC, clinical efficacy outcomes, and toxicity events, but no CD3+ level or T-cell subset outcome is reported. Therefore there is no strictly matching CD3+ outcome to extract. Although the trial arms have n=40 each overall, sample sizes, means, and SDs for CD3+ specifically are not available.",,,,,,,11.83,0.0,3999,573,4572
#13-12,deepseek,,"The outcome definition requires CD3+ level. The article reports outcomes of CEA, CYFRA21-1, SCC, efficacy (CR, PR, etc.), and toxicity reactions. There is no mention of CD3+ level, immune cell markers, or any immunoglobulin-related outcome. Therefore, no outcome matches.",,,,,,,5.04,0.0,3714,267,3981
#13-12,final_consensus,,"The requested outcome is CD3+ level after intervention. The article reports serum tumor markers CEA, CYFRA21-1, and SCC, clinical efficacy outcomes, and toxicity events, but no CD3+ level or T-cell subset outcome is reported. Therefore there is no strictly matching CD3+ outcome to extract. Although the trial arms have n=40 each overall, sample sizes, means, and SDs for CD3+ specifically are not available.",,,,,,,16.87,0.0,7713,840,8553
#13-13,gpt,CD3+ level,"The article reports immune indicators including CD3+, CD4+, CD8+, CD4+/CD8+, and NK; CD3+ strictly matches the requested outcome. Table 4 provides immune indicators as mean ± SD with n=30 for each group. The post-intervention CD3+ values are listed under 治疗后: treatment group 58.89 ± 11.42 and control group 45.32 ± 10.84. Therefore, the matched post-intervention CD3+ level data are extracted for both arms.",58.89,11.42,30,45.32,10.84,30,11.91,0.0,3216,312,3528
#13-13,deepseek,CD3+ level,,58.89,11.42,30,45.32,10.84,30,4.4,0.0,2914,276,3190
#13-13,final_consensus,CD3+ level,"The article reports immune indicators including CD3+, CD4+, CD8+, CD4+/CD8+, and NK; CD3+ strictly matches the requested outcome. Table 4 provides immune indicators as mean ± SD with n=30 for each group. The post-intervention CD3+ values are listed under 治疗后: treatment group 58.89 ± 11.42 and control group 45.32 ± 10.84. Therefore, the matched post-intervention CD3+ level data are extracted for both arms.",58.89,11.42,30,45.32,10.84,30,16.310000000000002,0.0,6130,588,6718
#13-14,gpt,,"The article reports outcomes including short-term tumor response, Karnofsky quality-of-life score improvement, one-year survival rate, median survival time, average survival time, nausea/vomiting, and white blood cell decrease. I checked for immune indicators and specifically CD3+ level after intervention, but no CD3+ outcome is reported anywhere in the text or tables. The only laboratory-related toxicity marker is white blood cell decrease, which is not CD3+ level. Therefore, there are no matched post-intervention CD3+ means, SDs, or sample sizes to extract.",,,,,,,4.96,0.0,3537,283,3820
#13-14,deepseek,,"The article reports outcomes including short-term efficacy, Karnofsky score, survival rates, and adverse reactions, but does not mention CD3+ level or any other immune marker. Therefore, no matching outcome is available for extraction.",,,,,,,3.59,0.0,3279,193,3472
#13-14,final_consensus,,"The article reports outcomes including short-term tumor response, Karnofsky quality-of-life score improvement, one-year survival rate, median survival time, average survival time, nausea/vomiting, and white blood cell decrease. I checked for immune indicators and specifically CD3+ level after intervention, but no CD3+ outcome is reported anywhere in the text or tables. The only laboratory-related toxicity marker is white blood cell decrease, which is not CD3+ level. Therefore, there are no matched post-intervention CD3+ means, SDs, or sample sizes to extract.",,,,,,,8.55,0.0,6816,476,7292
#13-15,gpt,CD3+ (%),"The article reports T lymphocyte subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+, and CD3+ strictly matches the requested outcome. The relevant post-intervention data are in Table 3 under “CD3+(%)”. Both groups had n=45 for this outcome: observation/intervention group and control group. After treatment, the observation group CD3+ level was 53.95±1.80, and the control group CD3+ level was 53.05±1.92. These are reported as mean ± SD percentages after two NP chemotherapy cycles, with Kanglaite injection added in the intervention arm.",53.95,1.80,45,53.05,1.92,45,5.67,0.0,4060,379,4439
#13-15,deepseek,CD3+ level,"The study reports CD3+ level as a T lymphocyte subset percentage. In Table 3, after treatment, the control group (NP chemotherapy alone) had a mean CD3+ of 53.05 with SD 1.92, sample size 45. The intervention group (Kanglaite injection plus NP chemotherapy) had a mean CD3+ of 53.95 with SD 1.80, sample size 45. These values are directly from the table and match the outcome definition.",53.95,1.8,45,53.05,1.92,45,6.46,0.0,3762,405,4167
#13-15,final_human_override,CD3+ (%),"The article reports T lymphocyte subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+, and CD3+ strictly matches the requested outcome. The relevant post-intervention data are in Table 3 under “CD3+(%)”. Both groups had n=45 for this outcome: observation/intervention group and control group. After treatment, the observation group CD3+ level was 53.95±1.80, and the control group CD3+ level was 53.05±1.92. These are reported as mean ± SD percentages after two NP chemotherapy cycles, with Kanglaite injection added in the intervention arm.",53.95,1.80,45,53.05,1.92,45,12.129999999999999,24.48,7822,784,8606
