id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#18-10,gpt,CD8+,,32.63,5.25,50,30.16,4.58,50,11.26,0,3656,110,3766
#18-10,deepseek,CD8+,,32.63,5.25,50,30.16,4.58,50,2.81,0,3253,142,3395
#18-10,final_consensus,CD8+,,32.63,5.25,50,30.16,4.58,50,14.07,0,6909,252,7161
#18-11,gpt,CD8+,,26.95,4.98,43,32.01,4.14,42,2.88,0,5397,121,5518
#18-11,deepseek,CD8+,,26.95,4.98,43,32.01,4.14,42,3.17,0,4917,171,5088
#18-11,final_consensus,CD8+,,26.95,4.98,43,32.01,4.14,42,6.05,0,10314,292,10606
#18-12,gpt,CD8+,,30.8,1.89,36,27.8,1.16,36,9.08,0,2819,111,2930
#18-12,deepseek,CD8+,,30.8,1.89,36,27.8,1.16,36,3.96,0,2603,265,2868
#18-12,final_consensus,CD8+,,30.8,1.89,36,27.8,1.16,36,13.04,0,5422,376,5798
#18-13,gpt,CD8+,,0.26,0.18,38,0.45,0.15,40,2.75,0,3851,132,3983
#18-13,deepseek,CD8+,,0.26,0.18,38,0.45,0.15,40,3.42,0,3512,240,3752
#18-13,final_consensus,CD8+,,0.26,0.18,38,0.45,0.15,40,6.17,0,7363,372,7735
#18-14,gpt,,,,,,,,,2.24,0,5377,107,5484
#18-14,deepseek,,,,,,,,,2.12,0,4900,125,5025
#18-14,final_consensus,,,,,,,,,4.36,0,10277,232,10509
#18-15,gpt,CD8+,,20.7,5.9,39,14.3,4.7,41,2.84,0,4314,132,4446
#18-15,deepseek,CD8+,,20.7,5.9,39,14.3,4.7,41,3.85,0,4005,253,4258
#18-15,final_consensus,CD8+,,20.7,5.9,39,14.3,4.7,41,6.6899999999999995,0,8319,385,8704
#18-16,gpt,CD8+,,30.50,3.48,43,27.11,3.12,43,2.54,0,4328,118,4446
#18-16,deepseek,CD8+,,30.50,3.48,43,27.11,3.12,43,4.99,0,3850,313,4163
#18-16,final_consensus,CD8+,,30.50,3.48,43,27.11,3.12,43,7.53,0,8178,431,8609
#18-17,gpt,CD8+,,35.24,4.65,42,29.89,3.86,42,2.58,0,3338,108,3446
#18-17,deepseek,CD8+,,35.24,4.65,42,29.89,3.86,42,2.48,0,3052,150,3202
#18-17,final_consensus,CD8+,,35.24,4.65,42,29.89,3.86,42,5.0600000000000005,0,6390,258,6648
#18-18,gpt,CD8+,,28.98,5.11,47,32.19,6.22,47,2.2,0,3092,112,3204
#18-18,deepseek,CD8+,,28.98,5.11,47,32.19,6.22,47,3.35,0,2840,186,3026
#18-18,final_consensus,CD8+,,28.98,5.11,47,32.19,6.22,47,5.550000000000001,0,5932,298,6230
#18-19,gpt,CD8+,,31.98,8.03,35,31.09,7.28,30,2.94,0,4208,132,4340
#18-19,deepseek,CD8+,,31.98,8.03,35,31.09,7.28,30,2.61,0,3883,140,4023
#18-19,final_consensus,CD8+,,31.98,8.03,35,31.09,7.28,30,5.55,0,8091,272,8363
#18-20,gpt,CD8+,,35.72,4.71,31,30.57,1.21,31,2.43,0,4233,112,4345
#18-20,deepseek,CD8+,,35.72,4.71,31,30.57,1.21,31,4.11,0,3855,225,4080
#18-20,final_consensus,CD8+,,35.72,4.71,31,30.57,1.21,31,6.540000000000001,0,8088,337,8425
#18-21,gpt,CD8+,,31.98,8.03,30,31.09,7.28,30,2.25,0,3026,120,3146
